Fz,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
03941,-12,-9,1,-25,-35,-17,-1,1
03892,6,-1,3,2,-18,-17,72,-5
03481,6,-1,3,2,-18,-17,72,-5
03883,6,-1,3,2,-18,-17,72,-5
04256,-1,10,3,0,-13,10,13,-2
03916,17,-8,-11,-13,-4,25,12,-2
03588,17,-8,-11,-13,-4,25,12,-2
03717,17,-8,-11,-13,-4,25,12,-2
04276,17,-8,-11,-13,-4,25,12,-2
040600,13,7,-1,3,5,-26,-4,3
39530,13,7,-1,3,5,-26,-4,3
38750,13,7,-1,3,5,-26,-4,3
35450,13,7,-1,3,5,-26,-4,3
405604207,13,7,-1,3,5,-26,-4,3
03994,12,9,17,-4,-22,-9,16,-3
03961,-25,-18,-6,20,17,-7,-51,2
03552,-25,-18,-6,20,17,-7,-51,2
03958,-25,-18,-6,20,17,-7,-51,2
04319,-23,10,-3,-5,30,27,-67,3
03990,-2,11,12,4,-21,-41,-26,-2
03821,-2,11,12,4,-21,-41,-26,-2
03683,-2,11,12,4,-21,-41,-26,-2
04304,-2,11,12,4,-21,-41,-26,-2
04125,-4,0,5,21,37,37,4,2
04018,12,7,0,-1,5,6,-22,-1
03841,12,7,0,-1,5,6,-22,-1
03694,12,7,0,-1,5,6,-22,-1
04271,12,7,0,-1,5,6,-22,-1
0,12,7,0,-1,5,6,-22,-1
4178,-1,3,0,-15,-21,-30,-17,-5
03948,-1,3,0,-15,-21,-30,-17,-5
03611,-1,3,0,-15,-21,-30,-17,-5
04090,-1,3,0,-15,-21,-30,-17,-5
04374,-1,11,10,13,16,54,21,4
040810,-1,11,10,13,16,54,21,4
4043,-6,-11,-18,-22,-13,2,17,-1
03705,-6,-11,-18,-22,-13,2,17,-1
03862,-6,-11,-18,-22,-13,2,17,-1
044150,-6,-11,-18,-22,-13,2,17,-1
418004,-19,-1,-13,-15,10,9,-34,-5
0800,-19,-1,-13,-15,10,9,-34,-5
3947036,-19,-1,-13,-15,10,9,-34,-5
8304207,-19,-1,-13,-15,10,9,-34,-5
04313,-19,-1,-13,-15,10,9,-34,-5
04106,12,34,27,35,55,46,12,-2
04039,4,2,6,1,-9,34,48,-1
03666,4,2,6,1,-9,34,48,-1
04218,4,2,6,1,-9,34,48,-1
04378,-17,2,4,2,20,65,-17,-1
04130,-17,2,4,2,20,65,-17,-1
04077,8,-4,-6,-4,28,63,7,-1
03690,8,-4,-6,-4,28,63,7,-1
04174,8,-4,-6,-4,28,63,7,-1
04345,8,-4,-6,-4,28,63,7,-1
04138,-14,7,-4,-3,20,-17,-28,-2
03684,-14,7,-4,-3,20,-17,-28,-2
04042,-14,7,-4,-3,20,-17,-28,-2
04512,-14,7,-4,-3,20,-17,-28,-2
04187,-7,7,15,20,49,54,-30,-3
04133,13,11,22,31,-7,-72,6,-2
03889,13,11,22,31,-7,-72,6,-2
038390,13,11,22,31,-7,-72,6,-2
44100432,7,15,6,20,13,15,100,-3
404154,7,15,6,20,13,15,100,-3
04092,1,-10,-8,-5,4,14,-7,-5
03710,1,-10,-8,-5,4,14,-7,-5
04224,1,-10,-8,-5,4,14,-7,-5
04471,1,-10,-8,-5,4,14,-7,-5
04183,-3,14,21,3,-23,-56,-8,-3
040,-16,-12,-5,0,2,16,9,2
6803741,-16,-12,-5,0,2,16,9,2
04234,-16,-12,-5,0,2,16,9,2
04438,-16,-12,-5,0,2,16,9,2
04196,-16,-12,-5,0,2,16,9,2
04115,23,14,-3,6,10,28,-12,-1
03734,23,14,-3,6,10,28,-12,-1
04248,23,14,-3,6,10,28,-12,-1
04449,-27,-46,-32,-46,-97,-106,-53,-3
04214,-27,-46,-32,-46,-97,-106,-53,-3
03751,-16,-7,-8,-8,-21,20,27,1
04199,-16,-7,-8,-8,-21,20,27,1
04553,-16,-7,-8,-8,-21,20,27,1
04236,5,-19,-3,-20,-51,-117,-57,-3
04186,5,-19,-3,-20,-51,-117,-57,-3
03926,5,-19,-3,-20,-51,-117,-57,-3
03899,5,-19,-3,-20,-51,-117,-57,-3
044590,5,-19,-3,-20,-51,-117,-57,-3
435504200,-7,-9,-4,3,-9,-12,18,0
04125,20,28,25,15,-24,-25,61,7
03756,20,28,25,15,-24,-25,61,7
04204,20,28,25,15,-24,-25,61,7
04500,20,28,25,15,-24,-25,61,7
04216,20,28,25,15,-24,-25,61,7
04161,-21,1,-3,5,26,15,-7,0
03754,-21,1,-3,5,26,15,-7,0
04208,-21,1,-3,5,26,15,-7,0
04492,-21,1,-3,5,26,15,-7,0
04224,16,-18,-7,-18,-64,-72,6,-5
04143,0,-18,6,-9,-39,45,44,-3
03811,0,-18,6,-9,-39,45,44,-3
04419,0,-18,6,-9,-39,45,44,-3
04354,0,-18,6,-9,-39,45,44,-3
04204,0,-18,6,-9,-39,45,44,-3
04078,15,2,7,5,-43,-69,36,-1
04346,15,2,7,5,-43,-69,36,-1
04426,-16,3,-4,-19,12,12,-30,0
04203,-16,3,-4,-19,12,12,-30,0
04164,11,19,18,34,51,35,-33,-7
03778,11,19,18,34,51,35,-33,-7
040030,11,19,18,34,51,35,-33,-7
45300,-17,-9,-15,-21,-27,20,21,-6
424804,30,-2,-2,9,-7,-27,-12,-3
1510399,30,-2,-2,9,-7,-27,-12,-3
103775,30,-2,-2,9,-7,-27,-12,-3
04382,30,-2,-2,9,-7,-27,-12,-3
04339,30,-2,-2,9,-7,-27,-12,-3
04141,-3,1,-7,-1,22,25,4,-4
04016,3,-30,3,-2,-21,13,42,3
0,3,-30,3,-2,-21,13,42,3
37640,3,-30,3,-2,-21,13,42,3
4301043,1,9,16,13,2,11,10,0
6904143,1,9,16,13,2,11,10,0
04073,-22,6,-3,-8,4,14,-19,-5
03671,-22,6,-3,-8,4,14,-19,-5
04145,-22,6,-3,-8,4,14,-19,-5
04426,-22,6,-3,-8,4,14,-19,-5
04115,0,1,-3,-2,19,-30,-58,-4
04054,0,1,-3,-2,19,-30,-58,-4
04043,0,1,-3,-2,19,-30,-58,-4
04422,0,1,-3,-2,19,-30,-58,-4
04110,-6,15,3,3,13,27,-44,-6
04047,-13,-2,-9,-6,36,52,-18,-7
03814,-13,-2,-9,-6,36,52,-18,-7
03722,-13,-2,-9,-6,36,52,-18,-7
042800,-13,-2,-9,-6,36,52,-18,-7
41640,-13,-2,-9,-6,36,52,-18,-7
402403925,-22,4,6,1,-9,21,26,-2
0356,-22,4,6,1,-9,21,26,-2
904043,-22,4,6,1,-9,21,26,-2
04322,-22,4,6,1,-9,21,26,-2
04025,0,19,12,25,31,-22,-39,-3
03973,0,19,12,25,31,-22,-39,-3
03548,0,19,12,25,31,-22,-39,-3
03973,0,19,12,25,31,-22,-39,-3
04297,0,19,12,25,31,-22,-39,-3
03999,0,19,12,25,31,-22,-39,-3
03944,0,-6,-7,-13,-15,-32,-3,0
03536,0,-6,-7,-13,-15,-32,-3,0
03949,0,-6,-7,-13,-15,-32,-3,0
04285,0,-6,-7,-13,-15,-32,-3,0
03982,0,-6,-7,-13,-15,-32,-3,0
03935,-11,-1,-2,5,3,5,-1,-2
0,-11,-1,-2,5,3,5,-1,-2
3504,-11,-1,-2,5,3,5,-1,-2
04273,-11,-1,-2,5,3,5,-1,-2
03966,21,-3,10,5,1,-29,-30,4
03898,-3,-7,-20,3,17,24,16,-1
03654,-3,-7,-20,3,17,24,16,-1
03585,-3,-7,-20,3,17,24,16,-1
041440,-3,-7,-20,3,17,24,16,-1
40510,-3,-7,-20,3,17,24,16,-1
3881037,7,-5,-8,-16,-31,15,14,4
95034,7,-5,-8,-16,-31,15,14,4
0103827,7,-5,-8,-16,-31,15,14,4
04147,7,-5,-8,-16,-31,15,14,4
03845,7,-5,-8,-16,-31,15,14,4
03772,-5,-18,-10,-19,-40,-64,-10,-3
03355,0,-7,-7,-9,12,45,-5,0
03775,0,-7,-7,-9,12,45,-5,0
04116,0,-7,-7,-9,12,45,-5,0
03781,13,3,19,29,7,-8,5,2
03721,-5,10,5,-3,-1,6,-6,-1
03294,-5,10,5,-3,-1,6,-6,-1
03652,-5,10,5,-3,-1,6,-6,-1
04045,-5,10,5,-3,-1,6,-6,-1
03723,-6,-19,0,-25,-6,-13,-25,1
03650,-6,-19,0,-25,-6,-13,-25,1
03242,-4,2,6,9,4,-5,-4,-3
03932,-4,2,6,9,4,-5,-4,-3
03676,-4,2,6,9,4,-5,-4,-3
03628,-2,-13,-10,-12,7,28,-5,-1
03207,-2,-13,-10,-12,7,28,-5,-1
03508,-2,-13,-10,-12,7,28,-5,-1
03981,-2,-13,-10,-12,7,28,-5,-1
036700,-2,-13,-10,-12,7,28,-5,-1
35940,-2,-13,-10,-12,7,28,-5,-1
342203,-5,3,0,14,18,-7,-16,0
16403741,-5,3,0,14,18,-7,-16,0
03716,-5,3,0,14,18,-7,-16,0
03505,-11,1,-4,-23,-1,1,-16,1
03413,-11,1,-4,-23,-1,1,-16,1
03019,-1,3,15,39,24,-5,-4,-3
03482,-1,3,15,39,24,-5,-4,-3
03674,-1,3,15,39,24,-5,-4,-3
03423,-1,3,15,39,24,-5,-4,-3
03352,-1,-9,-8,-24,-14,20,26,0
02971,-1,-9,-8,-24,-14,20,26,0
03449,-1,-9,-8,-24,-14,20,26,0
03613,-1,-9,-8,-24,-14,20,26,0
03353,-1,-9,-8,-24,-14,20,26,0
03269,-1,-9,-8,-24,-14,20,26,0
02885,1,-4,-4,-10,-33,-75,-21,-2
0,1,-4,-4,-10,-33,-75,-21,-2
3387,1,-4,-4,-10,-33,-75,-21,-2
03322,9,11,-1,-9,10,1,20,-3
03258,9,11,-1,-9,10,1,20,-3
02867,-1,1,3,-1,1,-12,-31,-2
03068,-1,1,3,-1,1,-12,-31,-2
03578,-1,1,3,-1,1,-12,-31,-2
032970,-1,1,3,-1,1,-12,-31,-2
31920,-9,-4,-20,-32,-4,10,6,2
30550,-9,-4,-20,-32,-4,10,6,2
27720331,-9,-4,-20,-32,-4,10,6,2
103388,-9,-4,-20,-32,-4,10,6,2
03152,-9,-4,-20,-32,-4,10,6,2
03045,-9,-4,-20,-32,-4,10,6,2
02679,-4,-10,-25,-53,-24,-5,-8,-4
03134,-4,-10,-25,-53,-24,-5,-8,-4
03344,-4,-10,-25,-53,-24,-5,-8,-4
03106,5,-1,2,6,20,37,17,-3
03036,5,-1,2,6,20,37,17,-3
02637,-2,0,4,5,7,6,-6,-4
03156,-2,0,4,5,7,6,-6,-4
03294,-2,0,4,5,7,6,-6,-4
03059,-2,0,4,5,7,6,-6,-4
03009,-2,0,4,5,7,6,-6,-4
02581,5,7,5,17,10,9,-1,-1
03110,5,7,5,17,10,9,-1,-1
03021,5,7,5,17,10,9,-1,-1
02959,5,7,5,17,10,9,-1,-1
02548,5,7,5,17,10,9,-1,-1
02880,5,7,5,17,10,9,-1,-1
03334,-3,3,0,-3,-1,17,7,1
03023,-3,3,0,-3,-1,17,7,1
029500,1,-16,-23,-31,-36,-30,10,-2
27730,1,2,10,22,13,18,10,3
25690,1,2,10,22,13,18,10,3
31790312,1,2,10,22,13,18,10,3
002940,1,2,10,22,13,18,10,3
02895,3,3,-5,-9,-8,-4,8,2
02476,3,3,-5,-9,-8,-4,8,2
0,3,3,-5,-9,-8,-4,8,2
29470,3,3,-5,-9,-8,-4,8,2
3187029,3,3,-5,-9,-8,-4,8,2
2602882,3,3,-5,-9,-8,-4,8,2
02479,0,0,-4,-14,-10,-11,-9,-4
02729,0,0,-4,-14,-10,-11,-9,-4
03241,0,0,-4,-14,-10,-11,-9,-4
02899,5,2,-6,3,4,0,4,-6
02840,5,7,4,12,7,5,5,2
02485,5,7,4,12,7,5,5,2
02693,1,-1,21,12,-7,-10,20,-1
03191,1,-1,21,12,-7,-10,20,-1
02807,2,1,-8,-27,-7,-3,2,-1
02507,-2,3,2,6,0,2,-6,3
02552,-2,3,2,6,0,2,-6,3
03121,-2,3,2,6,0,2,-6,3
02949,-2,3,2,6,0,2,-6,3
02807,-2,3,2,6,0,2,-6,3
027300,1,-2,-4,5,6,-3,-4,-3
23570,1,-2,-4,5,6,-3,-4,-3
283403,1,-2,-4,5,6,-3,-4,-3
10002810,1,-2,-4,5,6,-3,-4,-3
02752,1,-2,-4,5,6,-3,-4,-3
02397,1,-2,-4,5,6,-3,-4,-3
02620,-5,2,-1,5,7,-1,-4,-2
03121,-5,2,-1,5,7,-1,-4,-2
02806,-5,2,-1,5,7,-1,-4,-2
02725,-1,3,-1,5,-2,-6,-9,-7
02356,-3,1,2,19,11,-2,-6,3
02524,-3,1,2,19,11,-2,-6,3
03084,-3,1,2,19,11,-2,-6,3
02766,-3,1,2,19,11,-2,-6,3
02690,-3,1,2,19,11,-2,-6,3
02320,-7,-12,-7,-2,1,-5,-4,3
02557,-2,-3,-5,-8,1,6,-3,-7
03050,-2,-3,-5,-8,1,6,-3,-7
02725,-2,-3,-5,-8,1,6,-3,-7
02349,-2,-3,-5,-8,1,6,-3,-7
02424,-8,0,-7,-24,-5,-4,-3,-3
02981,-8,0,-7,-24,-5,-4,-3,-3
02784,-8,0,-7,-24,-5,-4,-3,-3
02657,3,1,-12,-9,-2,0,2,1
02585,3,1,-12,-9,-2,0,2,1
021980,-5,2,-1,-1,-3,-2,-6,-1
27050,-5,2,-1,-1,-3,-2,-6,-1
29420267,-5,2,-1,-1,-3,-2,-6,-1
002613,-5,2,-1,-1,-3,-2,-6,-1
02249,5,-6,-2,-3,-10,-11,8,1
02446,5,-6,-2,-3,-10,-11,8,1
02988,5,-6,-2,-3,-10,-11,8,1
02679,5,-6,-2,-3,-10,-11,8,1
02603,5,-6,-2,-3,-10,-11,8,1
02241,5,-6,-2,-3,-10,-11,8,1
02433,0,-2,-1,-2,-1,8,2,-5
02976,0,-2,-1,-2,-1,8,2,-5
02657,0,-2,-1,-2,-1,8,2,-5
02601,-2,0,1,-4,-6,-6,-4,-4
02280,-2,0,1,-4,-6,-6,-4,-4
02431,-2,-3,0,9,0,0,-4,-2
02977,-2,-3,0,9,0,0,-4,-2
02650,-2,-3,0,9,0,0,-4,-2
02262,-1,2,5,7,2,2,-6,-7
02415,3,3,7,9,7,3,-3,2
02951,3,3,7,9,7,3,-3,2
02694,3,3,7,9,7,3,-3,2
02594,3,3,7,9,7,3,-3,2
02479,3,3,7,9,7,3,-3,2
02172,1,-1,-4,-5,2,-1,-2,-4
026790,1,-1,-4,-5,2,-1,-2,-4
28910,1,-1,-4,-5,2,-1,-2,-4
26070,4,3,3,0,4,2,-2,0
257402,4,3,3,0,4,2,-2,0
19702420,1,-4,-9,-10,-5,1,1,4
02956,1,-4,-9,-10,-5,1,1,4
02638,1,-4,-9,-10,-5,1,1,4
02586,1,-4,-9,-10,-5,1,1,4
02252,-1,-6,-15,-42,-15,-4,-1,-3
02359,-5,-4,-5,-10,-6,-2,-1,2
02941,-5,-4,-5,-10,-6,-2,-1,2
02630,-5,-4,-5,-10,-6,-2,-1,2
02582,-5,-4,-5,-10,-6,-2,-1,2
02244,-5,-4,-5,-10,-6,-2,-1,2
02362,2,2,-3,-6,1,4,1,-5
02938,2,2,-3,-6,1,4,1,-5
02650,2,2,-3,-6,1,4,1,-5
0,2,-5,-6,-10,-7,3,1,-1
2572,2,-5,-6,-10,-7,3,1,-1
02365,0,-3,2,12,0,-17,0,-5
02911,0,-3,2,12,0,-17,0,-5
02697,0,-3,2,12,0,-17,0,-5
02589,0,-3,2,12,0,-17,0,-5
02503,1,3,8,6,7,1,-2,-5
02143,0,1,0,-2,0,3,0,-3
026070,0,1,0,-2,0,3,0,-3
2908026,0,1,0,-2,0,3,0,-3
13025,0,1,0,-2,0,3,0,-3
6502231,0,1,0,-2,0,3,0,-3
02359,-1,-3,-1,-5,-2,1,-3,1
02943,-1,-3,-1,-5,-2,1,-3,1
02648,-1,-3,-1,-5,-2,1,-3,1
02574,0,0,0,7,-1,-4,2,2
02225,0,-1,1,10,-1,2,-3,2
02434,1,4,3,10,2,0,-3,-3
02948,1,4,3,10,2,0,-3,-3
02640,1,4,3,10,2,0,-3,-3
02574,1,4,3,10,2,0,-3,-3
02283,-1,-2,-8,-3,2,5,-2,5
02373,-2,1,0,-11,-2,0,1,2
02941,-2,1,0,-11,-2,0,1,2
02660,-2,1,0,-11,-2,0,1,2
02577,-2,1,0,-11,-2,0,1,2
02371,-1,-3,-4,-6,-3,4,-1,-1
02940,-1,-3,-4,-6,-3,4,-1,-1
02656,-1,-3,-4,-6,-3,4,-1,-1
02584,-4,-2,-2,-2,-3,-2,-1,1
02453,-4,-2,-2,-2,-3,-2,-1,1
02170,-4,-2,-2,-2,-3,-2,-1,1
02695,-4,-2,-2,-2,-3,-2,-1,1
028620,-4,-2,-2,-2,-3,-2,-1,1
2608025,-2,4,2,1,-5,-3,-2,3
720,0,-7,-12,-36,-10,-4,-4,0
216902,-4,-1,4,9,1,2,-1,-5
44102943,-4,-1,4,9,1,2,-1,-5
02656,-4,-1,4,9,1,2,-1,-5
02581,-4,-1,4,9,1,2,-1,-5
02271,-4,-1,4,9,1,2,-1,-5
02329,-1,-7,-12,-22,-6,-9,-5,-2
02931,-1,-7,-12,-22,-6,-9,-5,-2
02661,-1,-7,-12,-22,-6,-9,-5,-2
02578,-1,-7,-12,-22,-6,-9,-5,-2
02337,-2,0,11,9,-4,0,1,3
02328,1,0,1,11,-2,0,2,-4
02927,1,0,1,11,-2,0,2,-4
02656,1,0,1,11,-2,0,2,-4
02573,1,0,1,11,-2,0,2,-4
02333,-2,2,7,17,6,-5,-2,1
02895,1,-4,-5,-5,0,2,0,2
02719,1,-4,-5,-5,0,2,0,2
02591,1,-4,-5,-5,0,2,0,2
02524,1,-4,-5,-5,0,2,0,2
02138,1,-4,-5,-5,0,2,0,2
026400,1,-4,-5,-5,0,2,0,2
2899,1,-4,-5,-5,0,2,0,2
02613,-4,-4,-8,-22,-15,-5,-3,-2
02569,2,-2,-5,-12,-7,-1,-1,0
022670,2,-2,-5,-12,-7,-1,-1,0
23410,0,4,6,10,8,3,1,-3
289702679,0,4,6,10,8,3,1,-3
02582,0,4,6,10,8,3,1,-3
02484,0,4,6,10,8,3,1,-3
02187,1,4,0,7,6,4,7,3
02786,1,4,0,7,6,4,7,3
02743,1,4,0,7,6,4,7,3
02584,1,4,0,7,6,4,7,3
02479,1,4,0,7,6,4,7,3
02188,0,2,-2,4,4,-1,-1,-7
02794,0,1,-5,-6,-3,-1,-4,-1
02744,0,1,-5,-6,-3,-1,-4,-1
02587,0,1,-5,-6,-3,-1,-4,-1
0,-1,-6,-10,-15,-3,1,-3,1
24340,-1,-6,-10,-15,-3,1,-3,1
2189,-2,-2,7,10,6,1,-2,-3
02790,-2,-2,7,10,6,1,-2,-3
02597,-2,-2,7,10,6,1,-2,-3
02558,-2,-2,7,10,6,1,-2,-3
02159,3,-3,-7,-12,-9,-5,-1,-2
02469,3,-3,-7,-12,-9,-5,-1,-2
02948,3,-3,-7,-12,-9,-5,-1,-2
02631,3,-3,-7,-12,-9,-5,-1,-2
02569,3,-3,-7,-12,-9,-5,-1,-2
02368,3,-3,-7,-12,-9,-5,-1,-2
022350,0,-3,-6,-6,-1,-1,-1,-3
27970,0,-3,-6,-6,-1,-1,-1,-3
273602586,0,-3,-6,-6,-1,-1,-1,-3
02543,0,3,2,8,2,1,-4,0
02135,0,3,2,8,2,1,-4,0
02594,0,3,2,8,2,1,-4,0
02869,0,3,2,8,2,1,-4,0
02606,-3,-2,1,4,0,1,-4,-6
02548,-3,-2,1,4,0,1,-4,-6
02133,1,2,1,8,1,-5,-3,-8
02533,1,2,1,8,1,-5,-3,-8
02872,1,2,1,8,1,-5,-3,-8
02600,1,2,1,8,1,-5,-3,-8
02545,1,2,1,8,1,-5,-3,-8
02136,1,2,1,8,1,-5,-3,-8
02537,-2,-1,2,6,3,2,3,-7
02605,-2,-1,2,6,3,2,3,-7
02567,0,-5,-7,-22,-8,-4,-4,3
02234,0,-5,-7,-22,-8,-4,-4,3
02352,0,-5,-7,-22,-8,-4,-4,3
02906,0,-5,-7,-22,-8,-4,-4,3
026930,0,-5,-7,-22,-8,-4,-4,3
25780,0,-5,-7,-22,-8,-4,-4,3
24600,-1,0,5,14,7,1,2,2
21680,-1,-2,3,7,-1,-10,-5,-1
267602,-1,-2,3,7,-1,-10,-5,-1
82302597,-1,-2,3,7,-1,-10,-5,-1
02547,-1,-2,3,7,-1,-10,-5,-1
02131,-1,-2,3,7,-1,-10,-5,-1
02540,-2,-2,-6,-11,-6,-5,-1,-2
02910,-2,-2,-6,-11,-6,-5,-1,-2
02616,-2,-2,-6,-11,-6,-5,-1,-2
02548,0,2,-3,1,5,-4,-2,-7
02145,0,2,-3,1,5,-4,-2,-7
02551,0,2,0,-8,-1,1,-2,1
02905,0,2,0,-8,-1,1,-2,1
02606,0,2,0,-8,-1,1,-2,1
02568,0,2,0,-8,-1,1,-2,1
0,4,-2,2,2,-6,-3,1,4
21420254,-2,-1,6,9,5,3,-1,-1
80,-2,-1,6,9,5,3,-1,-1
2940,-2,-1,6,9,5,3,-1,-1
02567,-2,-1,6,9,5,3,-1,-1
02290,-2,-1,6,9,5,3,-1,-1
02313,1,0,-5,-14,-9,-8,1,5
02884,1,0,-5,-14,-9,-8,1,5
02726,1,0,-5,-14,-9,-8,1,5
02589,1,4,11,18,3,1,-1,2
02488,1,4,11,18,3,1,-1,2
021450,1,4,11,18,3,1,-1,2
26180,-1,-1,1,12,-1,-1,-3,-2
290002617,-1,-1,1,12,-1,-1,-3,-2
02566,-1,-1,1,12,-1,-1,-3,-2
02215,2,1,0,8,1,0,-4,3
02439,2,-2,0,2,-1,-2,-1,-4
02947,2,-2,0,2,-1,-2,-1,-4
02640,2,-2,0,2,-1,-2,-1,-4
02572,2,-2,0,2,-1,-2,-1,-4
02216,2,-2,0,2,-1,-2,-1,-4
02379,-3,-1,3,-2,2,1,1,0
02942,-3,-1,3,-2,2,1,1,0
02634,-3,-1,3,-2,2,1,1,0
02567,1,-1,-2,-4,-1,0,-2,-7
02271,1,-1,-2,-4,-1,0,-2,-7
02374,1,-1,-2,-4,-1,0,-2,-7
02943,-1,3,3,10,-1,1,0,-1
02630,-1,3,3,10,-1,1,0,-1
02388,-4,-8,-15,-21,-7,-7,-9,-5
02220,-4,-8,-15,-21,-7,-7,-9,-5
02845,-2,1,-3,0,-1,2,-4,0
02751,-2,1,-3,0,-1,2,-4,0
02592,-2,1,-3,0,-1,2,-4,0
025440,-2,1,-3,0,-1,2,-4,0
21430,-1,-4,-3,-9,-6,0,-1,0
25060,-1,-4,-3,-9,-6,0,-1,0
29220261,-1,-4,-3,-9,-6,0,-1,0
802570,-1,-4,-3,-9,-6,0,-1,0
02263,-1,-4,-3,-9,-6,0,-1,0
02383,-1,-4,-3,-9,-6,0,-1,0
02923,-1,-2,7,9,5,-2,1,-2
02635,-1,-2,7,9,5,-2,1,-2
02566,-1,-2,7,9,5,-2,1,-2
02261,-3,-7,-17,-39,-17,-5,-4,1
02336,-2,-3,-2,0,-4,-3,0,0
02932,-2,-3,-2,0,-4,-3,0,0
02639,-2,-3,-2,0,-4,-3,0,0
02583,-2,-3,-2,0,-4,-3,0,0
02264,-2,-3,-2,0,-4,-3,0,0
02340,-2,-2,0,3,4,-1,-11,-8
02939,-2,-2,0,3,4,-1,-11,-8
02660,-2,-2,0,3,4,-1,-11,-8
02381,-2,-2,0,3,4,-1,-11,-8
02237,-2,-2,0,3,4,-1,-11,-8
02796,1,-4,-1,-3,-2,-7,3,-2
02751,1,-4,-1,-3,-2,-7,3,-2
02601,1,-4,-1,-3,-2,-7,3,-2
02548,-5,-9,-22,-37,-11,-8,-4,-4
021490,-3,-2,-5,-13,-4,-1,-4,-2
