Fz,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
8320,-3,-2,0,4,12,33,17,-1
121201616,-3,-6,-9,-8,9,-1,8,-1
01324,-3,-6,-9,-8,9,-1,8,-1
01274,-4,-6,-5,-6,-5,13,3,-3
0954,-4,-6,-5,-6,-5,13,3,-3
01102,-4,-6,-5,-6,-5,13,3,-3
01665,-4,-6,-5,-6,-5,13,3,-3
01354,-4,-6,-5,-6,-5,13,3,-3
01284,5,-2,1,4,2,-15,3,5
0977,5,-2,1,4,2,-15,3,5
01055,5,-2,1,4,2,-15,3,5
01666,5,-2,1,4,2,-15,3,5
01354,5,2,-4,-4,-5,19,4,3
01290,5,2,-4,-4,-5,19,4,3
0981,5,2,-4,-4,-5,19,4,3
01062,5,2,-4,-4,-5,19,4,3
01654,-1,3,5,-1,0,3,6,6
0,-9,1,4,-7,-6,5,-11,-6
1372,-9,1,4,-7,-6,5,-11,-6
01119,-9,1,4,-7,-6,5,-11,-6
0969,-9,1,4,-7,-6,5,-11,-6
01584,-6,-4,-6,3,2,-15,-27,-6
01490,-6,-4,-6,3,2,-15,-27,-6
01342,-6,-4,-6,3,2,-15,-27,-6
012940,-6,-4,-6,3,2,-15,-27,-6
8910,-6,-4,-6,3,2,-15,-27,-6
12610168,-6,-4,-6,3,2,-15,-27,-6
101378,2,0,2,9,1,20,-32,-3
01328,2,0,2,9,1,20,-32,-3
01021,2,0,2,9,1,20,-32,-3
01146,2,0,2,9,1,20,-32,-3
01709,1,1,-1,-1,-2,-4,-3,-1
01400,2,-1,6,-1,1,4,-16,-5
01348,2,-1,6,-1,1,4,-16,-5
01104,2,-1,6,-1,1,4,-16,-5
01101,2,-1,6,-1,1,4,-16,-5
01702,-2,-2,-3,3,-3,3,-2,5
01423,10,5,-6,0,4,-2,11,7
01362,10,5,-6,0,4,-2,11,7
01121,10,5,-6,0,4,-2,11,7
01113,10,5,-6,0,4,-2,11,7
01716,10,5,-6,0,4,-2,11,7
01450,-4,0,-1,0,-6,-29,1,-4
01126,-4,0,-1,0,-6,-29,1,-4
01053,-4,0,-1,0,-6,-29,1,-4
01620,1,6,-1,2,3,-27,10,-1
01548,-6,8,4,4,1,-53,-21,-3
01387,-6,8,4,4,1,-53,-21,-3
01319,-6,8,4,4,1,-53,-21,-3
09400,-6,8,4,4,1,-53,-21,-3
13540,4,1,7,2,5,14,14,0
17400,0,-4,-7,-6,-1,-23,11,1
1433013,0,-4,-7,-6,-1,-23,11,1
7601084,0,-4,-7,-6,-1,-23,11,1
01126,0,-4,-7,-6,-1,-23,11,1
01734,0,-4,-7,-6,-1,-23,11,1
01474,-2,2,0,-5,-1,15,-5,3
01396,-2,2,0,-5,-1,15,-5,3
01173,-2,2,0,-5,-1,15,-5,3
01138,-2,2,0,-5,-1,15,-5,3
01749,-2,2,0,-5,-1,15,-5,3
01505,-2,2,0,-5,-1,15,-5,3
01417,-14,-4,4,-5,-16,-15,1,-4
01190,-14,-4,4,-5,-16,-15,1,-4
01155,-14,-4,4,-5,-16,-15,1,-4
01759,-14,-4,4,-5,-16,-15,1,-4
01509,-14,-4,4,-5,-16,-15,1,-4
0,5,6,-2,-3,10,19,6,-4
1429,-2,-6,-4,0,-4,33,27,1
01165,-2,-6,-4,0,-4,33,27,1
01727,-2,-6,-4,0,-4,33,27,1
01594,6,-5,-1,0,9,19,-9,2
01456,6,-5,-1,0,9,19,-9,2
01401,6,-5,-1,0,9,19,-9,2
01007,6,-5,-1,0,9,19,-9,2
01408,-3,0,-3,-5,-8,-1,-9,-4
018060,-3,0,-3,-5,-8,-1,-9,-4
14830,-1,0,0,-4,11,4,22,1
144701,-1,0,0,-4,11,4,22,1
16901,-1,0,0,-4,11,4,22,1
23101790,-1,0,0,-4,11,4,22,1
01578,-1,-2,12,4,-5,-16,5,-7
01468,-1,-2,12,4,-5,-16,5,-7
01302,-1,-2,12,4,-5,-16,5,-7
01127,-1,-2,12,4,-5,-16,5,-7
01794,-1,-2,12,4,-5,-16,5,-7
01599,-1,-1,-1,-1,7,-12,9,3
01483,-1,-1,-1,-1,7,-12,9,3
01266,-1,-1,-1,-1,7,-12,9,3
01145,-1,-1,-1,-1,7,-12,9,3
01773,-5,-6,-8,1,1,4,30,2
01618,-5,-6,-8,1,1,4,30,2
01505,-7,0,1,-9,-19,8,-4,4
01346,-7,0,1,-9,-19,8,-4,4
01741,-7,0,1,-9,-19,8,-4,4
01738,1,10,-2,3,7,-28,-4,-1
01558,1,10,-2,3,7,-28,-4,-1
01525,1,10,-2,3,7,-28,-4,-1
01131,1,10,-2,3,7,-28,-4,-1
014510,1,10,-2,3,7,-28,-4,-1
193601,9,-6,-9,2,-1,14,-17,8
6450,9,-6,-9,2,-1,14,-17,8
1572013,9,-6,-9,2,-1,14,-17,8
7301245,9,-6,-9,2,-1,14,-17,8
01869,4,6,15,6,-5,1,9,-2
01716,4,6,15,6,-5,1,9,-2
01599,5,-8,-9,2,5,-38,2,-5
01456,5,-8,-9,2,5,-38,2,-5
01226,5,-8,-9,2,5,-38,2,-5
01894,-7,4,-5,-4,-20,41,-26,-3
01749,1,-3,-4,-4,-2,6,17,-1
01630,1,-3,-4,-4,-2,6,17,-1
01481,1,-3,-4,-4,-2,6,17,-1
01281,1,-3,-4,-4,-2,6,17,-1
01904,1,-3,-4,-4,-2,6,17,-1
01766,-6,4,3,1,-14,30,-13,-11
01639,-6,4,3,1,-14,30,-13,-11
01542,-6,4,3,1,-14,30,-13,-11
01787,-6,4,3,1,-14,30,-13,-11
01913,-6,4,3,1,-14,30,-13,-11
01678,-4,-11,-7,-3,1,-17,-19,-9
01645,-4,-11,-7,-3,1,-17,-19,-9
01283,-4,-11,-7,-3,1,-17,-19,-9
01534,-4,-11,-7,-3,1,-17,-19,-9
020350,-3,-4,2,-1,0,-38,-33,0
17320,-3,-4,2,-1,0,-38,-33,0
165601,-3,-4,2,-1,0,-38,-33,0
46801312,-3,-4,2,-1,0,-38,-33,0
01858,-3,-4,2,-1,0,-38,-33,0
01829,4,1,-12,-5,-8,-40,-9,-2
01663,-6,13,16,8,-3,29,-4,-2
01524,-6,13,16,8,-3,29,-4,-2
01264,-6,13,16,8,-3,29,-4,-2
01863,-6,13,16,8,-3,29,-4,-2
01851,-6,13,16,8,-3,29,-4,-2
01689,0,-2,-3,2,-1,2,-25,2
01582,0,-2,-3,2,-1,2,-25,2
01283,0,-2,-3,2,-1,2,-25,2
01874,0,-2,-3,2,-1,2,-25,2
01859,-3,-2,-14,-8,-18,-24,-26,0
01686,-3,-2,-14,-8,-18,-24,-26,0
01592,-3,-2,-14,-8,-18,-24,-26,0
01260,-3,-2,-14,-8,-18,-24,-26,0
01960,11,6,3,7,-2,-3,33,1
01722,11,6,3,7,-2,-3,33,1
01674,11,6,3,7,-2,-3,33,1
01323,11,6,3,7,-2,-3,33,1
014920,11,6,3,7,-2,-3,33,1
20550,11,6,3,7,-2,-3,33,1
17700,10,-8,-7,3,-1,24,33,4
16930,10,-8,-7,3,-1,24,33,4
156901342,10,-8,-7,3,-1,24,33,4
01896,10,-8,-7,3,-1,24,33,4
01889,2,-5,3,-1,0,10,22,4
01724,-3,-15,-20,-1,5,-4,-15,0
01633,-3,-15,-20,-1,5,-4,-15,0
01355,-3,-15,-20,-1,5,-4,-15,0
02029,-3,-15,-20,-1,5,-4,-15,0
01840,-3,-15,-20,-1,5,-4,-15,0
01735,-1,1,6,-8,1,21,10,2
01563,-1,1,6,-8,1,21,10,2
01430,-1,1,6,-8,1,21,10,2
02054,-1,1,6,-8,1,21,10,2
01867,-1,1,6,-8,1,21,10,2
01764,1,10,8,4,1,1,8,-10
01638,1,10,8,4,1,1,8,-10
01395,1,10,8,4,1,1,8,-10
01967,1,10,8,4,1,1,8,-10
01798,-6,-5,-14,-9,2,10,-33,7
01764,-1,4,10,-2,1,34,56,17
01361,-1,4,10,-2,1,34,56,17
01713,-1,4,10,-2,1,34,56,17
021620,-7,-4,-10,-17,3,-5,-24,-8
18620,-7,-4,-10,-17,3,-5,-24,-8
18180,-7,-4,-10,-17,3,-5,-24,-8
15980155,-7,-4,-10,-17,3,-5,-24,-8
702124,-7,-4,-10,-17,3,-5,-24,-8
01975,-7,-4,-10,-17,3,-5,-24,-8
01838,-10,0,3,-1,-4,9,-5,-5
01712,-10,0,3,-1,-4,9,-5,-5
01456,-10,0,3,-1,-4,9,-5,-5
02062,-10,0,3,-1,-4,9,-5,-5
01977,1,-5,0,5,-1,-16,-6,-2
01824,1,-5,0,5,-1,-16,-6,-2
01700,1,-5,0,5,-1,-16,-6,-2
01441,1,-5,0,5,-1,-16,-6,-2
02041,1,-5,0,5,-1,-16,-6,-2
01953,-4,-9,5,-7,2,9,24,-2
01795,-4,-9,5,-7,2,9,24,-2
01656,-4,-9,5,-7,2,9,24,-2
01393,-4,-9,5,-7,2,9,24,-2
01984,-4,-9,5,-7,2,9,24,-2
01749,-20,-8,-1,-4,3,-2,6,3
01686,-20,-8,-1,-4,3,-2,6,3
01278,-20,-8,-1,-4,3,-2,6,3
01667,-20,-8,-1,-4,3,-2,6,3
02063,9,4,-17,-4,-5,-13,-42,3
01732,9,4,-17,-4,-5,-13,-42,3
016710,9,4,-17,-4,-5,-13,-42,3
13810,9,4,-17,-4,-5,-13,-42,3
1364019,9,4,-17,-4,-5,-13,-42,3
1801779,9,4,-17,-4,-5,-13,-42,3
0,9,4,-17,-4,-5,-13,-42,3
16150,2,1,-5,7,-2,-11,1,-8
152701142,2,1,-5,7,-2,-11,1,-8
01634,2,1,-5,7,-2,-11,1,-8
01837,2,1,-5,7,-2,-11,1,-8
01550,6,-1,-1,-8,-13,2,18,-2
01490,-8,5,2,-7,-3,-8,-14,-4
01046,-8,5,2,-7,-3,-8,-14,-4
01428,-8,5,2,-7,-3,-8,-14,-4
01813,-8,5,2,-7,-3,-8,-14,-4
01471,-8,5,2,-7,-3,-8,-14,-4
01427,1,0,-2,-6,-2,17,-20,-5
01016,1,0,-2,-6,-2,17,-20,-5
01377,1,0,-2,-6,-2,17,-20,-5
01444,1,0,-2,-6,-2,17,-20,-5
01393,-6,6,0,0,1,-2,1,5
01056,-2,-3,-14,-10,-1,-3,0,-5
01145,-2,-3,-14,-10,-1,-3,0,-5
01698,-2,-3,-14,-10,-1,-3,0,-5
01464,-7,-2,9,-15,-4,-24,23,-4
01360,-7,-2,9,-15,-4,-24,23,-4
012420,-7,-2,9,-15,-4,-24,23,-4
9170,-7,-2,9,-15,-4,-24,23,-4
1465015,-7,-2,9,-15,-4,-24,23,-4
790,-7,-2,9,-15,-4,-24,23,-4
13330,-1,-3,5,18,0,-2,-10,-5
12770,-1,-3,5,18,0,-2,-10,-5
90201146,-1,-3,5,18,0,-2,-10,-5
01619,-1,-3,5,18,0,-2,-10,-5
01289,-7,-1,-2,9,-1,16,-4,-5
01214,-7,-1,-2,9,-1,16,-4,-5
0945,-7,-1,-2,9,-1,16,-4,-5
0,-7,-1,-2,9,-1,16,-4,-5
94601523,-7,-1,-2,9,-1,16,-4,-5
0118,-12,-15,-17,9,-11,-12,-12,-8
201129,-12,-15,-17,9,-11,-12,-12,-8
0715,5,-2,-15,-3,-1,-8,3,-8
01052,5,-2,-15,-3,-1,-8,3,-8
0,-17,-7,-12,-25,-7,-14,2,-12
1447,-17,-7,-12,-25,-7,-14,2,-12
01066,3,2,-36,8,4,12,19,10
0750,3,2,-36,8,4,12,19,10
0817,3,2,-36,8,4,12,19,10
01393,-12,-1,-1,9,-2,20,-6,2
01130,2,6,16,1,-2,7,-4,5
01029,2,6,16,1,-2,7,-4,5
0914,2,6,16,1,-2,7,-4,5
05740,2,6,16,1,-2,7,-4,5
104201240,2,6,16,1,-2,7,-4,5
09,6,-1,9,-2,-5,-3,-14,0
750923,6,-1,9,-2,-5,-3,-14,0
0504,6,-1,9,-2,-5,-3,-14,0
0758,6,-1,9,-2,-5,-3,-14,0
01216,-7,-9,-19,-8,-4,-8,3,6
0885,-7,-9,-19,-8,-4,-8,3,6
0816,-7,-9,-19,-8,-4,-8,3,6
0392,-7,-9,-19,-8,-4,-8,3,6
0645,-7,-9,-19,-8,-4,-8,3,6
01100,-7,-9,-19,-8,-4,-8,3,6
0775,-7,-9,-19,-8,-4,-8,3,6
0706,-7,-9,-19,-8,-4,-8,3,6
0327,-7,-9,-19,-8,-4,-8,3,6
0536,-7,-9,-19,-8,-4,-8,3,6
01019,1,0,-9,3,-2,-9,-10,2
0670,-1,-4,15,-4,1,-2,-13,-5
0248,-1,-4,15,-4,1,-2,-13,-5
0392,-1,-4,15,-4,1,-2,-13,-5
0936,3,-2,3,0,-5,5,4,-3
0693,3,-2,3,0,-5,5,4,-3
0579,3,-2,3,0,-5,5,4,-3
0476,3,-2,3,0,-5,5,4,-3
01240,3,-2,3,0,-5,5,4,-3
5860,3,-2,3,0,-5,5,4,-3
87105,-2,2,11,12,6,-6,-1,6
690518,-2,2,11,12,6,-6,-1,6
0165,-2,2,11,12,6,-6,-1,6
0371,-2,2,11,12,6,-6,-1,6
0882,-2,2,11,12,6,-6,-1,6
0551,-2,2,11,12,6,-6,-1,6
0487,-11,1,3,6,4,4,9,0
0138,7,2,-6,-4,0,-3,2,-1
0,7,2,-6,-4,0,-3,2,-1
3330,7,2,-6,-4,0,-3,2,-1
859055,-5,-2,4,6,3,3,-3,-3
20480,-5,-2,4,6,3,3,-3,-3
0247,-5,-2,4,6,3,3,-3,-3
0202,5,-1,-5,0,1,4,-3,1
0803,5,-1,-5,0,1,4,-3,1
0576,1,2,3,-3,-8,-10,-4,0
0292,1,2,3,-3,-8,-10,-4,0
087,1,2,3,-3,-8,-10,-4,0
0697,1,2,3,-3,-8,-10,-4,0
0697,1,2,3,-3,-8,-10,-4,0
0470,2,-1,-5,-10,0,-12,-4,13
0422,2,-1,-5,-10,0,-12,-4,13
023,2,-1,-5,-10,0,-12,-4,13
03500,-22,-3,-3,0,-7,-5,3,-5
8190,-22,-3,-3,0,-7,-5,3,-5
5100,-28,-4,7,-5,-3,-8,-5,-9
4380223,-28,-4,7,-5,-3,-8,-5,-9
0117,-28,-4,7,-5,-3,-8,-5,-9
0734,-28,-4,7,-5,-3,-8,-5,-9
0571,-5,0,5,2,-1,-3,-7,-3
0450,-5,0,5,2,-1,-3,-7,-3
0279,-5,0,5,2,-1,-3,-7,-3
062,-5,0,5,2,-1,-3,-7,-3
0721,-5,0,5,2,-1,-3,-7,-3
0555,-5,0,5,2,-1,-3,-7,-3
0433,7,-1,3,6,0,8,-8,-4
0279,7,-1,3,6,0,8,-8,-4
0105,7,-1,3,6,0,8,-8,-4
0729,12,0,3,0,3,-6,2,7
0561,12,0,3,0,3,-6,2,7
0,17,-2,-10,1,0,0,10,-2
441,17,-2,-10,1,0,0,10,-2
0170,17,-2,-10,1,0,0,10,-2
5890,17,-2,-10,1,0,0,10,-2
68604,-1,0,-12,-8,-5,1,-1,-2
650424,4,-4,1,-6,-1,0,0,-3
017,4,-4,1,-6,-1,0,0,-3
0320,4,-4,1,-6,-1,0,0,-3
0776,4,-4,1,-6,-1,0,0,-3
0461,4,-4,1,-6,-1,0,0,-3
0416,4,-4,1,-6,-1,0,0,-3
049,-12,-1,19,8,-3,5,2,0
0317,-12,-1,19,8,-3,5,2,0
0796,-27,2,12,12,5,-6,-1,-1
0474,-27,2,12,12,5,-6,-1,-1
0424,-3,-1,-7,-2,0,-7,2,-3
014,-3,-1,-7,-2,0,-7,2,-3
0321,-3,-1,-7,-2,0,-7,2,-3
0809,-3,-1,-7,-2,0,-7,2,-3
0484,-9,-1,5,-9,-6,-18,-7,-10
0422,-9,-1,5,-9,-6,-18,-7,-10
01,-9,-1,5,-9,-6,-18,-7,-10
0435,-9,-1,5,-9,-6,-18,-7,-10
0745,-9,-1,5,-9,-6,-18,-7,-10
0456,7,0,0,-5,-2,-24,-4,2
0417,-1,0,15,-2,2,-5,-3,-3
0367,3,-2,-19,-9,0,4,-9,5
0798,3,-2,-19,-9,0,4,-9,5
04890,-4,0,-14,10,3,9,2,2
4330,-4,0,-14,10,3,9,2,2
2310,-4,0,-14,10,3,9,2,2
1390706,-4,0,-14,10,3,9,2,2
0610,11,1,-1,6,3,10,-5,4
0449,11,1,-1,6,3,10,-5,4
0382,11,1,-1,6,3,10,-5,4
047,11,1,-1,6,3,10,-5,4
0639,11,1,-1,6,3,10,-5,4
0610,11,1,-1,6,3,10,-5,4
0443,-1,-1,0,-3,-2,-2,-4,-4
0378,-4,-2,-4,-6,2,5,7,4
013,-4,-2,-4,-6,2,5,7,4
0571,-4,-2,-4,-6,2,5,7,4
0616,7,1,4,-5,1,10,1,-2
0454,8,-2,-4,-4,-9,-3,-6,1
0387,8,-2,-4,-4,-9,-3,-6,1
022,8,-2,-4,-4,-9,-3,-6,1
0563,8,-2,-4,-4,-9,-3,-6,1
0670,-3,-2,-2,-3,-1,11,-4,1
0458,-3,-2,-2,-3,-1,11,-4,1
0385,-3,-2,-2,-3,-1,11,-4,1
0499,-3,-2,-2,-3,-1,11,-4,1
0770,-3,-2,-2,-3,-1,11,-4,1
0484,0,-6,-5,-6,0,-8,3,-4
0455,0,-6,-5,-6,0,-8,3,-4
096,0,-6,-5,-6,0,-8,3,-4
02690,0,-6,-5,-6,0,-8,3,-4
8080,0,-6,-5,-6,0,-8,3,-4
5840,5,7,2,3,-2,-20,-1,-2
4890360,-1,-12,-12,-3,1,-6,2,3
0104,-1,-12,-12,-3,1,-6,2,3
0815,-1,-12,-12,-3,1,-6,2,3
0669,-1,16,7,-2,-10,-23,-11,-1
0547,-1,16,7,-2,-10,-23,-11,-1
0380,-12,8,2,-5,5,61,7,12
0230,-12,8,2,-5,5,61,7,12
0921,-12,8,2,-5,5,61,7,12
0793,-1,1,8,21,20,44,22,18
0679,16,1,-8,-3,-11,-21,-9,4
0578,16,1,-8,-3,-11,-21,-9,4
0424,16,1,-8,-3,-11,-21,-9,4
01023,16,1,-8,-3,-11,-21,-9,4
0962,16,1,-8,-3,-11,-21,-9,4
0859,-2,6,14,14,9,14,-5,6
0761,-2,6,14,14,9,14,-5,6
0566,-2,6,14,14,9,14,-5,6
01201,24,10,19,15,5,4,11,-12
01071,24,10,19,15,5,4,11,-12
01060,24,10,19,15,5,4,11,-12
0691,24,10,19,15,5,4,11,-12
01064,24,10,19,15,5,4,11,-12
015580,-29,-20,-13,-11,-8,-14,-9,-17
12860,-10,-11,-8,7,0,-52,-26,-21
12550,-10,-11,-8,7,0,-52,-26,-21
1061010,-10,-11,-8,7,0,-52,-26,-21
0001645,-10,-11,-8,7,0,-52,-26,-21
01535,-10,-11,-8,7,0,-52,-26,-21
0,-10,-11,-8,7,0,-52,-26,-21
14200,-10,-11,-8,7,0,-52,-26,-21
136201032,-5,-14,-20,-7,-5,10,10,9
01585,-5,-14,-20,-7,-5,10,10,9
01803,6,17,16,3,-9,-22,7,5
01571,-4,-14,-9,5,8,-34,7,10
01532,-4,-14,-9,5,8,-34,7,10
01153,-4,-14,-9,5,8,-34,7,10
01637,-4,-14,-9,5,8,-34,7,10
01874,-4,-14,-9,5,8,-34,7,10
01663,-9,-8,-18,-14,-5,31,2,31
01553,-9,-8,-18,-14,-5,31,2,31
01257,-9,-8,-18,-14,-5,31,2,31
01893,-9,-8,-18,-14,-5,31,2,31
01714,16,-13,-9,-7,3,-11,-21,-13
01696,0,11,16,-8,-10,6,2,-15
01296,0,11,16,-8,-10,6,2,-15
01634,0,11,16,-8,-10,6,2,-15
02112,0,11,16,-8,-10,6,2,-15
01815,0,11,16,-8,-10,6,2,-15
01759,0,-9,6,2,0,-6,17,6
016010,0,-9,6,2,0,-6,17,6
13880,-13,-7,-26,-24,-4,1,-1,-19
1924019,-13,-7,-26,-24,-4,1,-1,-19
8601810,-6,-6,-6,-8,-7,9,-1,-3
01779,-6,-6,-6,-8,-7,9,-1,-3
01367,-6,-6,-6,-8,-7,9,-1,-3
01771,-6,-6,-6,-8,-7,9,-1,-3
02159,-6,-6,-6,-8,-7,9,-1,-3
01864,-6,-6,-6,-8,-7,9,-1,-3
01824,22,-5,-16,-4,-16,-30,-4,9
01411,22,-5,-16,-4,-16,-30,-4,9
01852,22,-5,-16,-4,-16,-30,-4,9
02149,2,-5,-5,-6,-9,18,21,1
01885,2,-5,-5,-6,-9,18,21,1
01848,2,-5,-5,-6,-9,18,21,1
01438,2,-5,-5,-6,-9,18,21,1
0180,2,-5,-5,-6,-9,18,21,1
9,2,-5,-5,-6,-9,18,21,1
01918,5,17,6,10,5,24,25,3
01879,-8,21,22,7,7,-5,15,-2
01613,-8,21,22,7,7,-5,15,-2
01600,-8,21,22,7,7,-5,15,-2
02220,-8,21,22,7,7,-5,15,-2
02030,-8,21,22,7,7,-5,15,-2
019120,-8,21,22,7,7,-5,15,-2
18370,-8,21,22,7,7,-5,15,-2
1459019,-5,-10,-10,-8,-11,-27,-25,-6
710221,8,-8,-10,-2,8,9,-5,-3
201933,-18,-14,-12,-10,-2,-9,16,-16
01882,-18,-14,-12,-10,-2,-9,16,-16
01481,-18,-14,-12,-10,-2,-9,16,-16
01846,-18,-14,-12,-10,-2,-9,16,-16
02256,-18,-14,-12,-10,-2,-9,16,-16
01947,-2,-4,-3,2,0,-34,43,6
01906,-2,-4,-3,2,0,-34,43,6
01502,-2,-4,-3,2,0,-34,43,6
01858,-2,-4,-3,2,0,-34,43,6
02273,-2,-4,-3,2,0,-34,43,6
01967,-2,-4,-3,2,0,-34,43,6
01921,-4,5,11,12,8,-20,-22,-8
01521,-4,5,11,12,8,-20,-22,-8
01800,-4,5,11,12,8,-20,-22,-8
0,2,4,-6,5,2,-12,-12,-7
2276,-9,-5,2,-6,0,20,-39,-8
01918,-9,-5,2,-6,0,20,-39,-8
01615,-9,-5,2,-6,0,20,-39,-8
01683,-9,-5,2,-6,0,20,-39,-8
02247,-9,-5,2,-6,0,20,-39,-8
02063,21,9,11,15,1,-7,0,-9
01946,21,9,11,15,1,-7,0,-9
018760,21,9,11,15,1,-7,0,-9
15030,21,9,11,15,1,-7,0,-9
19870225,21,9,11,15,1,-7,0,-9
201971,21,9,11,15,1,-7,0,-9
01924,-10,11,9,-6,3,7,1,0
01565,-10,11,9,-6,3,7,1,0
01799,-10,11,9,-6,3,7,1,0
02294,5,-4,-1,-10,-4,-8,28,8
01982,0,-10,-9,-1,-1,27,-43,12
019,0,-10,-9,-1,-1,27,-43,12
2301522,0,-10,-9,-1,-1,27,-43,12
01794,0,-10,-9,-1,-1,27,-43,12
02303,0,-10,-9,-1,-1,27,-43,12
01985,-6,15,2,14,12,15,15,14
01927,-6,15,2,14,12,15,15,14
01630,-6,15,2,14,12,15,15,14
01797,-6,15,2,14,12,15,15,14
02294,-6,15,2,14,12,15,15,14
01942,-6,15,2,14,12,15,15,14
01645,-6,15,2,14,12,15,15,14
01687,2,9,9,3,-10,9,18,-9
02254,2,9,9,3,-10,9,18,-9
02099,1,-8,6,-5,-17,-3,-2,4
01959,1,-8,6,-5,-17,-3,-2,4
01894,1,-8,6,-5,-17,-3,-2,4
014990,1,-8,6,-5,-17,-3,-2,4
19770,1,-8,6,-5,-17,-3,-2,4
22550,-4,-5,-18,-8,0,3,-36,6
195601,-4,-5,-18,-8,0,3,-36,6
90901559,-4,-5,-18,-8,0,3,-36,6
01696,-4,-5,-18,-8,0,3,-36,6
02273,-4,-5,-18,-8,0,3,-36,6
01956,-4,-5,-18,-8,0,3,-36,6
01893,1,-1,0,-7,-5,-2,-4,15
01592,1,-1,0,-7,-5,-2,-4,15
01737,1,-1,0,-7,-5,-2,-4,15
02243,-4,-2,-1,-3,1,12,24,4
01933,-4,-2,-1,-3,1,12,24,4
01859,-1,3,22,8,-3,1,12,6
01568,-1,3,22,8,-3,1,12,6
01644,-1,3,22,8,-3,1,12,6
02211,-1,3,22,8,-3,1,12,6
0,6,-5,-2,4,-1,1,8,-5
1885,6,-5,-2,4,-1,1,8,-5
01525,6,-5,-2,4,-1,1,8,-5
01537,6,-5,-2,4,-1,1,8,-5
02084,6,-5,-2,4,-1,1,8,-5
01926,6,-5,-2,4,-1,1,8,-5
01772,-1,-4,-17,5,4,-16,-1,-21
01708,-1,-4,-17,5,4,-16,-1,-21
01296,-1,-4,-17,5,4,-16,-1,-21
017340,-5,-14,-19,-11,-8,6,-20,-19
20360,-5,-14,-19,-11,-8,6,-20,-19
