Fz,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
4,-1,6,5,0,0,-7,-8,-23
02717,-1,6,5,0,0,-7,-8,-23
02304,-4,-17,-1,2,6,5,3,0
02640,-3,-17,-6,-3,0,0,-1,-2
02933,-3,-17,-6,-3,0,0,-1,-2
0,-5,0,0,-4,-22,-50,0,-12
26480,-5,0,0,-4,-22,-50,0,-12
258902169,-5,0,0,-4,-22,-50,0,-12
02404,-5,0,0,-4,-22,-50,0,-12
02898,4,9,2,-1,0,8,8,9
02572,4,9,2,-1,0,8,8,9
02481,4,9,2,-1,0,8,8,9
02160,4,9,2,-1,0,8,8,9
02235,-3,-15,-5,-5,6,8,5,1
02789,-3,-15,-5,-5,6,8,5,1
02465,-3,-15,-5,-5,6,8,5,1
02380,-3,-15,-5,-5,6,8,5,1
02070,-3,-15,-5,-5,6,8,5,1
02151,-3,-15,-5,-5,6,8,5,1
02714,-3,-15,-5,-5,6,8,5,1
02407,-3,-15,-5,-5,6,8,5,1
02071,-3,-15,-5,-5,6,8,5,1
02035,-1,6,32,18,2,-2,0,-2
02604,7,2,-68,-36,-6,7,5,13
02437,7,2,-68,-36,-6,7,5,13
02292,-3,-11,5,2,1,-4,3,-13
02216,-3,-11,5,2,1,-4,3,-13
018100,0,5,16,12,-3,-5,0,-9
22330,-2,-7,-15,-9,-2,-10,-1,-2
25700,-2,-7,-15,-9,-2,-10,-1,-2
227502224,-2,-7,-15,-9,-2,-10,-1,-2
01854,-2,-7,-15,-9,-2,-10,-1,-2
02072,-2,-7,-15,-9,-2,-10,-1,-2
02569,-4,-7,3,-3,2,0,-11,-5
02253,3,2,12,6,2,-2,9,8
02186,3,2,12,6,2,-2,9,8
01934,3,2,12,6,2,-2,9,8
01918,3,2,12,6,2,-2,9,8
02529,3,2,12,6,2,-2,9,8
02225,3,2,12,6,2,-2,9,8
02148,-2,3,-2,-5,1,-2,-1,-4
01900,-3,1,-4,0,3,3,-2,-5
01943,-3,1,-4,0,3,3,-2,-5
02513,-3,1,-4,0,3,3,-2,-5
02215,-1,5,-11,-2,-3,3,-1,1
02128,-1,5,-11,-2,-3,3,-1,1
01813,-1,5,-11,-2,-3,3,-1,1
02388,-1,5,-11,-2,-3,3,-1,1
02307,0,-3,6,-1,0,1,1,4
02136,0,-3,6,-1,0,1,1,4
02065,0,-3,6,-1,0,1,1,4
01660,0,-3,6,-1,0,1,1,4
021090,0,-3,6,-1,0,1,1,4
24740,0,-3,6,-1,0,1,1,4
21550210,0,-3,6,-1,0,1,1,4
901782,-2,-4,-6,3,-2,5,-8,-3
0,-2,-4,-6,3,-2,5,-8,-3
19140,-2,-4,-6,3,-2,5,-8,-3
24580,-1,-3,-9,-6,-4,-1,-3,-6
22090,-1,-3,-9,-6,-4,-1,-3,-6
21060,-1,-3,-9,-6,-4,-1,-3,-6
19620,-1,-3,-9,-6,-4,-1,-3,-6
170502232,-1,-3,-9,-6,-4,-1,-3,-6
02365,-1,-3,-9,-6,-4,-1,-3,-6
0,0,-3,2,5,2,3,2,1
2122020,1,5,12,8,1,1,12,10
7701672,1,5,12,8,1,1,12,10
02036,1,5,12,8,1,1,12,10
02460,1,5,12,8,1,1,12,10
02136,1,5,12,8,1,1,12,10
02085,1,5,12,8,1,1,12,10
0199,-4,-3,9,3,0,-3,-3,-6
40,-4,-3,9,3,0,-3,-3,-6
24400,2,1,9,6,6,4,5,1
21310208,2,1,9,6,6,4,5,1
001819,2,1,9,6,6,4,5,1
01845,2,1,9,6,6,4,5,1
02440,2,1,9,6,6,4,5,1
02162,-3,-4,-11,-11,-10,-3,-3,-2
02092,-3,1,0,-1,3,0,-6,-3
01878,-3,1,0,-1,3,0,-6,-3
01851,-3,1,0,-1,3,0,-6,-3
02449,-3,1,0,-1,3,0,-6,-3
02180,-3,1,0,-1,3,0,-6,-3
02087,-3,1,0,-1,3,0,-6,-3
01880,-3,1,0,-1,3,0,-6,-3
01851,-1,-2,-7,-6,-4,2,5,-12
02410,-1,-2,-7,-6,-4,2,5,-12
02181,-2,-4,-11,-6,-8,-1,-1,-4
02094,-2,-4,-11,-6,-8,-1,-1,-4
01877,-1,0,-6,-5,-6,-5,-6,-4
01853,-1,0,-6,-5,-6,-5,-6,-4
02444,-1,0,-6,-5,-6,-5,-6,-4
02174,0,-4,3,-1,-4,-5,4,7
02085,-3,-2,-2,1,-2,-6,-5,-5
01873,-3,-2,-2,1,-2,-6,-5,-5
02373,-3,-2,-2,1,-2,-6,-5,-5
02250,-3,-2,-2,1,-2,-6,-5,-5
02098,-1,6,16,-1,-6,-2,-3,-3
02041,0,4,19,0,-5,-5,-4,0
016350,0,4,19,0,-5,-5,-4,0
20400,0,4,19,0,-5,-5,-4,0
24520,0,4,19,0,-5,-5,-4,0
21270,0,4,19,0,-5,-5,-4,0
207201803,0,4,19,0,-5,-5,-4,0
01866,2,-1,2,-2,-3,0,5,6
02451,2,-1,2,-2,-3,0,5,6
02180,2,-2,0,2,5,5,2,6
02079,-2,-3,-3,-4,-2,-7,-5,8
01916,-2,-3,-3,-4,-2,-7,-5,8
01752,-2,-3,-3,-4,-2,-7,-5,8
02381,-2,-3,-3,-4,-2,-7,-5,8
02208,-2,-3,-3,-4,-2,-7,-5,8
02093,-4,-4,0,1,-7,1,-4,-5
01862,5,1,4,7,5,3,-1,11
01815,5,1,4,7,5,3,-1,11
02429,5,1,4,7,5,3,-1,11
