Fz,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
4,4,4,0,-2,2,-7,17,4
02419,4,4,0,-2,2,-7,17,4
02610,-7,-25,14,-6,-8,20,1,-6
02374,-3,-14,-26,-5,-5,-5,-25,-13
02344,-3,-14,-26,-5,-5,-5,-25,-13
01928,1,11,-6,2,6,15,13,-4
02453,-6,-9,28,8,6,-26,-23,2
02636,-6,-9,28,8,6,-26,-23,2
02410,-6,-9,28,8,6,-26,-23,2
02373,-6,-9,28,8,6,-26,-23,2
01949,2,-7,-7,0,-9,1,-6,-8
02473,2,-7,-7,0,-9,1,-6,-8
02649,2,-7,-7,0,-9,1,-6,-8
02425,-11,-19,-4,4,1,-15,-25,-13
01984,-11,-19,-4,4,1,-15,-25,-13
02299,-11,-19,-4,4,1,-15,-25,-13
02786,-11,-19,-4,4,1,-15,-25,-13
02483,12,11,-8,-7,-19,-5,71,26
02415,12,11,-8,-7,-19,-5,71,26
022590,12,11,-8,-7,-19,-5,71,26
2029026,12,11,-8,-7,-19,-5,71,26
430,12,11,-8,-7,-19,-5,71,26
2621024,12,11,-8,-7,-19,-5,71,26
4002381,12,11,-8,-7,-19,-5,71,26
01978,12,11,-8,-7,-19,-5,71,26
02506,-8,-22,8,0,-7,-6,-3,-7
02728,-8,-22,8,0,-7,-6,-3,-7
02459,0,-16,-3,-1,-7,-8,-8,-2
02413,0,-16,-3,-1,-7,-8,-8,-2
02016,3,15,-3,3,11,5,-2,1
02402,3,15,-3,3,11,5,-2,1
02683,3,15,-3,3,11,5,-2,1
02463,7,30,13,-1,-4,-11,22,6
02417,7,30,13,-1,-4,-11,22,6
01998,-1,15,8,-1,2,1,-9,-11
02407,-1,15,8,-1,2,1,-9,-11
02778,-5,-46,-5,-3,10,12,-16,9
02482,-5,-46,-5,-3,10,12,-16,9
02034,-5,-46,-5,-3,10,12,-16,9
02358,-6,-14,14,5,22,45,-24,-12
02828,-6,-14,14,5,22,45,-24,-12
02521,-6,-14,14,5,22,45,-24,-12
02469,-6,-14,14,5,22,45,-24,-12
02307,-4,17,10,3,4,0,5,8
02143,2,-4,-12,-6,-3,2,-11,5
02709,2,-4,-12,-6,-3,2,-11,5
02672,2,-4,-12,-6,-3,2,-11,5
024960,2,-4,-12,-6,-3,2,-11,5
24530,2,-4,-12,-6,-3,2,-11,5
205002447,0,33,-22,-9,-21,-7,-19,-17
02837,-4,14,18,0,-17,-15,3,2
02528,-4,14,18,0,-17,-15,3,2
02472,-4,14,18,0,-17,-15,3,2
02196,-4,14,18,0,-17,-15,3,2
02320,-4,14,18,0,-17,-15,3,2
02849,-4,14,18,0,-17,-15,3,2
02532,0,-11,0,-5,-8,-11,30,11
02473,0,-11,0,-5,-8,-11,30,11
02138,0,-11,0,-5,-8,-11,30,11
02332,-4,-7,8,7,11,14,-6,-9
02860,6,10,-6,1,-2,-14,16,-1
02555,6,10,-6,1,-2,-14,16,-1
02489,6,10,-6,1,-2,-14,16,-1
02223,3,-17,-4,-11,-24,-36,56,38
02804,3,-17,-4,-11,-24,-36,56,38
02642,3,-17,-4,-11,-24,-36,56,38
02507,3,-17,-4,-11,-24,-36,56,38
024490,3,-17,-4,-11,-24,-36,56,38
2064,13,38,5,8,0,-1,20,18
02476,1,14,20,16,23,6,-20,-8
028270,1,14,20,16,23,6,-20,-8
25460,1,14,20,16,23,6,-20,-8
25020,4,-16,-12,-5,5,11,43,21
22130225,4,-16,-12,-5,5,11,43,21
302822,4,-16,-12,-5,5,11,43,21
0,4,-16,-12,-5,5,11,43,21
26350,1,11,2,0,7,11,4,-3
252902435,1,11,2,0,7,11,4,-3
02097,-8,-13,19,5,-1,4,12,-5
02641,1,11,4,1,4,2,-31,-12
02759,1,11,4,1,4,2,-31,-12
02546,1,11,4,1,4,2,-31,-12
02482,1,11,4,1,4,2,-31,-12
02110,1,11,4,1,4,2,-31,-12
02648,-11,-33,0,-7,-9,-9,-14,-11
02761,-11,-33,0,-7,-9,-9,-14,-11
02558,-11,-33,0,-7,-9,-9,-14,-11
02492,-11,-33,0,-7,-9,-9,-14,-11
02661,0,32,-18,6,-4,11,23,7
02817,0,32,-18,6,-4,11,23,7
02572,0,32,-18,6,-4,11,23,7
02542,0,32,-18,6,-4,11,23,7
02182,-3,-38,1,-1,-1,-5,-11,-8
023510,14,1,-6,0,8,13,13,2
2897,14,1,-6,0,8,13,13,2
026590,14,1,-6,0,8,13,13,2
255902,14,1,-6,0,8,13,13,2
45802158,14,1,-6,0,8,13,13,2
02678,-5,-2,-15,-5,-3,-13,0,-10
02782,-5,-2,-15,-5,-3,-13,0,-10
02586,-5,-2,-15,-5,-3,-13,0,-10
02539,-5,-2,-15,-5,-3,-13,0,-10
02122,-1,10,-17,-8,-15,-12,-19,-14
02689,-9,-20,-13,-7,0,30,6,-2
02784,-9,-20,-13,-7,0,30,6,-2
02582,-9,-20,-13,-7,0,30,6,-2
02537,-9,-20,-13,-7,0,30,6,-2
02133,-10,17,-48,-23,-39,-8,-2,1
02623,-5,7,14,1,-8,-17,-31,-4
02845,-5,7,14,1,-8,-17,-31,-4
02598,-5,7,14,1,-8,-17,-31,-4
02558,-5,7,14,1,-8,-17,-31,-4
0,-5,7,14,1,-8,-17,-31,-4
2143,-2,-3,-8,2,4,-17,-13,-9
02922,-2,-3,-8,2,4,-17,-13,-9
02603,-2,-3,-8,2,4,-17,-13,-9
02569,-2,-3,-8,2,4,-17,-13,-9
02259,2,-43,13,14,5,-7,7,16
02330,2,-43,13,14,5,-7,7,16
028920,8,12,-4,14,26,34,-3,6
27060,8,12,-4,14,26,34,-3,6
2583024,8,12,-4,14,26,34,-3,6
7202146,6,16,8,7,12,-1,0,-1
02706,-1,-14,4,-6,-2,2,39,6
02843,-1,-14,4,-6,-2,2,39,6
02598,-1,-14,4,-6,-2,2,39,6
02548,-1,-14,4,-6,-2,2,39,6
02131,-1,-14,4,-6,-2,2,39,6
0,-4,-24,-1,-7,-2,-4,-8,1
2645028,-6,12,5,1,-15,-9,-25,-8
8502602,-6,12,5,1,-15,-9,-25,-8
02573,-6,12,5,1,-15,-9,-25,-8
02203,-6,12,5,1,-15,-9,-25,-8
02458,-6,12,5,1,-15,-9,-25,-8
02936,-2,1,-12,-2,9,2,4,2
02612,-2,1,-12,-2,9,2,4,2
02570,-2,1,-12,-2,9,2,4,2
02239,-5,-7,0,-7,-16,-19,-5,0
02577,-7,-24,9,-1,-8,-6,15,5
02604,-7,-24,9,-1,-8,-6,15,5
02562,-7,-24,9,-1,-8,-6,15,5
022380,-7,-24,9,-1,-8,-6,15,5
23280,-7,-28,10,-2,-9,-4,-13,4
2888,-7,-28,10,-2,-9,-4,-13,4
02659,-7,-28,10,-2,-9,-4,-13,4
025800,-7,-28,10,-2,-9,-4,-13,4
24710,-2,14,-7,-2,-4,2,-6,-2
21460270,-2,14,-7,-2,-4,2,-6,-2
602819,5,10,-18,-7,3,23,-10,-9
02590,5,10,-18,-7,3,23,-10,-9
02539,5,10,-18,-7,3,23,-10,-9
02129,5,10,-18,-7,3,23,-10,-9
02570,6,3,-8,-7,-9,-5,-24,6
02860,6,3,-8,-7,-9,-5,-24,6
02575,6,3,-8,-7,-9,-5,-24,6
02529,6,3,-8,-7,-9,-5,-24,6
02115,6,3,-8,-7,-9,-5,-24,6
02568,-1,4,19,9,3,-6,34,0
02844,-1,4,19,9,3,-6,34,0
02569,-1,4,19,9,3,-6,34,0
02513,-2,0,-14,0,1,2,-11,-1
02085,-2,0,-14,0,1,2,-11,-1
0,1,19,-42,-9,-7,-5,-8,-2
2688,1,19,-42,-9,-7,-5,-8,-2
02537,1,19,-42,-9,-7,-5,-8,-2
02494,1,19,-42,-9,-7,-5,-8,-2
02086,-5,-9,26,5,4,8,8,0
02391,5,-12,-5,-8,3,-7,-10,2
02863,5,-12,-5,-8,3,-7,-10,2
025530,5,-12,-5,-8,3,-7,-10,2
24770,5,-12,-5,-8,3,-7,-10,2
230702126,5,-12,-5,-8,3,-7,-10,2
02776,0,11,-1,17,-2,-13,-15,-7
02522,0,11,-1,17,-2,-13,-15,-7
02424,0,11,-1,17,-2,-13,-15,-7
02249,0,11,-1,17,-2,-13,-15,-7
02115,0,11,-1,17,-2,-13,-15,-7
02716,-3,-6,-21,-20,10,5,2,-4
02495,-6,8,28,11,-2,6,-16,-5
02359,-6,8,28,11,-2,6,-16,-5
02177,-6,8,28,11,-2,6,-16,-5
01985,-1,10,-89,-30,0,1,4,-5
02637,4,-23,20,-9,-7,-11,-3,0
02372,4,-23,20,-9,-7,-11,-3,0
02263,4,-23,20,-9,-7,-11,-3,0
02078,4,-23,20,-9,-7,-11,-3,0
01901,4,-23,20,-9,-7,-11,-3,0
0,-1,16,-65,-9,-4,-6,10,7
2496,-1,16,-65,-9,-4,-6,10,7
0,-1,16,-65,-9,-4,-6,10,7
21580201,-1,16,-65,-9,-4,-6,10,7
701704,-1,16,-65,-9,-4,-6,10,7
02266,2,8,19,-3,3,6,-6,-8
02324,-16,-25,44,32,1,1,-8,-15
02087,-16,-25,44,32,1,1,-8,-15
02031,-16,-25,44,32,1,1,-8,-15
01628,-16,-25,44,32,1,1,-8,-15
018420,-3,-16,-40,-32,3,2,1,-8
2348,-1,-5,-3,-4,-7,-4,4,-3
020570,-1,-5,-3,-4,-7,-4,4,-3
19490,-1,-5,-3,-4,-7,-4,4,-3
17660155,-1,-5,-3,-4,-7,-4,4,-3
202082,3,2,29,20,1,3,29,5
02088,1,-5,10,-2,-15,-6,-7,0
01902,1,-5,10,-2,-15,-6,-7,0
01835,1,-5,10,-2,-15,-6,-7,0
01434,1,-5,10,-2,-15,-6,-7,0
01960,2,15,31,-6,3,3,-15,-7
02080,-2,3,-9,-27,4,1,36,-1
01855,-2,3,-9,-27,4,1,36,-1
01782,-2,3,-9,-27,4,1,36,-1
01379,-1,12,-18,-15,0,-2,0,10
01914,-1,12,-18,-15,0,-2,0,10
0,2,1,19,3,0,-11,-13,-6
2000,2,1,19,3,0,-11,-13,-6
01,2,1,19,3,0,-11,-13,-6
7720134,2,1,19,3,0,-11,-13,-6
801760,0,-13,-22,-18,3,-7,-8,5
02144,0,-13,-22,-18,3,-7,-8,5
01830,0,-13,-22,-18,3,-7,-8,5
01777,0,-13,-22,-18,3,-7,-8,5
01544,0,-13,-22,-18,3,-7,-8,5
01514,0,-13,-22,-18,3,-7,-8,5
02072,4,1,13,-1,9,6,15,8
01913,4,1,13,-1,9,6,15,8
017780,4,1,13,-1,9,6,15,8
17210,4,1,13,-1,9,6,15,8
