Fz,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
4,-4,-6,-5,7,0,6,-4,-5
0944,-2,0,3,2,-17,-8,-2,-2
0524,-2,0,3,2,-17,-8,-2,-2
0999,-2,0,3,2,-17,-8,-2,-2
01230,-2,0,3,2,-17,-8,-2,-2
0989,-2,0,-2,0,2,0,7,-5
0937,-2,0,-2,0,2,0,7,-5
0530,-2,0,-2,0,2,0,7,-5
01071,-2,0,-2,0,2,0,7,-5
01196,-2,0,-2,0,2,0,7,-5
0980,-2,-6,4,3,0,2,0,5
0921,-1,-2,0,-4,1,-19,3,-6
0529,-1,-2,0,-4,1,-19,3,-6
01145,-1,-2,0,-4,1,-19,3,-6
01156,-4,-2,-10,-2,11,2,3,-2
0987,-4,-2,-10,-2,11,2,3,-2
0928,0,-4,-2,1,-4,-5,-13,-6
0540,0,-4,-2,1,-4,-5,-13,-6
01076,0,-4,-2,1,-4,-5,-13,-6
01211,0,-4,-2,1,-4,-5,-13,-6
0998,2,11,5,1,1,-1,-12,-1
0932,2,11,5,1,1,-1,-12,-1
0,2,11,5,1,1,-1,-12,-1
545,2,11,5,1,1,-1,-12,-1
01270,2,11,5,1,1,-1,-12,-1
01009,-1,-8,-29,-18,-8,-2,3,1
0977,-1,-7,-16,1,4,-6,-1,-7
0586,-1,-7,-16,1,4,-6,-1,-7
0829,-1,-7,-16,1,4,-6,-1,-7
01349,-1,7,-5,1,-7,-21,2,-3
010770,-1,7,-5,1,-7,-21,2,-3
9970,-1,1,6,-6,4,4,4,0
82806,-1,1,6,-6,4,4,4,0
0901151,-1,1,6,-6,4,4,4,0
01195,-1,1,6,-6,4,4,4,0
01019,2,-7,20,7,-1,8,-4,5
0967,2,-7,20,7,-1,8,-4,5
0556,2,-7,20,7,-1,8,-4,5
01087,2,-7,20,7,-1,8,-4,5
01248,2,-7,20,7,-1,8,-4,5
01021,2,-7,20,7,-1,8,-4,5
0968,-9,-10,-30,-11,9,5,0,-7
0575,-9,-10,-30,-11,9,5,0,-7
01088,-9,-10,-30,-11,9,5,0,-7
01269,6,6,13,10,13,8,46,0
01040,6,6,13,10,13,8,46,0
0981,-4,6,-11,-2,-1,-4,12,-12
0577,-4,6,-11,-2,-1,-4,12,-12
01095,-4,6,-11,-2,-1,-4,12,-12
01052,-2,-3,0,-2,2,3,3,-5
01011,-2,-3,0,-2,2,3,3,-5
0651,-2,-3,0,-2,2,3,3,-5
0847,-2,-3,0,-2,2,3,3,-5
01389,-2,-3,0,-2,2,3,3,-5
011060,-2,-3,0,-2,2,3,3,-5
10350,-2,-4,-14,-9,-5,11,-7,0
8920,-2,-4,-14,-9,-5,11,-7,0
6420116,-2,-4,-14,-9,-5,11,-7,0
70125,-4,-3,-14,-9,-6,-9,-11,-10
201057,-4,-3,-14,-9,-6,-9,-11,-10
01001,0,7,-2,-6,-13,-8,4,8
0593,0,7,-2,-6,-13,-8,4,8
01090,0,7,-2,-6,-13,-8,4,8
01307,0,7,-2,-6,-13,-8,4,8
01063,0,7,10,5,1,-6,5,-6
01015,0,7,10,5,1,-6,5,-6
0593,0,7,10,5,1,-6,5,-6
01092,0,7,10,5,1,-6,5,-6
0,0,7,10,5,1,-6,5,-6
13120,0,7,10,5,1,-6,5,-6
106501027,2,0,-6,1,0,3,17,-3
0670,2,0,-6,1,0,3,17,-3
0903,2,0,-6,1,0,3,17,-3
01100,1,-3,-3,-11,-7,-2,-2,1
01038,-1,-8,-18,2,3,-4,14,2
0797,-4,-8,22,6,5,-1,-6,-3
0727,-4,-8,22,6,5,-1,-6,-3
01285,-4,-8,22,6,5,-1,-6,-3
01225,-3,1,2,0,-7,-1,-3,0
01052,0,-11,-6,-9,-6,-3,-5,2
010170,0,-11,-6,-9,-6,-3,-5,2
606095,0,-11,-6,-9,-6,-3,-5,2
301406,0,-11,-6,-9,-6,-3,-5,2
01082,0,-11,-6,-9,-6,-3,-5,2
01037,1,6,-2,5,6,-2,-4,3
0683,1,6,-2,5,6,-2,-4,3
0886,1,6,-2,5,6,-2,-4,3
01,1,6,-2,5,6,-2,-4,3
392011,1,6,-2,5,6,-2,-4,3
020103,1,6,-2,5,6,-2,-4,3
70855,-2,-7,-7,-4,0,-8,10,-2
0706,-2,-7,-7,-4,0,-8,10,-2
01331,-2,-7,-7,-4,0,-8,10,-2
01151,-2,-7,-7,-4,0,-8,10,-2
01041,-2,-7,-7,-4,0,-8,10,-2
0912,-2,-7,-7,-4,0,-8,10,-2
0709,-2,-7,-7,-4,0,-8,10,-2
01274,0,-7,3,4,11,5,-5,3
01047,-2,8,6,-6,-11,-1,-5,-5
0961,-2,8,6,-6,-11,-1,-5,-5
0600,-2,8,6,-6,-11,-1,-5,-5
01068,-2,8,6,-6,-11,-1,-5,-5
01378,0,17,-17,-5,-1,2,4,-8
010820,0,17,-17,-5,-1,2,4,-8
10430,-1,-10,24,4,2,4,8,2
7590,-1,-10,24,4,2,4,8,2
76801380,-1,-10,24,4,2,4,8,2
01172,-1,-10,24,4,2,4,8,2
01063,2,5,-14,-19,-7,-5,6,3
0945,2,5,-14,-19,-7,-5,6,3
0713,2,5,-14,-19,-7,-5,6,3
01274,2,5,-14,-19,-7,-5,6,3
01220,2,5,-14,-19,-7,-5,6,3
01065,3,-2,19,10,3,3,-24,6
0950,-4,6,-10,-4,-2,9,-1,-8
0727,-4,6,-10,-4,-2,9,-1,-8
01345,-4,6,-10,-4,-2,9,-1,-8
0,-4,6,-10,-4,-2,9,-1,-8
12320,-4,6,-10,-4,-2,9,-1,-8
108601017,7,-5,8,8,-23,-14,-27,14
0641,3,0,-3,6,0,-6,-3,6
01147,3,0,-3,6,0,-6,-3,6
01349,3,0,-3,6,0,-6,-3,6
01070,3,0,-3,6,0,-6,-3,6
0678,3,0,-3,6,0,-6,-3,6
0972,-2,11,1,-5,-7,-3,-15,-8
01461,-2,11,1,-5,-7,-3,-15,-8
01152,-2,11,1,-5,-7,-3,-15,-8
01104,-2,11,1,-5,-7,-3,-15,-8
0899,-2,11,1,-5,-7,-3,-15,-8
07520,-3,-4,-16,-7,-8,0,8,-4
13110,-3,-4,-16,-7,-8,0,8,-4
132601,-3,-4,-16,-7,-8,0,8,-4
11901083,-2,12,20,8,4,4,0,3
0672,1,-17,-10,-2,0,-3,14,5
01100,1,-17,-10,-2,0,-3,14,5
01432,1,-17,-10,-2,0,-3,14,5
01146,-3,0,2,-3,0,10,7,2
01105,-3,0,2,-3,0,10,7,2
0678,-3,0,2,-3,0,10,7,2
01111,-3,0,2,-3,0,10,7,2
01433,-4,0,-17,2,8,1,-1,-9
01156,-4,0,-17,2,8,1,-1,-9
01105,0,-9,13,3,0,-4,-9,0
0685,0,-9,13,3,0,-4,-9,0
01107,0,-9,13,3,0,-4,-9,0
01440,0,-9,13,3,0,-4,-9,0
0,0,-9,13,3,0,-4,-9,0
1149,0,9,-18,-5,-4,3,-11,-11
0722,-3,-18,-16,-7,-6,-4,-3,0
0986,-1,-21,37,10,0,4,-10,11
01502,-1,-21,37,10,0,4,-10,11
01217,-1,-5,-21,-1,2,28,-11,8
01135,-1,-5,-21,-1,2,28,-11,8
01013,-1,-5,-21,-1,2,28,-11,8
07370,-1,-5,-21,-1,2,28,-11,8
12530,-1,-5,-21,-1,2,28,-11,8
138701,-5,-2,0,1,0,-9,5,-1
17101143,0,0,-36,-9,-7,-9,-1,-4
0720,0,0,-36,-9,-7,-9,-1,-4
01063,0,0,-36,-9,-7,-9,-1,-4
01489,0,0,-36,-9,-7,-9,-1,-4
01199,0,0,-36,-9,-7,-9,-1,-4
01150,0,0,-36,-9,-7,-9,-1,-4
0758,0,0,-36,-9,-7,-9,-1,-4
01070,0,0,-36,-9,-7,-9,-1,-4
01492,-1,8,-15,-13,-29,-7,7,-3
01194,-2,7,-3,5,13,14,-2,-13
01172,-2,7,-3,5,13,14,-2,-13
0747,-2,7,-3,5,13,14,-2,-13
01078,-2,7,-3,5,13,14,-2,-13
01538,-2,7,-3,5,13,14,-2,-13
01220,-2,7,-3,5,13,14,-2,-13
0796,-2,2,17,10,12,-8,-3,4
01027,-2,2,17,10,12,-8,-3,4
01541,-2,2,17,10,12,-8,-3,4
01279,-2,2,17,10,12,-8,-3,4
01202,-2,2,17,10,12,-8,-3,4
01085,1,13,7,-4,-6,-4,0,7
07820,-4,-3,-39,2,16,7,-1,-12
12870,-4,-3,-39,2,16,7,-1,-12
15020,-1,-6,3,0,-4,-20,3,9
1233011,-1,-6,3,0,-4,-20,3,9
980826,-1,-6,3,0,-4,-20,3,9
01100,-1,-6,3,0,-4,-20,3,9
01558,-1,-6,3,0,-4,-20,3,9
01250,-1,-6,3,0,-4,-20,3,9
01205,-4,15,17,-1,10,-10,2,-11
0798,-4,15,17,-1,10,-10,2,-11
01234,-4,15,17,-1,10,-10,2,-11
01532,-4,15,17,-1,10,-10,2,-11
01258,-4,15,17,-1,10,-10,2,-11
01221,-4,15,17,-1,10,-10,2,-11
0816,6,4,1,-1,5,15,2,-5
01231,6,4,1,-1,5,15,2,-5
0,6,4,1,-1,5,15,2,-5
15440127,4,-4,28,4,2,-1,-11,-4
20,4,-4,28,4,2,-1,-11,-4
1236,-2,3,19,3,-2,-5,2,9
01129,-2,3,19,3,-2,-5,2,9
01621,-2,3,19,3,-2,-5,2,9
01332,-2,3,19,3,-2,-5,2,9
01264,-2,3,19,3,-2,-5,2,9
01117,-2,3,19,3,-2,-5,2,9
0875,-5,4,0,-6,-13,-12,5,-5
01394,-5,4,0,-6,-13,-12,5,-5
015330,-5,4,0,-6,-13,-12,5,-5
13080,3,2,-7,-3,-2,-13,-3,14
12580865,3,2,-7,-3,-2,-13,-3,14
01148,3,2,-7,-3,-2,-13,-3,14
01642,3,2,-7,-3,-2,-13,-3,14
01350,-4,17,-39,7,15,-5,-12,3
01292,-4,17,-39,7,15,-5,-12,3
