Fz,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
02063,4,12,8,3,-4,49,6,5
01754,4,12,8,3,-4,49,6,5
01689,-1,-7,-4,-2,-11,-9,31,3
0,-1,-7,-4,-2,-11,-9,31,3
1383,-1,-7,-4,-2,-11,-9,31,3
02045,-1,-7,-4,-2,-11,-9,31,3
01832,-2,-4,8,0,-2,-16,6,-6
01709,-2,-4,8,0,-2,-16,6,-6
01608,-3,-11,-11,4,3,-30,43,0
01268,-1,-4,-1,-9,4,0,43,-4
017470,-1,-4,-1,-9,4,0,43,-4
19690,-1,-4,-1,-9,4,0,43,-4
17190,-1,-4,-1,-9,4,0,43,-4
169201289,3,5,10,3,0,34,3,-2
01555,4,-5,-8,-4,6,15,83,16
02064,4,-5,-8,-4,6,15,83,16
01729,4,-5,-8,-4,6,15,83,16
01687,4,2,6,11,2,12,41,-2
01280,4,2,6,11,2,12,41,-2
01614,1,-17,-9,-2,1,0,20,3
02052,1,-17,-9,-2,1,0,20,3
01732,1,-17,-9,-2,1,0,20,3
01687,1,-17,-9,-2,1,0,20,3
01283,1,-17,-9,-2,1,0,20,3
01616,-2,-11,-1,0,-2,61,-53,-4
02055,-2,-11,-1,0,-2,61,-53,-4
01737,-2,-11,-1,0,-2,61,-53,-4
01690,-2,-11,-1,0,-2,61,-53,-4
01295,-2,-11,-1,0,-2,61,-53,-4
02077,-11,12,9,0,-12,-43,-32,-16
01762,-11,12,9,0,-12,-43,-32,-16
01702,-10,-12,-10,-9,-10,-11,-78,-12
01529,-10,-12,-10,-9,-10,-11,-78,-12
01340,0,13,3,4,3,5,45,1
018790,0,13,3,4,3,5,45,1
19370,0,13,3,4,3,5,45,1
17190,0,13,3,4,3,5,45,1
1669012,0,13,3,4,3,5,45,1
5801664,-5,-3,-6,-3,2,-6,-41,-3
02048,-5,-3,-6,-3,2,-6,-41,-3
01738,-5,-3,-6,-3,2,-6,-41,-3
01683,-5,-3,-6,-3,2,-6,-41,-3
01333,0,-4,5,-1,5,-45,-1,0
