Fz,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
4,-1,-3,0,-7,-2,6,7,0
0642,-1,-3,0,-7,-2,6,7,0
0236,-1,-3,0,-7,-2,6,7,0
0427,-2,1,-1,12,3,7,-5,-1
0990,-2,1,-1,12,3,7,-5,-1
0689,-2,1,-1,12,3,7,-5,-1
0622,0,-1,-1,18,-2,23,1,0
04710,0,-1,-1,18,-2,23,1,0
2260,5,3,0,-17,2,14,2,4
7560838,5,3,0,-17,2,14,2,4
0639,5,3,0,-17,2,14,2,4
0589,5,3,0,-17,2,14,2,4
0197,-2,1,0,10,0,19,0,-1
0689,0,-1,3,1,-8,-21,-5,-1
0843,0,-1,3,1,-8,-21,-5,-1
0630,0,-1,3,1,-8,-21,-5,-1
0523,0,-1,3,1,-8,-21,-5,-1
0229,0,-1,-2,-8,-3,-15,-2,-2
0831,-2,-2,-2,-5,-2,-19,0,2
0800,-2,-2,-2,-5,-2,-19,0,2
0635,-2,-2,-2,-5,-2,-19,0,2
0522,-2,0,2,18,4,14,-6,2
0197,-2,0,2,18,4,14,-6,2
0830,1,0,1,13,-4,-21,2,-2
0843,1,0,1,13,-4,-21,2,-2
0639,1,0,1,13,-4,-21,2,-2
0180,1,-2,-3,7,0,1,1,-1
0688,-2,-1,1,-16,-2,11,4,2
0937,-2,-1,1,-16,-2,11,4,2
0661,-2,-1,1,-16,-2,11,4,2
0623,-2,-1,1,-16,-2,11,4,2
0302,-2,-1,1,-16,-2,11,4,2
0382,-2,-1,-7,-45,-7,6,-7,-4
0941,-2,-1,-7,-45,-7,6,-7,-4
07350,-2,-1,-7,-45,-7,6,-7,-4
6350,-1,-3,1,0,3,4,1,0
5410,-1,-3,1,0,3,4,1,0
2020690,-1,-3,1,0,3,4,1,0
0895,1,0,-1,1,4,22,-3,0
0661,1,0,-1,1,4,22,-3,0
0614,1,0,-1,1,4,22,-3,0
0208,3,-1,-5,-6,-9,-1,11,0
0627,3,-1,0,10,4,25,-4,-3
0945,3,-1,0,10,4,25,-4,-3
0664,3,-1,0,10,4,25,-4,-3
0617,3,-1,0,10,4,25,-4,-3
0190,3,-1,0,10,4,25,-4,-3
0627,-3,1,-1,5,2,13,3,4
0953,-3,1,-1,5,2,13,3,4
0676,-3,1,-1,5,2,13,3,4
0624,-3,1,-1,5,2,13,3,4
0504,-3,1,-1,5,2,13,3,4
01012,-3,1,-1,5,2,13,3,4
0698,-3,1,-1,5,2,13,3,4
0636,-3,1,-1,5,2,13,3,4
0443,-3,1,-1,5,2,13,3,4
02840,-2,-1,5,36,2,-3,4,2
8380,0,-1,1,16,-1,-32,-1,1
8650,0,-1,1,16,-1,-32,-1,1
6670630,0,-1,1,16,-1,-32,-1,1
0204,0,-1,1,16,-1,-32,-1,1
0575,0,-1,1,16,-1,-32,-1,1
01000,0,-1,1,16,-1,-32,-1,1
0686,0,-1,1,16,-1,-32,-1,1
0639,3,-4,-3,-2,-12,-16,9,-2
0236,3,-4,-3,-2,-12,-16,9,-2
0513,-4,-2,-3,-13,0,21,-3,1
0996,-8,0,-1,-5,-3,-11,-13,-8
0698,-8,0,-1,-5,-3,-11,-13,-8
0644,-8,0,-1,-5,-3,-11,-13,-8
0216,-3,-2,0,16,1,-5,-4,-1
0579,-3,-2,0,16,1,-5,-4,-1
01001,-3,-2,0,16,1,-5,-4,-1
