Fz,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
4,-7,-3,-1,-18,4,11,-23,3
0787,-7,-3,-1,-18,4,11,-23,3
01462,-7,-3,-1,-18,4,11,-23,3
01244,-7,-3,-1,-18,4,11,-23,3
01166,-3,-1,-3,-14,-8,34,-1,1
0935,1,1,-4,11,-10,-21,10,-10
0965,1,-4,-2,-6,-8,-24,25,13
01541,1,-4,-2,-6,-8,-24,25,13
01261,1,-4,-2,-6,-8,-24,25,13
01180,0,-1,-3,4,7,10,-9,-10
0896,-3,-3,-3,-3,-11,16,18,-4
0974,-3,-3,-3,-3,-11,16,18,-4
01558,-3,-3,-3,-3,-11,16,18,-4
01229,-3,-3,-3,-3,-11,16,18,-4
01187,-3,-3,-3,-3,-11,16,18,-4
0800,-3,-3,-3,-3,-11,16,18,-4
01049,-3,-3,-3,-3,-11,16,18,-4
01569,4,-1,-2,-6,2,13,23,-33
0,4,-1,-2,-6,2,13,23,-33
1246,-1,-3,-5,-5,-4,-44,-7,-10
0934,4,1,-2,-9,1,3,-10,-6
0942,4,1,-2,-9,1,3,-10,-6
01564,4,1,-2,-9,1,3,-10,-6
01350,4,1,-2,-9,1,3,-10,-6
01229,-2,-1,-2,-4,-3,-30,7,4
01160,-2,-1,-2,-4,-3,-30,7,4
08090,-2,-1,-2,-4,-3,-30,7,4
12680,-2,-1,-2,-4,-3,-30,7,4
158001278,-2,-1,-2,-4,-3,-30,7,4
01248,-2,-1,-2,-4,-3,-30,7,4
0914,-2,-1,-2,-4,-3,-30,7,4
01096,-2,-1,-2,-4,-3,-30,7,4
01633,-9,-4,0,2,-3,59,-11,-38
01313,-9,-4,0,2,-3,59,-11,-38
01265,-9,-4,0,2,-3,59,-11,-38
0989,-9,-4,0,2,-3,59,-11,-38
01108,-9,-4,0,2,-3,59,-11,-38
01653,-9,-4,0,2,-3,59,-11,-38
01331,-9,-4,0,2,-3,59,-11,-38
01277,-15,-4,-2,3,-2,3,22,16
0950,7,-1,-3,-1,7,47,-19,7
01062,7,-1,-3,-1,7,47,-19,7
01656,7,-1,-3,-1,7,47,-19,7
01369,7,-1,-3,-1,7,47,-19,7
01303,0,0,-1,8,-1,-9,-8,3
01030,3,0,-1,4,4,-28,-15,3
01603,3,0,-1,4,4,-28,-15,3
01483,3,0,-1,4,4,-28,-15,3
01332,3,0,-1,4,4,-28,-15,3
01264,3,0,-1,4,4,-28,-15,3
08910,3,0,-1,4,4,-28,-15,3
13370,3,0,-1,4,4,-28,-15,3
16790,3,0,-1,4,4,-28,-15,3
138001337,3,-2,-2,-7,1,14,-14,23
01018,3,-2,-2,-7,1,14,-14,23
01110,3,-2,-2,-7,1,14,-14,23
01714,3,-2,-2,-7,1,14,-14,23
01423,3,-2,-2,-7,1,14,-14,23
01350,3,-2,-2,-7,1,14,-14,23
01041,-1,2,1,0,8,63,8,-3
01120,4,-1,0,2,-4,-1,13,4
01721,4,-1,0,2,-4,-1,13,4
01437,4,-1,0,2,-4,-1,13,4
01370,4,-1,0,2,-4,-1,13,4
01111,4,-1,0,2,-4,-1,13,4
01137,4,-1,0,2,-4,-1,13,4
01727,4,-1,0,2,-4,-1,13,4
01449,4,-1,0,2,-4,-1,13,4
01384,2,2,4,5,1,-25,6,5
01095,2,2,4,5,1,-25,6,5
01661,2,2,4,5,1,-25,6,5
01571,-4,1,1,-2,-12,-40,-26,-13
01417,2,1,5,10,3,-21,-2,5
01374,-2,-2,4,12,16,55,29,4
09700,-2,-2,4,12,16,55,29,4
13490,-2,-2,4,12,16,55,29,4
1791014,-2,-2,4,12,16,55,29,4
6601417,-2,-2,4,12,16,55,29,4
01181,-2,-4,-2,-7,-2,34,-8,3
01181,4,-1,-3,4,2,40,16,-6
01783,4,-1,-3,4,2,40,16,-6
01517,4,-1,-3,4,2,40,16,-6
01447,4,-1,-3,4,2,40,16,-6
0,4,-1,-3,4,2,40,16,-6
1193011,7,-3,-2,-7,-1,-45,16,31
430171,3,1,-4,-8,-7,-49,-11,-10
101631,3,1,-4,-8,-7,-49,-11,-10
01461,3,1,-4,-8,-7,-49,-11,-10
01317,3,1,-4,-8,-7,-49,-11,-10
01051,3,1,-4,-8,-7,-49,-11,-10
01647,3,1,-4,-8,-7,-49,-11,-10
01634,3,1,-4,-8,-7,-49,-11,-10
01472,3,1,-4,-8,-7,-49,-11,-10
01376,-5,1,-5,-12,-24,-112,-6,-8
01576,-5,1,-5,-12,-24,-112,-6,-8
01746,-5,1,-5,-12,-24,-112,-6,-8
01494,-5,1,-5,-12,-24,-112,-6,-8
014630,-5,1,-5,-12,-24,-112,-6,-8
11130,-1,-2,-1,1,-1,-18,37,-11
12690184,-3,0,-1,-7,5,97,-18,6
901568,-3,0,-1,-7,5,97,-18,6
01481,-3,0,-1,-7,5,97,-18,6
01313,-3,0,-1,-7,5,97,-18,6
01174,-3,0,-1,-7,5,97,-18,6
01799,-3,0,-1,-7,5,97,-18,6
01607,-3,0,-1,-7,5,97,-18,6
01504,0,0,-4,-5,9,74,2,7
01330,0,0,-4,-5,9,74,2,7
01188,0,0,-4,-5,9,74,2,7
01811,0,0,-4,-5,9,74,2,7
01629,0,0,-4,-5,9,74,2,7
01524,0,0,-4,-5,9,74,2,7
01343,4,0,-4,1,0,7,-4,13
01207,0,2,-2,4,-1,-23,5,-22
01829,0,2,-2,4,-1,-23,5,-22
01642,0,2,-2,4,-1,-23,5,-22
01530,0,2,-2,4,-1,-23,5,-22
01308,0,2,-2,4,-1,-23,5,-22
01840,10,1,1,5,2,-94,38,31
01659,5,2,0,-3,4,45,1,6
01558,5,2,0,-3,4,45,1,6
01484,5,2,0,-3,4,45,1,6
01123,5,2,0,-3,4,45,1,6
01593,5,2,0,-3,4,45,1,6
01898,5,2,0,-3,4,45,1,6
01594,5,2,0,-3,4,45,1,6
015590,-6,-1,0,2,-3,-72,15,-44
12290,-6,-1,0,2,-3,-72,15,-44
13540,-6,-1,0,2,-3,-72,15,-44
191401669,-6,-1,0,2,-3,-72,15,-44
01586,-6,-1,0,2,-3,-72,15,-44
01432,-5,-3,3,2,0,52,-2,16
01209,-6,-4,-8,-12,-13,-51,-7,-13
01830,-6,-4,-8,-12,-13,-51,-7,-13
01752,-6,-4,-8,-12,-13,-51,-7,-13
01608,-6,-4,-8,-12,-13,-51,-7,-13
01499,-6,-4,-8,-12,-13,-51,-7,-13
01226,-6,-4,-8,-12,-13,-51,-7,-13
01843,-5,-7,-10,-5,-13,-57,-2,-29
01772,9,0,-3,-3,7,81,2,-14
01622,6,0,-5,-12,-10,-3,-10,24
01513,-13,-8,-3,0,-1,6,-36,-49
0,-13,-8,-3,0,-1,6,-36,-49
1285,-13,-8,-3,0,-1,6,-36,-49
01780,-13,-8,-3,0,-1,6,-36,-49
01639,-13,-8,-3,0,-1,6,-36,-49
01591,-2,-1,-1,4,12,57,-28,2
01189,-2,-1,-1,4,12,57,-28,2
01588,-2,-1,-1,4,12,57,-28,2
02008,-2,-1,-1,4,12,57,-28,2
016950,-2,-1,-1,4,12,57,-28,2
1640,-2,-1,-1,4,12,57,-28,2
01443,-16,-4,-2,0,-12,-56,13,-13
013630,-16,-4,-2,0,-12,-56,13,-13
19400,-16,-4,-2,0,-12,-56,13,-13
181701667,-16,-4,-2,0,-12,-56,13,-13
01621,-16,-4,-2,0,-12,-56,13,-13
01216,-16,-4,-2,0,-12,-56,13,-13
01668,-16,-4,-2,0,-12,-56,13,-13
01962,-16,-4,-2,0,-12,-56,13,-13
01682,-4,1,8,5,8,92,13,-46
01642,-2,0,-1,1,3,7,2,-3
01225,3,1,5,5,6,12,-1,-9
01665,3,1,5,5,6,12,-1,-9
01968,3,1,5,5,6,12,-1,-9
01689,3,1,5,5,6,12,-1,-9
01641,3,1,5,5,6,12,-1,-9
01229,-1,-4,-2,-7,-6,-36,-4,37
01673,-1,-4,-2,-7,-6,-36,-4,37
01708,-1,-4,-2,-7,-6,-36,-4,37
01674,-1,-4,-2,-7,-6,-36,-4,37
01362,-1,-4,-2,-7,-6,-36,-4,37
