Fz,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
4,-5,2,-2,-2,1,0,2,-3
01131,-4,1,-1,0,0,-6,-8,-2
0800,-4,1,-1,0,0,-6,-8,-2
0688,-4,1,-1,0,0,-6,-8,-2
0454,2,-4,-3,-2,1,1,-4,2
01081,2,-4,-3,-2,1,1,-4,2
0919,2,-4,-3,-2,1,1,-4,2
0,-1,-3,-1,-1,-3,-6,-7,-5
8070,2,0,1,-3,-3,8,6,-1
697,2,0,1,-3,-3,8,6,-1
03,2,0,1,-3,-3,8,6,-1
8301059,2,0,1,-3,-3,8,6,-1
0829,2,0,1,-3,-3,8,6,-1
0802,-3,-3,0,3,-2,-2,-5,-2
0426,-3,-3,0,3,-2,-2,-5,-2
06400,-3,-3,0,3,-2,-2,-5,-2
11780,-3,-3,0,3,-2,-2,-5,-2
8880,-1,-3,0,-2,-3,0,-3,-4
8240672,1,-3,-1,-3,0,-10,-11,-4
0479,1,-3,-1,-3,0,-10,-11,-4
01044,1,-3,-1,-3,0,-10,-11,-4
0999,1,-3,-1,-3,0,-10,-11,-4
0838,3,-1,-3,-3,0,-2,-10,-1
0732,0,-1,-2,-3,-9,-11,-2,-1
0417,0,-1,-2,-3,-9,-11,-2,-1
0,0,-1,-2,-3,-9,-11,-2,-1
105501052,0,-1,-2,-3,-9,-11,-2,-1
0868,0,-1,-2,-3,-9,-11,-2,-1
0812,-3,2,-2,-1,2,2,-10,-1
0415,-3,2,-2,-1,2,2,-10,-1
0857,-3,2,-2,-1,2,2,-10,-1
01172,-3,2,-2,-1,2,2,-10,-1
0891,-1,2,0,0,-5,-11,-5,-2
0844,-1,2,0,0,-5,-11,-5,-2
0425,-2,-4,-2,-4,-7,-22,-2,4
01225,-2,-4,-2,-4,-7,-22,-2,4
0924,4,7,0,3,2,18,14,1
08770,2,-1,-1,1,5,11,1,-3
5760,2,-1,-1,1,5,11,1,-3
6420,2,-1,-1,1,5,11,1,-3
121201,2,-1,-1,1,5,11,1,-3
0390918,2,-1,-1,1,5,11,1,-3
0819,-6,2,-3,-1,2,2,-5,0
0485,-6,2,-3,-1,2,2,-5,0
01122,-6,2,-3,-1,2,2,-5,0
01150,-6,2,-3,-1,2,2,-5,0
0953,-6,2,-3,-1,2,2,-5,0
0887,-1,2,-4,-2,-3,2,10,3
0545,-1,2,-4,-2,-3,2,10,3
01076,-1,2,-4,-2,-3,2,10,3
01184,-1,2,-4,-2,-3,2,10,3
0981,-2,-1,4,0,-1,15,-5,-2
0913,-2,-1,4,0,-1,15,-5,-2
0542,-2,-1,4,0,-1,15,-5,-2
01098,-2,-1,4,0,-1,15,-5,-2
01259,-2,-1,4,0,-1,15,-5,-2
01007,-2,-1,4,0,-1,15,-5,-2
0951,-3,5,3,2,-2,-2,45,-8
0567,-3,5,3,2,-2,-2,45,-8
01124,-3,5,3,2,-2,-2,45,-8
01044,-3,5,3,2,-2,-2,45,-8
0948,-2,-6,-1,-3,-2,-7,-6,-2
0595,-2,-6,-1,-3,-2,-7,-6,-2
01152,-2,-6,-1,-3,-2,-7,-6,-2
01272,-2,-6,-1,-3,-2,-7,-6,-2
01059,0,-6,2,0,1,-3,16,0
0,-1,0,-4,0,-5,0,-2,7
1008061,-1,0,-4,0,-5,0,-2,7
301035,-1,0,-4,0,-5,0,-2,7
01421,-1,0,-4,0,-5,0,-2,7
01107,-1,0,-4,0,-5,0,-2,7
01068,1,-3,-1,-3,5,-2,25,-2
0644,1,-3,-1,-3,5,-2,25,-2
0990,1,-3,-1,-3,5,-2,25,-2
01453,1,-3,-1,-3,5,-2,25,-2
01124,1,-3,-1,-3,5,-2,25,-2
01085,-3,-1,-1,-5,-6,-6,-1,-6
0702,-3,-2,-1,1,1,7,1,-3
01073,-3,-2,-1,1,1,7,1,-3
01471,-3,-2,-1,1,1,7,1,-3
01152,3,-1,-2,-2,-8,-23,-5,-5
01110,3,2,2,1,-3,-17,2,0
0672,3,2,2,1,-3,-17,2,0
01155,3,2,2,1,-3,-17,2,0
01174,3,2,2,1,-3,-17,2,0
01129,-1,-1,4,5,3,0,-35,-8
