Fz,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
302634,-2,-2,1,-4,-4,-5,-1,0
02651,-2,-2,1,-4,-4,-5,-1,0
02455,-2,-2,1,-4,-4,-5,-1,0
02376,-2,-2,1,-4,-4,-5,-1,0
02009,-1,1,-4,2,5,2,-2,1
02569,-1,1,-4,2,5,2,-2,1
02653,-1,1,-4,2,5,2,-2,1
02447,-1,1,-4,2,5,2,-2,1
02369,-1,1,-4,2,5,2,-2,1
02008,-1,1,-4,2,5,2,-2,1
02565,2,1,1,2,3,0,-1,-1
02651,2,1,1,2,3,0,-1,-1
02443,2,1,1,2,3,0,-1,-1
02369,2,1,1,2,3,0,-1,-1
02006,2,1,1,2,3,0,-1,-1
02692,-3,-2,3,-9,-7,-5,-3,-3
02448,-3,-2,3,-9,-7,-5,-3,-3
02403,-3,-2,3,-9,-7,-5,-3,-3
02015,-3,-2,3,-9,-7,-5,-3,-3
02306,-1,-4,-14,-12,-9,0,1,-1
02801,0,0,0,3,1,-1,-2,-1
025060,0,0,0,3,1,-1,-2,-1
24290,0,0,0,3,1,-1,-2,-1
2280020,-2,0,-1,0,-7,-4,-3,-1
410265,-2,0,-1,0,-7,-4,-3,-1
402645,-2,0,-1,0,-7,-4,-3,-1
02444,-2,0,-1,0,-7,-4,-3,-1
02388,-2,0,-1,0,-7,-4,-3,-1
02005,-2,0,-1,0,-7,-4,-3,-1
02583,0,0,3,5,9,2,2,1
02689,0,0,3,5,9,2,2,1
02452,0,0,3,5,9,2,2,1
02380,0,0,3,5,9,2,2,1
01984,0,0,3,5,9,2,2,1
0,0,0,3,5,9,2,2,1
24980,-1,-3,-4,-6,-4,-2,-2,-1
268702,-1,-3,-4,-6,-4,-2,-2,-1
45502418,-1,-3,-4,-6,-4,-2,-2,-1
02005,-1,-3,-4,-6,-4,-2,-2,-1
02391,-1,0,-3,-9,-19,-4,-3,-2
02477,-1,0,-3,-9,-19,-4,-3,-2
02420,-1,0,-3,-9,-19,-4,-3,-2
02153,-1,0,-3,-9,-19,-4,-3,-2
02151,-1,1,1,5,6,4,2,1
02724,-1,1,1,5,6,4,2,1
02594,-1,1,1,5,6,4,2,1
024480,-1,1,1,5,6,4,2,1
2395019,-1,1,1,5,6,4,2,1
9302451,-1,1,1,5,6,4,2,1
02763,-1,-1,3,1,0,0,0,-1
02474,-1,-1,3,1,0,0,0,-1
02425,-1,-1,3,1,0,0,0,-1
02034,-2,-3,-6,-2,-7,0,2,-3
02393,-1,0,-1,0,7,0,0,-2
02766,-1,0,-1,0,7,0,0,-2
02476,-1,0,-1,0,7,0,0,-2
02425,-1,0,-1,0,7,0,0,-2
02028,-1,0,-1,0,7,0,0,-2
02402,1,-1,-8,-2,0,2,-2,-1
02791,1,-1,-8,-2,0,2,-2,-1
02470,1,-1,-8,-2,0,2,-2,-1
02418,1,-1,-8,-2,0,2,-2,-1
02032,1,-1,-8,-2,0,2,-2,-1
02340,1,-1,-8,-2,0,2,-2,-1
02804,-3,-4,-1,-5,2,-4,-2,-3
02424,-3,-4,-1,-5,2,-4,-2,-3
02138,-3,-4,-1,-5,2,-4,-2,-3
02167,-1,-1,-1,0,-2,-1,-4,0
02731,-1,-1,-1,0,-2,-1,-4,0
02580,-1,-1,-1,0,-2,-1,-4,0
024400,-1,-1,-1,0,-2,-1,-4,0
23850,-1,-1,-1,0,-2,-1,-4,0
198602,-1,0,-1,-2,-2,-3,0,-2
46702760,-1,-1,-3,-4,-2,-1,0,1
02463,-1,-1,-3,-4,-2,-1,0,1
02422,-1,-1,-3,-4,-2,-1,0,1
02023,-1,-1,-3,-4,-2,-1,0,1
02346,-1,-1,-3,-4,-2,-1,0,1
02803,-4,-2,-1,-5,-7,-4,-3,-4
02474,-4,-2,-1,-5,-7,-4,-3,-4
02414,-4,-2,-1,-5,-7,-4,-3,-4
02062,-4,-2,-1,-5,-7,-4,-3,-4
02286,0,-2,1,-3,-5,-3,-1,-2
02784,0,-2,1,-3,-5,-3,-1,-2
02473,0,-2,1,-3,-5,-3,-1,-2
02419,0,-2,1,-3,-5,-3,-1,-2
02060,0,-2,1,-3,-5,-3,-1,-2
02355,-2,-2,-3,-1,-2,-2,-2,-2
02803,1,-2,2,3,-2,-5,2,0
02420,1,-2,2,3,-2,-5,2,0
02125,1,-2,2,3,-2,-5,2,0
02173,1,-2,2,3,-2,-5,2,0
02748,-1,-3,-2,-1,-3,1,0,0
02542,-1,-3,-2,-1,-3,1,0,0
02438,-1,-3,-2,-1,-3,1,0,0
02339,-1,-3,-2,-1,-3,1,0,0
019990,0,0,-5,-1,-5,0,-1,-2
24840,0,0,-5,-1,-5,0,-1,-2
27070,0,0,-5,-1,-5,0,-1,-2
24600242,0,0,-5,-1,-5,0,-1,-2
402063,0,0,-5,-1,-5,0,-1,-2
02309,-2,-3,0,-4,-14,-17,-3,-3
02790,0,2,3,4,5,-3,-3,-3
0,0,2,3,4,5,-3,-3,-3
24830,0,2,3,4,5,-3,-3,-3
243302180,0,2,3,4,5,-3,-3,-3
02140,0,2,3,4,5,-3,-3,-3
02768,-1,0,-2,4,0,3,-3,-1
02554,-1,0,-2,4,0,3,-3,-1
02456,-1,0,-2,4,0,3,-3,-1
02263,-1,0,-2,4,0,3,-3,-1
02165,-4,-1,0,-4,-2,5,2,-3
02793,-4,-1,0,-4,-2,5,2,-3
02580,-4,-1,0,-4,-2,5,2,-3
02334,-4,-1,0,-4,-2,5,2,-3
02099,-4,-1,0,-4,-2,5,2,-3
02618,1,1,0,-1,3,8,2,20
02766,1,1,0,-1,3,8,2,20
02530,1,1,0,-1,3,8,2,20
025000,1,1,0,-1,3,8,2,20
20940,1,1,0,-1,3,8,2,20
23980,-1,-2,-5,-1,6,2,-1,-6
2897025,-1,-2,-5,-1,6,2,-1,-6
9902522,-1,-2,-5,-1,6,2,-1,-6
02328,-1,-2,-5,-1,6,2,-1,-6
02248,-1,-3,-2,-4,-8,-15,1,3
02879,-1,-3,-2,-4,-8,-15,1,3
02657,-1,-3,-2,-4,-8,-15,1,3
02569,-1,-3,-2,-4,-8,-15,1,3
02417,-1,-3,-2,-4,-8,-15,1,3
02297,-1,-3,-2,-4,-8,-15,1,3
02928,-4,-4,-1,-6,-16,-25,-5,-12
02706,-4,-4,-1,-6,-16,-25,-5,-12
02614,-4,-4,-1,-6,-16,-25,-5,-12
02410,-4,-4,-1,-6,-16,-25,-5,-12
02346,-4,-4,-1,-6,-16,-25,-5,-12
02978,3,6,12,5,4,-2,-7,-4
02751,1,-2,0,2,-4,-15,-1,-10
02667,1,-2,0,2,-4,-15,-1,-10
02349,2,0,-2,-3,-10,-21,12,19
02852,2,0,-2,-3,-10,-21,12,19
02917,3,-2,-2,2,5,-6,-1,15
02734,3,-2,-2,2,5,-6,-1,15
02702,3,-2,-2,2,5,-6,-1,15
023120,3,-2,-2,2,5,-6,-1,15
26500,-2,1,2,-1,3,7,1,2
31300,-2,1,2,-1,3,7,1,2
28350,-2,1,2,-1,3,7,1,2
27820252,-2,1,2,-1,3,7,1,2
302536,-2,1,2,-1,3,7,1,2
03123,-3,-7,-3,0,2,9,-2,-8
02974,-2,1,4,-2,-2,11,7,-16
02869,-2,1,4,-2,-2,11,7,-16
02764,-2,1,4,-2,-2,11,7,-16
02578,-5,0,3,6,4,22,-8,-13
03261,-5,0,3,6,4,22,-8,-13
0,-5,-3,-4,-1,-3,-7,-11,-10
30590,-5,-3,-4,-1,-3,-7,-11,-10
29590285,-5,-3,-4,-1,-3,-7,-11,-10
302575,-5,-3,-4,-1,-3,-7,-11,-10
03173,0,-3,-4,-5,-3,16,6,-1
03259,0,-3,-4,-5,-3,16,6,-1
03056,0,-3,-4,-5,-3,16,6,-1
03004,0,-3,-4,-5,-3,16,6,-1
03122,0,-3,-4,-5,-3,16,6,-1
03427,0,-3,-4,-5,-3,16,6,-1
03149,0,-3,-4,-5,-3,16,6,-1
03125,-4,-3,3,5,5,4,-10,1
02851,-5,-3,0,-1,12,7,-8,-4
028900,-5,-3,0,-1,12,7,-8,-4
34870,-7,-12,-16,-14,-30,-49,7,-3
33550,-7,-12,-16,-14,-30,-49,7,-3
323603159,-7,-12,-16,-14,-30,-49,7,-3
02833,-7,-12,-16,-14,-30,-49,7,-3
03397,5,8,3,3,7,10,20,22
03549,5,8,3,3,7,10,20,22
03354,5,8,3,3,7,10,20,22
03301,5,8,3,3,7,10,20,22
02937,5,8,3,3,7,10,20,22
03497,5,8,3,3,7,10,20,22
03641,8,4,2,2,1,-4,13,20
03445,8,4,2,2,1,-4,13,20
03411,8,4,2,2,1,-4,13,20
03032,8,4,2,2,1,-4,13,20
03595,11,6,8,2,-13,-26,15,57
03730,-2,2,3,4,20,43,-23,-22
03529,-2,2,3,4,20,43,-23,-22
03497,-2,2,3,4,20,43,-23,-22
03543,1,-1,-4,0,15,8,-13,-12
03917,1,-1,-4,0,15,8,-13,-12
03622,1,-1,-4,0,15,8,-13,-12
03573,1,-1,-4,0,15,8,-13,-12
03286,1,-1,-4,0,15,8,-13,-12
033470,1,-1,-4,0,15,8,-13,-12
39310,-5,1,-2,8,25,45,-18,-31
37660,-5,1,-2,8,25,45,-18,-31
364203,-5,1,-2,8,25,45,-18,-31
55503231,-5,1,-2,8,25,45,-18,-31
03791,3,4,6,5,12,14,-12,-14
03896,1,3,4,-5,-14,-16,-2,10
03701,1,3,4,-5,-14,-16,-2,10
03659,1,3,4,-5,-14,-16,-2,10
03270,1,3,4,-5,-14,-16,-2,10
03845,5,3,10,10,9,4,4,38
03939,5,3,10,10,9,4,4,38
03743,5,3,10,10,9,4,4,38
03696,5,3,10,10,9,4,4,38
03291,5,3,10,10,9,4,4,38
03805,5,3,10,10,9,4,4,38
04012,-3,-6,-7,-12,-33,-76,18,17
03775,-3,-6,-7,-12,-33,-76,18,17
03720,-3,-6,-7,-12,-33,-76,18,17
03322,-8,-13,-1,7,16,6,-10,-9
04089,3,-1,-2,3,1,11,16,-6
03808,3,-1,-2,3,1,11,16,-6
03773,3,-1,-2,3,1,11,16,-6
03469,3,-1,-2,3,1,11,16,-6
03543,-5,-4,0,6,8,34,0,-16
04152,-5,-4,0,6,8,34,0,-16
039010,-5,-4,0,6,8,34,0,-16
38120,-5,-4,0,6,8,34,0,-16
370603388,-5,-4,0,6,8,34,0,-16
03951,-5,-4,0,6,8,34,0,-16
04074,7,12,6,-2,-3,-1,-15,11
03838,7,12,6,-2,-3,-1,-15,11
03794,7,12,6,-2,-3,-1,-15,11
03380,7,12,6,-2,-3,-1,-15,11
03898,7,12,6,-2,-3,-1,-15,11
04093,-7,-10,-20,-34,-88,-85,26,4
03861,-1,6,8,9,38,94,-20,-22
03822,-1,6,8,9,38,94,-20,-22
03410,-1,6,8,9,38,94,-20,-22
03936,2,3,-7,-10,0,16,2,16
04172,2,3,-7,-10,0,16,2,16
03905,2,3,-7,-10,0,16,2,16
03852,2,3,-7,-10,0,16,2,16
03446,2,3,-7,-10,0,16,2,16
0,-1,-4,-3,2,8,-1,0,-2
42000392,-1,-4,-3,2,8,-1,0,-2
203872,-1,-4,-3,2,8,-1,0,-2
03534,-1,-4,-3,2,8,-1,0,-2
03634,-1,-4,-3,2,8,-1,0,-2
04188,-1,-4,-3,2,8,-1,0,-2
03966,-7,-5,-7,-20,-64,-122,-1,-25
03841,-7,-5,-7,-20,-64,-122,-1,-25
037540,-7,-5,-7,-20,-64,-122,-1,-25
33910,-7,-5,-7,-20,-64,-122,-1,-25
38880,-7,-8,-5,-8,-10,-18,0,0
409403,-7,-8,-5,-8,-10,-18,0,0
81903750,-7,-8,-5,-8,-10,-18,0,0
03369,-7,-8,-5,-8,-10,-18,0,0
03591,-7,-8,-5,-8,-10,-18,0,0
0,4,9,16,9,13,14,-2,12
408103,-1,-6,-1,5,-2,-10,2,2
75103666,-1,-6,-1,5,-2,-10,2,2
03425,-1,-6,-1,5,-2,-10,2,2
03345,-1,-6,-1,5,-2,-10,2,2
03945,-1,-6,-1,5,-2,-10,2,2
03640,-3,-18,-66,-26,1,11,1,-3
03517,-3,-18,-66,-26,1,11,1,-3
03248,-3,-18,-66,-26,1,11,1,-3
03153,-3,-18,-66,-26,1,11,1,-3
03425,-1,5,26,10,1,-9,3,-3
03301,-1,5,26,10,1,-9,3,-3
03133,-1,5,26,10,1,-9,3,-3
02801,-1,5,26,10,1,-9,3,-3
03270,1,0,-5,0,-1,-7,0,5
03429,-2,-12,-6,-23,-22,-2,-7,-6
03130,-2,-12,-6,-23,-22,-2,-7,-6
030420,-2,-12,-6,-23,-22,-2,-7,-6
26110,-2,-12,-6,-23,-22,-2,-7,-6
283003,-2,-12,-6,-23,-22,-2,-7,-6
30802968,-2,6,38,31,16,9,0,3
02867,-2,6,38,31,16,9,0,3
02658,-2,6,38,31,16,9,0,3
02481,-2,6,38,31,16,9,0,3
03081,6,0,-41,-16,6,3,-5,-2
02871,6,0,-41,-16,6,3,-5,-2
02735,6,0,-41,-16,6,3,-5,-2
02521,6,0,-41,-16,6,3,-5,-2
02414,6,0,-41,-16,6,3,-5,-2
0299,3,20,-1,2,6,1,-5,-6
902758,-1,6,26,8,-3,-3,-2,-51
02624,-1,6,26,8,-3,-3,-2,-51
02418,-1,6,26,8,-3,-3,-2,-51
02257,-1,6,26,8,-3,-3,-2,-51
02874,-1,6,26,8,-3,-3,-2,-51
0,-1,5,-3,4,4,0,-11,6
254602443,-1,5,-3,4,4,0,-11,6
02082,-1,5,-3,4,4,0,-11,6
02623,0,1,-5,4,10,4,9,32
02809,0,1,-5,4,10,4,9,32
02519,0,1,-5,4,10,4,9,32
02465,0,1,-5,4,10,4,9,32
02098,0,1,-5,4,10,4,9,32
02250,0,1,-5,4,10,4,9,32
027900,-3,-5,4,-2,5,4,2,5
25430,-3,-5,4,-2,5,4,2,5
24290,-3,-5,4,-2,5,4,2,5
228002014,-3,-5,4,-2,5,4,2,5
02527,-3,-5,4,-2,5,4,2,5
02637,2,3,-7,-4,-3,-2,-2,0
02412,-5,-3,4,0,-3,4,0,6
02334,-5,-3,4,0,-3,4,0,6
01960,-5,-3,4,0,-3,4,0,6
02508,1,-2,-9,-4,-2,3,1,7
02613,1,-2,-9,-4,-2,3,1,7
02397,1,-2,-9,-4,-2,3,1,7
02323,1,-2,-9,-4,-2,3,1,7
01944,1,-2,-9,-4,-2,3,1,7
02502,1,-2,-9,-4,-2,3,1,7
02649,-1,1,7,-4,-8,1,-4,-4
02336,-1,1,7,-4,-8,1,-4,-4
01928,-1,1,7,-4,-8,1,-4,-4
02300,-1,1,7,-4,-8,1,-4,-4
02736,-1,-1,0,3,0,-1,-1,-3
02424,-1,1,-2,-3,1,-2,-2,-1
02354,-1,1,-2,-3,1,-2,-2,-1
020990,-1,1,-2,-3,1,-2,-2,-1
20500,1,1,-2,2,7,1,3,1
26310,1,1,-2,2,7,1,3,1
248202,0,-2,-2,0,0,1,3,1
36402281,0,-2,-2,0,0,1,3,1
01898,0,-2,-2,0,0,1,3,1
02480,0,-2,-2,0,0,1,3,1
02557,-4,-2,4,-6,-24,-5,-4,-2
02358,-4,-2,4,-6,-24,-5,-4,-2
02281,-4,-2,4,-6,-24,-5,-4,-2
01900,-4,-2,4,-6,-24,-5,-4,-2
02556,-4,-2,4,-6,-24,-5,-4,-2
02559,-2,-5,-14,4,7,4,-1,-4
02364,1,0,4,7,11,2,3,-1
02303,1,0,4,7,11,2,3,-1
01900,1,0,4,7,11,2,3,-1
02483,-2,-1,-7,-3,-8,-1,1,-3
02554,-2,-1,-7,-3,-8,-1,1,-3
0,-4,-3,-2,0,4,0,-2,-3
2362,-4,-3,-2,0,4,0,-2,-3
01894,-4,-3,-2,0,4,0,-2,-3
02282,-4,-3,-2,0,4,0,-2,-3
02700,-1,1,10,2,2,-2,-2,0
02382,-1,1,10,2,2,-2,-2,0
02308,-1,1,10,2,2,-2,-2,0
020620,-1,1,10,2,2,-2,-2,0
20430,0,-1,-1,0,-1,-3,-2,-3
