Fz,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
036560,23,1,-5,0,-53,-84,-2,-1
32920,-14,-14,-13,-20,-8,5,-51,0
37510,-14,-14,-13,-20,-8,5,-51,0
403003,24,7,3,12,18,-8,-16,-3
7580372,24,7,3,12,18,-8,-16,-3
703397,24,7,3,12,18,-8,-16,-3
03633,24,7,3,12,18,-8,-16,-3
04102,16,17,27,50,49,24,17,-1
03787,16,17,27,50,49,24,17,-1
03733,16,17,27,50,49,24,17,-1
03395,16,17,27,50,49,24,17,-1
03582,16,17,27,50,49,24,17,-1
04107,16,17,27,50,49,24,17,-1
03790,-13,-21,-27,-26,7,61,26,-2
03740,-13,-21,-27,-26,7,61,26,-2
03400,-13,-21,-27,-26,7,61,26,-2
03592,-8,0,18,8,-2,-48,-25,0
04111,-8,0,18,8,-2,-48,-25,0
03800,3,0,9,-25,-25,-6,23,2
0,3,0,9,-25,-25,-6,23,2
3745,3,0,9,-25,-25,-6,23,2
03540,3,0,9,-25,-25,-6,23,2
04096,3,0,9,-25,-25,-6,23,2
03869,3,0,9,-25,-25,-6,23,2
03768,3,0,9,-25,-25,-6,23,2
03682,3,0,9,-25,-25,-6,23,2
033350,-20,-17,-17,-19,-18,21,34,-1
38030,-20,-17,-17,-19,-18,21,34,-1
40920,27,19,16,46,-2,-127,-45,-5
3797,-11,-14,-9,-33,-50,-38,-19,-1
037630,-11,-14,-9,-33,-50,-38,-19,-1
34170,-11,-14,-9,-33,-50,-38,-19,-1
354504145,-11,-14,-9,-33,-50,-38,-19,-1
03865,-11,-14,-9,-33,-50,-38,-19,-1
0,-22,-7,7,46,50,52,-25,1
3782036,-22,-7,7,46,50,52,-25,1
6503419,-22,-7,7,46,50,52,-25,1
03972,-22,-7,7,46,50,52,-25,1
04026,-22,-7,7,46,50,52,-25,1
03815,-22,-7,7,46,50,52,-25,1
03750,-3,3,0,-10,3,0,-58,-2
03396,-3,3,0,-10,3,0,-58,-2
03986,-3,3,0,-10,3,0,-58,-2
04033,2,-7,-6,-13,-42,1,76,-5
03829,2,-7,-6,-13,-42,1,76,-5
03762,-4,6,5,15,-19,-92,-41,-2
03858,-4,6,5,15,-19,-92,-41,-2
04134,-4,6,5,15,-19,-92,-41,-2
03853,6,7,8,5,11,41,24,1
03814,6,7,8,5,11,41,24,1
03518,6,7,8,5,11,41,24,1
035670,6,7,8,5,11,41,24,1
41350,6,7,8,5,11,41,24,1
39630,-22,-2,7,13,28,2,-79,0
383203734,-28,-4,-7,-12,64,127,-71,-1
03433,-28,-4,-7,-12,64,127,-71,-1
04026,-28,-4,-7,-12,64,127,-71,-1
04059,-1,-8,-5,-6,-5,-32,-63,-7
03856,-1,-8,-5,-6,-5,-32,-63,-7
03784,19,-4,-11,-35,-73,19,34,-8
03420,19,-4,-11,-35,-73,19,34,-8
03968,19,-4,-11,-35,-73,19,34,-8
04067,19,-4,-11,-35,-73,19,34,-8
03873,2,9,17,47,28,-29,-46,0
03797,-2,0,6,-2,-15,-44,3,-6
03435,-2,0,6,-2,-15,-44,3,-6
03987,-2,0,6,-2,-15,-44,3,-6
04086,-2,0,6,-2,-15,-44,3,-6
03883,-2,0,6,-2,-15,-44,3,-6
03841,-10,-1,-1,31,29,-40,-7,-3
03453,-10,-1,-1,31,29,-40,-7,-3
04140,-2,3,-8,5,38,90,32,-1
03904,-2,3,-8,5,38,90,32,-1
03876,-2,3,-8,5,38,90,32,-1
03512,-2,6,4,11,22,90,127,1
03703,-2,6,4,11,22,90,127,1
04228,-2,6,4,11,22,90,127,1
039780,-10,-12,-8,1,19,1,-11,1
38860,-10,-12,-8,1,19,1,-11,1
37350,-10,-12,-8,1,19,1,-11,1
349704096,-10,-12,-8,1,19,1,-11,1
04100,-10,-12,-8,1,19,1,-11,1
03912,-10,-12,-8,1,19,1,-11,1
03861,-10,-12,-8,1,19,1,-11,1
03460,0,-6,2,17,25,53,-18,-2
03966,0,-6,2,17,25,53,-18,-2
03955,-24,-18,-22,-51,-58,-89,-26,-1
03894,-24,-18,-22,-51,-58,-89,-26,-1
03645,-24,-18,-22,-51,-58,-89,-26,-1
03675,-24,-18,-22,-51,-58,-89,-26,-1
04269,-27,-13,-26,-32,11,47,-40,0
03984,22,9,25,19,4,-56,21,-2
03915,16,19,22,23,40,-1,-18,0
03595,16,19,22,23,40,-1,-18,0
03686,16,19,22,23,40,-1,-18,0
04016,16,19,22,23,40,-1,-18,0
03920,16,19,22,23,40,-1,-18,0
03802,4,-3,10,-6,-57,-90,-40,-5
03503,4,-3,10,-6,-57,-90,-40,-5
04065,4,-3,10,-6,-57,-90,-40,-5
04167,-10,-17,-10,-28,-36,-44,-16,-2
039480,-10,-17,-10,-28,-36,-44,-16,-2
39120,21,-5,-7,-9,-47,-79,41,1
35390,21,-5,-7,-9,-47,-79,41,1
375104298,21,-5,-7,-9,-47,-79,41,1
03994,21,-5,-7,-9,-47,-79,41,1
03941,19,12,8,16,21,4,-42,0
03725,19,12,8,16,21,4,-42,0
03660,19,12,8,16,21,4,-42,0
04276,19,12,8,16,21,4,-42,0
04016,19,12,8,16,21,4,-42,0
03948,19,12,8,16,21,4,-42,0
03731,59,16,16,11,-49,-61,116,0
03733,59,16,16,11,-49,-61,116,0
04289,59,16,16,11,-49,-61,116,0
04025,5,1,-1,-7,-35,-128,-92,1
03959,5,1,-1,-7,-35,-128,-92,1
03736,5,1,-1,-7,-35,-128,-92,1
03686,5,1,-1,-7,-35,-128,-92,1
04053,12,8,19,64,72,108,-2,-6
03969,-14,-5,5,-3,15,41,35,-1
03847,-6,-24,-23,-63,-73,-77,10,-1
03561,-6,-24,-23,-63,-73,-77,10,-1
04072,-6,-24,-23,-63,-73,-77,10,-1
04255,-6,-24,-23,-63,-73,-77,10,-1
040030,0,-19,-27,-4,11,61,31,1
39620,-10,8,-3,-11,14,-5,-74,-3
3625038,-10,8,-3,-11,14,-5,-74,-3
1804339,-10,8,-3,-11,14,-5,-74,-3
04054,32,3,-2,-16,-65,-110,59,1
03969,32,3,-2,-16,-65,-110,59,1
03743,-7,-13,-14,-1,23,85,-4,2
03703,-3,10,14,16,19,-20,-61,1
04323,-3,10,14,16,19,-20,-61,1
04017,-8,-13,-20,-23,-31,-20,57,0
03960,-5,-14,-19,-8,-6,73,84,5
03621,-5,-14,-19,-8,-6,73,84,5
03883,-5,-14,-19,-8,-6,73,84,5
04349,-5,-14,-19,-8,-6,73,84,5
04022,-5,-14,-19,-8,-6,73,84,5
03963,42,29,29,50,57,43,0,3
03619,-39,-2,-5,-19,9,-8,14,-5
03821,-39,-2,-5,-19,9,-8,14,-5
04341,-6,-20,-19,-8,18,111,28,1
03962,-6,-20,-19,-8,18,111,28,1
03730,-16,-10,-12,-24,-24,-13,17,0
03651,-16,-10,-12,-24,-24,-13,17,0
04266,-16,-10,-12,-24,-24,-13,17,0
04146,-16,-10,-12,-24,-24,-13,17,0
03975,15,0,-2,1,-10,79,70,2
03916,15,0,-2,1,-10,79,70,2
03529,15,0,-2,1,-10,79,70,2
03953,15,0,-2,1,-10,79,70,2
04329,15,0,-2,1,-10,79,70,2
04025,15,0,-2,1,-10,79,70,2
039780,-10,-14,-22,-16,13,49,-55,-1
36780,-10,-14,-22,-16,13,49,-55,-1
37230,-10,-14,-22,-16,13,49,-55,-1
42920,18,1,4,21,37,53,34,-1
413503996,18,1,4,21,37,53,34,-1
03898,-16,-8,-3,-9,-11,-17,-34,-3
03596,-16,-8,-3,-9,-11,-17,-34,-3
04184,-16,-8,-3,-9,-11,-17,-34,-3
04175,-16,-8,-3,-9,-11,-17,-34,-3
04003,4,-8,-8,0,-1,4,19,-2
03907,4,-8,-8,0,-1,4,19,-2
03597,4,-8,-8,0,-1,4,19,-2
04192,4,-8,-8,0,-1,4,19,-2
04178,4,-8,-8,0,-1,4,19,-2
03951,-37,-19,-31,-62,-38,-30,-66,-5
03566,-24,-10,-6,-19,-26,-46,-109,-1
03998,-24,-10,-6,-19,-26,-46,-109,-1
04360,-15,-9,-17,0,15,46,-26,-4
04057,-15,-9,-17,0,15,46,-26,-4
040040,-15,-9,-17,0,15,46,-26,-4
37600,2,7,9,16,50,22,-25,-2
37650,2,7,9,16,50,22,-25,-2
43250,2,7,9,16,50,22,-25,-2
41450400,59,24,24,37,6,-71,55,-3
603901,-16,2,-3,-19,-22,-5,28,1
03578,-16,2,-3,-19,-22,-5,28,1
04124,-16,2,-3,-19,-22,-5,28,1
04205,-16,2,-3,-19,-22,-5,28,1
03998,-16,2,-3,-19,-22,-5,28,1
03942,-16,2,-3,-19,-22,-5,28,1
03549,5,1,0,4,-24,-84,-7,0
04112,5,1,0,4,-24,-84,-7,0
04187,-12,4,-12,-18,16,12,7,0
03983,-12,4,-12,-18,16,12,7,0
03909,21,12,27,47,76,64,14,-1
03548,21,12,27,47,76,64,14,-1
04110,21,12,27,47,76,64,14,-1
04176,21,12,27,47,76,64,14,-1
03933,17,19,28,75,60,17,39,-3
035310,17,19,28,75,60,17,39,-3
39240,17,19,28,75,60,17,39,-3
43320,17,19,28,75,60,17,39,-3
40220,17,19,28,75,60,17,39,-3
39650370,17,19,28,75,60,17,39,-3
303679,0,-4,-13,-10,-2,88,27,-3
04294,0,-4,-13,-10,-2,88,27,-3
04100,0,-11,-21,-10,-22,-7,5,-4
03976,0,-11,-21,-10,-22,-7,5,-4
03812,-5,-3,-14,-15,-28,-35,-12,3
03635,-5,-3,-14,-15,-28,-35,-12,3
04292,-5,-3,-14,-15,-28,-35,-12,3
04098,-5,-3,-14,-15,-28,-35,-12,3
03967,-31,-10,-6,41,92,127,-48,-2
03818,-4,-15,-17,-27,-10,8,-77,2
03630,-4,-15,-17,-27,-10,8,-77,2
04247,-4,-15,-17,-27,-10,8,-77,2
04087,-4,-15,-17,-27,-10,8,-77,2
03963,-4,10,22,8,7,8,4,2
03857,28,4,-12,16,7,5,28,2
03686,28,4,-12,16,7,5,28,2
04340,28,4,-12,16,7,5,28,2
04038,-16,-12,-23,-15,-25,69,60,0
03697,25,11,7,1,3,16,49,-5
03645,25,11,7,1,3,16,49,-5
04257,25,11,7,1,3,16,49,-5
04120,25,11,7,1,3,16,49,-5
03985,-27,-10,1,-21,-9,10,-15,-2
03929,-27,-10,1,-21,-9,10,-15,-2
035260,-27,-10,1,-21,-9,10,-15,-2
39240,-27,-10,1,-21,-9,10,-15,-2
43220,-27,-10,1,-21,-9,10,-15,-2
399603940,5,-2,18,19,26,5,-38,0
03669,-23,-12,-19,-35,-21,24,18,-4
03729,-23,-12,-19,-35,-21,24,18,-4
04,-23,-12,-19,-35,-21,24,18,-4
2920,-23,-12,-19,-35,-21,24,18,-4
402703937,-23,-12,-19,-35,-21,24,18,-4
03812,12,-5,0,12,-5,56,31,2
03555,-10,3,17,21,17,14,-12,1
04223,-10,3,17,21,17,14,-12,1
04078,-10,3,17,21,17,14,-12,1
03920,8,1,-18,3,28,40,10,-1
03785,8,1,-18,3,28,40,10,-1
03528,8,1,-18,3,28,40,10,-1
04194,8,1,-18,3,28,40,10,-1
04038,8,1,-18,3,28,40,10,-1
03890,8,1,-18,3,28,40,10,-1
034600,-6,1,-4,-9,-9,-20,-43,-1
39600,-6,1,-4,-9,-9,-20,-43,-1
4134038,-6,1,-4,-9,-9,-20,-43,-1
7603832,-6,1,-4,-9,-9,-20,-43,-1
03437,-7,3,35,9,-21,1,17,5
03748,-7,3,35,9,-21,1,17,5
04177,-7,3,35,9,-21,1,17,5
03849,-7,3,35,9,-21,1,17,5
03793,-5,-13,-12,-24,-41,-110,-13,-5
03393,-5,-13,-12,-24,-41,-110,-13,-5
0,-5,-13,-12,-24,-41,-110,-13,-5
37090,-5,-13,-12,-24,-41,-110,-13,-5
41440382,-5,-13,-12,-24,-41,-110,-13,-5
803755,-5,-13,-12,-24,-41,-110,-13,-5
03506,3,8,8,6,6,32,26,-1
03531,3,8,8,6,6,32,26,-1
04052,3,8,8,6,6,32,26,-1
03779,3,8,8,6,6,32,26,-1
0,3,8,8,6,6,32,26,-1
368503492,-9,-11,-20,-23,-8,83,47,-2
03310,2,1,1,42,32,23,15,-2
03917,2,1,1,42,32,23,15,-2
03794,2,1,1,42,32,23,15,-2
03655,18,-3,-28,-77,-40,-56,-21,-1
03549,-39,-19,-26,-21,-4,-2,-36,-4
03754,-39,-19,-26,-21,-4,-2,-36,-4
03907,-39,-19,-26,-21,-4,-2,-36,-4
03654,-39,-19,-26,-21,-4,-2,-36,-4
03603,-39,-19,-26,-21,-4,-2,-36,-4
032460,-12,-12,-7,-23,-11,58,24,-3
34200,-12,-12,-7,-23,-11,58,24,-3
39460,-12,-12,-7,-23,-11,58,24,-3
36690,-12,-12,-7,-23,-11,58,24,-3
358503440,-12,-12,-7,-23,-11,58,24,-3
03215,4,6,13,23,2,-14,-28,-3
03751,4,6,13,23,2,-14,-28,-3
03714,4,6,13,23,2,-14,-28,-3
03539,-24,-14,-25,-32,-17,-9,-47,-4
03374,12,8,16,38,11,2,-3,1
03252,12,8,16,38,11,2,-3,1
03833,12,8,16,38,11,2,-3,1
03571,12,8,16,38,11,2,-3,1
03458,12,8,16,38,11,2,-3,1
03257,-2,-4,-11,36,27,-4,8,-5
03141,-8,-3,8,-11,-5,2,-13,0
0378,-8,-3,8,-11,-5,2,-13,0
903476,-8,-3,8,-11,-5,2,-13,0
03397,-8,-3,8,-11,-5,2,-13,0
0,0,5,6,7,-4,-11,15,-5
3188,2,-1,-14,-43,-38,-48,-13,-6
03619,2,-1,-14,-43,-38,-48,-13,-6
03500,2,-1,-14,-43,-38,-48,-13,-6
03335,2,-1,-14,-43,-38,-48,-13,-6
03269,2,-1,-14,-43,-38,-48,-13,-6
028470,6,12,12,31,17,0,-4,-3
31870,6,12,12,31,17,0,-4,-3
36140,6,12,12,31,17,0,-4,-3
32780,6,12,12,31,17,0,-4,-3
319102907,-2,-5,-6,-24,-10,-11,-40,-1
02859,-2,-5,-6,-24,-10,-11,-40,-1
03451,-2,-5,-6,-24,-10,-11,-40,-1
03196,-2,-5,-6,-24,-10,-11,-40,-1
03080,-2,-5,-6,-24,-10,-11,-40,-1
02849,6,6,6,35,23,24,-6,-1
02741,6,8,16,19,6,15,23,0
03337,6,8,16,19,6,15,23,0
03077,6,8,16,19,6,15,23,0
02973,-8,-15,-42,-85,-21,-2,-20,-6
02741,-8,-15,-42,-85,-21,-2,-20,-6
02654,2,-6,-16,-33,-19,0,48,-4
03253,2,-6,-16,-33,-19,0,48,-4
03005,2,-6,-16,-33,-19,0,48,-4
02898,2,-6,-16,-33,-19,0,48,-4
02670,0,0,-1,1,26,27,-26,2
02585,-2,-1,12,29,9,-7,-30,-1
02963,-2,-1,12,29,9,-7,-30,-1
02838,-2,-1,12,29,9,-7,-30,-1
02750,-2,-1,12,29,9,-7,-30,-1
02382,11,14,-20,-53,-17,-11,0,0
02820,11,14,-20,-53,-17,-11,0,0
03125,11,14,-20,-53,-17,-11,0,0
028240,-19,3,4,19,12,1,-24,-5
27710243,-19,3,4,19,12,1,-24,-5
102536,4,1,8,-8,1,8,14,-1
03089,4,1,8,-8,1,8,14,-1
02862,4,1,8,-8,1,8,14,-1
02749,4,1,8,-8,1,8,14,-1
02566,4,1,8,-8,1,8,14,-1
02399,2,-3,-5,1,-2,8,-10,-2
03062,2,-3,-5,1,-2,8,-10,-2
02776,2,-3,-5,1,-2,8,-10,-2
02692,2,-3,-5,1,-2,8,-10,-2
02364,2,-1,-8,-9,-1,-5,-27,-4
02551,7,-1,4,9,11,10,9,0
03029,7,-1,4,9,11,10,9,0
02731,3,4,11,31,9,3,-13,-6
02685,3,4,11,31,9,3,-13,-6
02265,-1,1,-15,-42,-7,-4,-3,0
02720,-6,-7,-5,3,0,-2,5,-7
02711,-6,-7,-5,3,0,-2,5,-7
02666,-6,-7,-5,3,0,-2,5,-7
02320,-6,-7,-5,3,0,-2,5,-7
02453,-3,-5,-6,7,1,-2,-10,-3
03000,-3,-5,-6,7,1,-2,-10,-3
02771,-3,-5,-6,7,1,-2,-10,-3
026630,-3,-5,-6,7,1,-2,-10,-3
25650,-6,-5,-10,-13,-4,-6,-15,2
2214027,-6,-5,-10,-13,-4,-6,-15,2
480291,-6,-5,-10,-13,-4,-6,-15,2
902663,5,1,-4,-3,0,3,21,2
02621,5,1,-4,-3,0,3,21,2
02202,2,-1,1,1,-12,-13,-1,6
02609,2,-1,1,1,-12,-13,-1,6
02949,2,-1,1,1,-12,-13,-1,6
