Fz,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
3502600,9,7,-8,-20,-30,-17,25,15
02276,3,1,-9,1,35,5,-41,2
02457,4,-4,-12,-8,-1,-20,8,-19
03005,4,-4,-12,-8,-1,-20,8,-19
02704,4,-4,-12,-8,-1,-20,8,-19
02646,4,18,1,3,12,14,13,11
02330,4,18,1,3,12,14,13,11
02500,-10,-3,-10,-3,-12,37,-1,-21
03058,-10,-3,-10,-3,-12,37,-1,-21
02745,-10,-3,-10,-3,-12,37,-1,-21
02698,-10,-3,-10,-3,-12,37,-1,-21
02386,-6,3,-10,7,13,57,-7,-16
02535,-6,3,-10,7,13,57,-7,-16
0,-6,3,-10,7,13,57,-7,-16
309702,-6,3,-10,7,13,57,-7,-16
796,-6,3,-10,7,13,57,-7,-16
02734,-6,3,-10,7,13,57,-7,-16
02400,-14,-18,11,14,33,-59,21,-13
02960,-14,-18,11,14,33,-59,21,-13
02967,-14,-18,11,14,33,-59,21,-13
02772,-5,2,-12,-1,1,-31,-18,-20
02735,-5,2,-12,-1,1,-31,-18,-20
02310,-5,2,-12,-1,1,-31,-18,-20
02686,-5,2,-12,-1,1,-31,-18,-20
031270,-9,-17,11,1,7,-28,4,7
28210,-9,-17,11,1,7,-28,4,7
27650,13,6,-5,-6,-13,18,74,12
2519024,-3,-15,-65,-25,-18,81,37,27
7203048,-3,-15,-65,-25,-18,81,37,27
0,-3,-15,-65,-25,-18,81,37,27
293302,-3,-15,-65,-25,-18,81,37,27
80902760,-3,-15,-65,-25,-18,81,37,27
02385,-3,-15,-65,-25,-18,81,37,27
02892,7,10,12,20,12,-27,59,13
03118,7,10,12,20,12,-27,59,13
02880,1,-9,-20,-8,5,18,1,14
02817,1,-9,-20,-8,5,18,1,14
02433,1,-9,-20,-8,5,18,1,14
02914,13,4,1,-11,-35,20,-14,0
03170,13,4,1,-11,-35,20,-14,0
02911,13,4,1,-11,-35,20,-14,0
02869,-5,0,-9,-12,-24,4,-58,-23
02883,-5,0,-9,-12,-24,4,-58,-23
03275,-5,0,-9,-12,-24,4,-58,-23
02969,-5,0,-9,-12,-24,4,-58,-23
02929,-5,0,-9,-12,-24,4,-58,-23
027130,-13,-13,-23,16,29,3,-25,-6
262403250,6,7,13,12,35,-51,46,30
03074,6,7,13,12,35,-51,46,30
02968,14,-3,4,-2,-46,6,99,28
02746,14,-3,4,-2,-46,6,99,28
02644,-5,3,-1,0,12,71,20,-8
03340,-5,3,-1,0,12,71,20,-8
03064,-5,3,-1,0,12,71,20,-8
02986,-5,3,-1,0,12,71,20,-8
02830,-5,3,-1,0,12,71,20,-8
02664,-5,3,-1,0,12,71,20,-8
03281,6,1,-9,0,-5,-2,-5,13
03100,6,1,-9,0,-5,-2,-5,13
03019,6,1,-9,0,-5,-2,-5,13
02804,6,1,-9,0,-5,-2,-5,13
02679,-1,8,12,5,40,-6,-43,18
03308,-1,8,12,5,40,-6,-43,18
03158,-1,8,12,5,40,-6,-43,18
03042,0,5,-26,-15,-30,-1,15,-11
02890,-10,-30,4,4,7,-30,43,5
03272,-10,-30,4,4,7,-30,43,5
03326,-10,-30,4,4,7,-30,43,5
03095,-10,-30,4,4,7,-30,43,5
03063,16,16,22,31,72,-19,-12,-14
02668,16,16,22,31,72,-19,-12,-14
029820,16,16,22,31,72,-19,-12,-14
347703179,16,16,22,31,72,-19,-12,-14
03101,16,16,22,31,72,-19,-12,-14
02854,-7,10,-14,-15,2,19,-20,-32
02921,-21,-10,0,-11,-16,-20,-47,-15
03484,-21,-10,0,-11,-16,-20,-47,-15
03196,-21,-10,0,-11,-16,-20,-47,-15
03122,6,-13,38,20,21,18,-18,3
02813,6,-13,38,20,21,18,-18,3
02881,4,-4,21,11,-15,-4,-5,-16
03482,4,-4,21,11,-15,-4,-5,-16
03207,4,-4,21,11,-15,-4,-5,-16
03122,4,-4,21,11,-15,-4,-5,-16
028,9,-4,-14,-28,-82,-23,5,1
8102813,9,-4,-14,-28,-82,-23,5,1
03480,9,-4,-14,-28,-82,-23,5,1
03213,9,-4,-14,-28,-82,-23,5,1
03131,9,-4,-14,-28,-82,-23,5,1
02895,1,0,11,7,30,58,6,-1
03450,-13,12,-2,-11,-30,-32,-55,-39
03295,-13,12,-2,-11,-30,-32,-55,-39
03159,6,7,16,10,28,72,59,29
03105,6,7,16,10,28,72,59,29
02704,-4,-3,13,23,23,-11,-31,-14
03197,-4,-3,13,23,23,-11,-31,-14
034770,-4,-3,13,23,23,-11,-31,-14
32040,-4,-3,13,23,23,-11,-31,-14
3158028,-3,1,0,8,12,18,16,25
1802956,-3,1,0,8,12,18,16,25
03540,-3,1,0,8,12,18,16,25
03268,-3,1,0,8,12,18,16,25
03194,-3,1,0,8,12,18,16,25
02967,-3,1,0,8,12,18,16,25
02916,7,4,-2,-9,5,5,7,-6
03522,7,4,-2,-9,5,5,7,-6
03277,7,4,-2,-9,5,5,7,-6
03197,-2,-4,-44,-21,-46,-23,-75,4
03023,-2,-4,-44,-21,-46,-23,-75,4
02906,-3,-7,-6,-2,11,7,-11,-11
03522,-3,-7,-6,-2,11,7,-11,-11
03281,-3,-7,-6,-2,11,7,-11,-11
03195,-3,-7,-6,-2,11,7,-11,-11
03036,-11,21,26,7,-55,-48,3,6
02864,-11,21,26,7,-55,-48,3,6
03371,-11,21,26,7,-55,-48,3,6
03225,-11,21,26,7,-55,-48,3,6
03189,0,14,-16,-10,30,12,19,10
027940,-13,-1,-2,2,24,8,-19,32
32460,-13,-1,-2,2,24,8,-19,32
35930,3,-4,57,21,-9,-26,62,25
329903257,3,-4,57,21,-9,-26,62,25
02948,3,-4,57,21,-9,-26,62,25
03169,20,-20,-25,-25,3,-17,-38,13
03661,20,-20,-25,-25,3,-17,-38,13
03336,20,-20,-25,-25,3,-17,-38,13
03293,-22,-28,-28,-14,-33,-55,-37,-1
02882,14,6,10,10,18,-36,29,6
03240,14,6,10,10,18,-36,29,6
03677,14,6,10,10,18,-36,29,6
03339,14,6,10,10,18,-36,29,6
03279,14,6,10,10,18,-36,29,6
02918,-8,6,30,-2,-30,-15,-29,-20
03163,-8,6,30,-2,-30,-15,-29,-20
03641,-8,6,30,-2,-30,-15,-29,-20
03331,-8,6,30,-2,-30,-15,-29,-20
03273,-8,6,30,-2,-30,-15,-29,-20
02878,4,-27,33,21,0,102,119,25
03146,-1,13,-41,-35,3,10,-12,-27
03332,-1,13,-41,-35,3,10,-12,-27
03280,-1,13,-41,-35,3,10,-12,-27
03047,8,-22,-18,6,-38,-49,15,24
02977,8,-22,-18,6,-38,-49,15,24
03543,8,-22,-18,6,-38,-49,15,24
03483,8,-22,-18,6,-38,-49,15,24
033210,8,-22,-18,6,-38,-49,15,24
326802,-6,-28,0,6,16,4,7,-7
87803298,-6,-28,0,6,16,4,7,-7
03689,-6,-28,0,6,16,4,7,-7
03375,-6,-28,0,6,16,4,7,-7
03319,-6,-28,0,6,16,4,7,-7
02981,-6,-28,0,6,16,4,7,-7
0,-18,-6,-15,-30,-82,89,19,-26
31830,-18,-6,-15,-30,-82,89,19,-26
370103,-18,-6,-15,-30,-82,89,19,-26
38103315,-18,-6,-15,-30,-82,89,19,-26
03083,8,15,10,13,39,73,25,7
03018,8,15,10,13,39,73,25,7
03624,8,15,10,13,39,73,25,7
03354,8,15,10,13,39,73,25,7
03264,8,15,10,13,39,73,25,7
03036,-5,-4,-17,-13,-23,-33,-30,-22
02965,4,9,32,5,17,34,-29,7
0,4,9,32,5,17,34,-29,7
35640,4,9,32,5,17,34,-29,7
322003107,4,9,32,5,17,34,-29,7
02795,-6,26,-3,20,23,-56,-21,7
03289,20,29,112,-9,2,-7,42,9
03443,20,29,112,-9,2,-7,42,9
03207,20,29,112,-9,2,-7,42,9
03166,2,-26,35,-8,-5,-46,-53,-6
02762,2,-26,35,-8,-5,-46,-53,-6
02958,2,-26,35,-8,-5,-46,-53,-6
03465,-8,3,3,-9,-11,-39,22,-22
031560,-8,3,3,-9,-11,-39,22,-22
30690,-8,3,3,-9,-11,-39,22,-22
290302,2,9,-17,6,-28,57,9,13
68903234,-6,-14,-23,6,27,8,3,3
03215,-6,-14,-23,6,27,8,3,3
03001,-6,-14,-23,6,27,8,3,3
02927,-6,-14,-23,6,27,8,3,3
02504,-7,-3,-19,-2,26,-12,39,13
03050,-3,-6,-53,-7,-2,1,-27,-10
03159,-3,-6,-53,-7,-2,1,-27,-10
02885,-3,-6,-53,-7,-2,1,-27,-10
02779,-3,-6,-53,-7,-2,1,-27,-10
02383,-8,5,-3,-9,-12,-21,-14,-4
02916,-2,-12,-6,22,16,-4,11,18
02784,-2,-12,-6,22,16,-4,11,18
02735,-2,-12,-6,22,16,-4,11,18
02321,3,0,-10,8,26,9,-6,-2
02574,3,0,-10,8,26,9,-6,-2
03063,3,0,-10,8,26,9,-6,-2
02731,3,0,-10,8,26,9,-6,-2
02662,3,0,-10,8,26,9,-6,-2
024660,4,18,11,6,-8,-45,50,17
22700,-11,-3,5,2,-10,-18,54,3
2812027,-11,-3,5,2,-10,-18,54,3
9402616,-11,-3,5,2,-10,-18,54,3
02538,-7,-9,-26,-23,-46,12,25,4
02136,-7,-9,-26,-23,-46,12,25,4
02598,-4,4,-10,-21,-62,67,-26,-1
02822,-4,4,-10,-21,-62,67,-26,-1
02551,-4,4,-10,-21,-62,67,-26,-1
02482,5,-2,1,-7,-13,-45,15,-4
02061,-6,-5,-13,2,18,18,4,6
02514,-6,-5,-13,2,18,18,4,6
02759,5,0,-1,10,26,-26,-4,4
02469,5,0,-1,10,26,-26,-4,4
02413,5,0,-1,10,26,-26,-4,4
01976,17,0,59,-2,-3,33,-39,-2
02423,-9,-12,14,-26,5,-18,-21,-11
0,-9,-12,14,-26,5,-18,-21,-11
2672,-9,-12,14,-26,5,-18,-21,-11
02335,0,3,25,11,20,14,24,4
01945,0,3,25,11,20,14,24,4
02154,2,0,-23,-6,3,-44,-20,-2
02662,2,0,-23,-6,3,-44,-20,-2
02375,2,0,-23,-6,3,-44,-20,-2
02282,2,0,-23,-6,3,-44,-20,-2
021570,-14,3,-8,11,5,10,-41,-13
18770,-14,3,-8,11,5,10,-41,-13
2399024,-14,3,-8,11,5,10,-41,-13
8102235,-14,3,-8,11,5,10,-41,-13
0,-14,3,-8,11,5,10,-41,-13
2182017,-14,3,-8,11,5,10,-41,-13
740207,3,3,-8,6,18,-11,18,4
30,3,3,-8,6,18,-11,18,4
25370,3,3,-8,6,18,-11,18,4
220702,-3,2,7,12,6,20,-4,-4
14401930,-3,2,7,12,6,20,-4,-4
01840,-3,2,7,12,6,20,-4,-4
02386,-3,2,7,12,6,20,-4,-4
02234,-9,-3,14,14,6,3,4,10
02089,-9,-3,14,14,6,3,4,10
01930,4,5,-19,-15,-5,-2,10,-1
01724,-5,-3,-8,1,-13,1,-26,-7
02335,-5,-3,-8,1,-13,1,-26,-7
021,-5,-3,-8,1,-13,1,-26,-7
77,-5,-3,-8,1,-13,1,-26,-7
01935,-5,-3,-8,1,-13,1,-26,-7
01597,-1,-4,12,8,-10,19,-4,-6
02080,8,5,-15,11,15,22,21,10
02311,8,5,-15,11,15,22,21,10
02036,8,5,-15,11,15,22,21,10
01987,8,5,-15,11,15,22,21,10
016090,14,0,10,13,15,12,12,15
17790,14,0,10,13,15,12,12,15
231702,14,0,10,13,15,12,12,15
06201961,14,0,10,13,15,12,12,15
01820,14,0,10,13,15,12,12,15
01586,-5,-7,8,-4,-3,-22,7,-1
02132,-5,-7,8,-4,-3,-22,7,-1
02118,-5,-7,8,-4,-3,-22,7,-1
01932,-5,-7,8,-4,-3,-22,7,-1
01800,-5,-7,8,-4,-3,-22,7,-1
01556,2,-4,-46,-36,-11,-27,-10,-12
02157,2,-4,-46,-36,-11,-27,-10,-12
02053,2,-4,-46,-36,-11,-27,-10,-12
01909,11,-8,16,12,5,3,11,7
01817,11,-8,16,12,5,3,11,7
01509,11,-8,16,12,5,3,11,7
02118,-12,-3,-10,-9,0,-3,-18,-5
02061,-12,-3,-10,-9,0,-3,-18,-5
01873,-12,-3,-10,-9,0,-3,-18,-5
01416,-1,1,9,4,-10,5,1,-1
01876,-1,1,9,4,-10,5,1,-1
02176,-1,1,9,4,-10,5,1,-1
01873,-1,1,9,4,-10,5,1,-1
