Fz,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
01113,-4,-9,-7,-59,-15,-8,-9,0
0692,-4,-9,-7,-59,-15,-8,-9,0
01111,-4,-9,-7,-59,-15,-8,-9,0
01444,-4,-9,-7,-59,-15,-8,-9,0
01150,2,-2,-15,23,2,-1,0,2
01107,2,-2,-15,23,2,-1,0,2
0702,2,-2,-15,23,2,-1,0,2
01026,2,-2,-15,23,2,-1,0,2
01462,2,-2,-15,23,2,-1,0,2
01132,-2,1,2,8,-3,1,-4,-1
01094,0,5,32,57,1,-5,-6,-1
0693,0,5,32,57,1,-5,-6,-1
01465,-2,-8,0,-38,-13,-6,-2,-6
01155,-6,-2,5,-1,0,3,0,2
01093,-6,-2,5,-1,0,3,0,2
0908,-6,-2,5,-1,0,3,0,2
0715,-6,-2,5,-1,0,3,0,2
01266,-6,-2,5,-1,0,3,0,2
012650,3,4,1,-31,-5,-1,-1,1
10910,3,4,1,-31,-5,-1,-1,1
10550644,3,4,1,-31,-5,-1,-1,1
01043,3,4,1,-31,-5,-1,-1,1
01427,3,4,1,-31,-5,-1,-1,1
01112,-1,-3,-7,-3,2,-1,4,2
01064,2,5,-12,-29,2,0,1,1
0720,2,5,-12,-29,2,0,1,1
0974,2,5,-12,-29,2,0,1,1
01424,-3,-4,-28,-53,-5,0,-3,-7
01092,2,-2,3,27,-1,5,-1,-5
01052,2,-2,3,27,-1,5,-1,-5
0705,2,-2,3,27,-1,5,-1,-5
0897,2,-2,3,27,-1,5,-1,-5
01416,2,-2,3,27,-1,5,-1,-5
01085,-1,0,-2,-16,1,4,-4,-2
01046,-1,0,-2,-16,1,4,-4,-2
0697,-1,0,-2,-16,1,4,-4,-2
0,-1,0,-2,-16,1,4,-4,-2
8860109,-1,0,-2,-16,1,4,-4,-2
701037,4,1,25,22,1,-2,-5,0
0826,4,1,25,22,1,-2,-5,0
0707,4,1,25,22,1,-2,-5,0
01275,3,-3,-7,-79,-6,0,2,3
01240,3,-3,-7,-79,-6,0,2,3
01063,-4,-3,-13,4,4,-1,-7,-6
0997,-4,-3,-13,4,4,-1,-7,-6
0596,-4,-3,-13,4,4,-1,-7,-6
09900,-4,-3,-13,4,4,-1,-7,-6
14030,1,0,-10,-19,1,-5,5,5
109301,1,0,-10,-19,1,-5,5,5
0270760,1,0,-10,-19,1,-5,5,5
0745,1,0,-10,-19,1,-5,5,5
01386,1,0,-10,-19,1,-5,5,5
01080,0,-2,-1,10,-7,0,-1,2
01019,0,-2,-1,10,-7,0,-1,2
0688,0,-2,-1,10,-7,0,-1,2
0787,-2,-2,-3,7,0,0,-1,13
01393,0,0,-9,20,7,3,10,0
01074,0,0,-9,20,7,3,10,0
01015,0,-2,-2,4,-2,-5,0,-9
0688,0,-2,-2,4,-2,-5,0,-9
0840,0,-2,-2,4,-2,-5,0,-9
01079,-4,-2,4,-9,-8,-1,5,-3
01017,-4,-2,4,-9,-8,-1,5,-3
0815,-4,-2,4,-9,-8,-1,5,-3
0670,-4,-2,4,-9,-8,-1,5,-3
01233,-4,-2,4,-9,-8,-1,5,-3
01233,6,-2,-30,-72,-8,-1,-19,-2
010340,1,4,22,27,14,2,-8,-3
9860,1,4,22,27,14,2,-8,-3
5700,1,4,22,27,14,2,-8,-3
95901,-3,-4,2,-7,-11,2,-3,1
38001070,-3,-4,2,-7,-11,2,-3,1
01005,-3,-4,2,-7,-11,2,-3,1
0698,-3,-4,2,-7,-11,2,-3,1
0770,0,6,6,-2,-9,-4,2,-6
01393,0,6,6,-2,-9,-4,2,-6
01074,-2,-5,-12,6,1,1,10,6
01020,-2,-5,-12,6,1,1,10,6
0695,-2,-5,-12,6,1,1,10,6
0823,-2,-5,-12,6,1,1,10,6
01392,-2,-5,-12,6,1,1,10,6
01075,-2,-5,-12,6,1,1,10,6
01009,0,-4,15,-32,-5,-1,8,2
0759,0,-4,15,-32,-5,-1,8,2
0818,0,-4,15,-32,-5,-1,8,2
0,2,11,12,35,-8,0,3,-2
1359,2,11,12,35,-8,0,3,-2
01014,-8,-7,-21,-27,3,1,-9,1
0871,-8,-7,-21,-27,3,1,-9,1
0611,-8,-7,-21,-27,3,1,-9,1
01137,-8,-7,-21,-27,3,1,-9,1
01290,2,-1,9,3,3,-1,-3,-6
01033,2,-1,9,3,3,-1,-3,-6
09910,2,-1,9,3,3,-1,-3,-6
59908,2,-1,9,3,3,-1,-3,-6
770138,2,-1,9,3,3,-1,-3,-6
801077,2,-1,9,3,3,-1,-3,-6
01008,1,0,7,-9,-10,-2,-1,0
0772,1,0,7,-9,-10,-2,-1,0
0752,4,0,5,-25,-10,-3,4,9
01358,-1,-2,-16,-20,0,-2,-5,7
01095,-1,-2,-16,-20,0,-2,-5,7
01008,-1,0,25,17,-6,-5,-5,-9
0775,-1,0,25,17,-6,-5,-5,-9
0750,-1,0,25,17,-6,-5,-5,-9
01355,-1,0,25,17,-6,-5,-5,-9
01095,-1,0,25,17,-6,-5,-5,-9
01009,-1,0,25,17,-6,-5,-5,-9
0716,3,0,-19,-15,-4,0,0,8
0743,-4,-6,-57,8,-11,-3,-9,-7
01380,-4,-6,-57,8,-11,-3,-9,-7
01005,-1,0,13,14,-2,-4,-5,0
0776,-1,0,13,14,-2,-4,-5,0
0691,-1,0,13,14,-2,-4,-5,0
01255,2,2,-15,10,4,-1,2,0
01200,2,2,-15,10,4,-1,2,0
01014,0,-3,-21,-34,7,3,5,2
09630,0,-3,-21,-34,7,3,5,2
56609,0,-3,-21,-34,7,3,5,2
830,0,-3,-21,-34,7,3,5,2
13430,-4,-6,-9,8,-5,3,-2,-3
10470,-4,-6,-9,8,-5,3,-2,-3
10020,-4,-6,-9,8,-5,3,-2,-3
6600785,-4,-6,-9,8,-5,3,-2,-3
01351,-4,-6,-9,8,-5,3,-2,-3
01130,-4,-6,-9,8,-5,3,-2,-3
01015,-1,0,-47,-13,1,-1,-6,-11
0845,-1,0,-47,-13,1,-1,-6,-11
0682,-1,0,-47,-13,1,-1,-6,-11
01301,-3,-3,-10,-9,5,0,-6,-8
01129,-3,-3,-10,-9,5,0,-6,-8
01009,6,5,11,11,5,1,-2,14
0785,6,5,11,11,5,1,-2,14
0968,6,5,11,11,5,1,-2,14
01347,6,5,11,11,5,1,-2,14
01039,-3,2,7,9,2,1,-4,-3
0613,-3,2,7,9,2,1,-4,-3
0836,-3,2,7,9,2,1,-4,-3
01370,-3,2,7,9,2,1,-4,-3
01103,-2,-7,19,-74,-5,-2,0,5
01017,-2,2,3,20,-8,-4,2,4
09050,-2,2,3,20,-8,-4,2,4
5850,-2,2,3,20,-8,-4,2,4
10920126,0,-4,8,25,10,2,2,-4
