# EMG1, EMG2, EMG3, EMG4, EMG5, EMG6, EMG7, EMG8, FORCE
5.979203848804708343e+00,1.065555638426022300e+00,-9.884147463722641191e-01,-5.851531065551400346e+00,1.630205586751418068e+01,7.844134413841722164e+01,1.585833074924348551e+01,1.083145238478607197e+01,-2.036910947715799693e+02
4.221467448644057541e+00,1.456240879549197675e-01,-1.969013514770572293e+00,-7.418091324773708806e+00,9.954468540484560535e+00,6.729892697302697968e+01,1.367383676895639866e+01,9.254944190843295004e+00,-1.474098376343722521e+02
4.154749322015538482e+00,5.569345020163594118e-01,-1.348115912127684446e+00,-6.014723453606855230e+00,9.767614382236113002e+00,5.752654411462167872e+01,1.232445446014964219e+01,8.028500912324933125e+00,-1.405349583660988628e+02
4.028936584095623274e+00,8.157255402655723131e-01,-5.159353319128637816e-01,-4.980214174320169107e+00,7.837128905380113864e+00,4.675979496053729889e+01,9.529335447158954864e+00,7.467451287949972816e+00,-8.357893948446849208e+01
2.664836873869639966e+00,4.508297136887756129e-01,-8.777880030601217243e-01,-5.543311287356935679e+00,2.605026085046652895e+00,3.699726962142790399e+01,5.645393163519138113e+00,5.566833405114302913e+00,-7.778156983660267088e+01
8.007665111131764268e-01,-7.333291909066915748e-01,-2.369328425178105935e+00,-7.143214743255736465e+00,-1.359860540082684643e+00,2.659274611482992867e+01,6.247534613350827826e+00,3.863033794798362397e+00,-2.030472852307798348e+01
8.730707134244635181e-01,-4.323990277351583700e-01,-1.884033519370955645e+00,-5.409501193134586217e+00,4.619283029598806323e-01,1.476386477824181931e+01,7.050154287301355183e+00,2.390807080072374191e+00,-1.562640615783038811e+01
1.174131018924360781e+00,-5.524570374679216300e-02,-7.666743763561250091e-01,-3.970186701652372641e+00,-1.075879040354417171e+00,3.138210401110594461e+00,4.158639829632006624e+00,1.978154436520728421e+00,4.221918634495727929e+01
2.044638158808405048e-01,-4.044023531975554642e-01,-1.143939250423253284e+00,-4.128921273229515521e+00,-4.316474863123199945e+00,-1.643002848161206231e+00,2.709840283309485898e-01,3.674638054181289526e-01,4.575439874491144110e+01
-1.648395340024710887e+00,-1.937557708033485149e+00,-3.024740012309170556e+00,-5.318961415237268398e+00,-4.951047138234346612e+00,-5.578091062199947103e+00,8.950168639220770217e-01,-1.321954306557636905e+00,1.038211084988574839e+02
-1.310791234279257589e+00,-1.801550509055166227e+00,-2.468796265692538405e+00,-3.114821633272573997e+00,-1.488323431279657605e+00,-1.520783224500546993e+01,7.724936978999332737e-01,-2.829411067672785940e+00,1.062057899750884644e+02
-3.668657009602362962e-01,-1.480441990912072292e+00,-1.260567678472156672e+00,-1.747062276575917394e+00,-2.917122180835523881e+00,-2.410290280582655953e+01,-2.050848015710056593e+00,-2.692414242231681243e+00,1.643490850167529516e+02
-9.196339600070916331e-01,-2.031053301879078621e+00,-1.916699508368575167e+00,-2.058536827051804963e+00,-4.835575563144107747e+00,-2.050020624511471823e+01,-5.832917359546268443e+00,-3.711963817513182384e+00,1.655944494081222729e+02
-2.796831324534489127e+00,-3.927536997975802802e+00,-4.103384105419351613e+00,-3.460927426541787977e+00,-3.744038958191253652e+00,-1.464812908076611819e+01,-6.179310411619774790e+00,-4.837160679714381573e+00,2.236692268693542474e+02
-2.011344313558335983e+00,-3.850001279555750333e+00,-3.385828146658364179e+00,-1.828837453670256075e+00,-3.812695594660099885e-01,-1.867970082118984720e+01,-6.562366517243434672e+00,-5.380936239875956595e+00,2.238080593544389103e+02
-2.678936294137863605e-01,-3.516446256148455518e+00,-2.179399230384063024e+00,-1.456630005563707808e+00,-3.293035922625591194e+00,-2.451950804028376041e+01,-7.224643693159854330e+00,-4.018372864005402612e+00,2.816657318859340648e+02
-3.311511378286771112e-01,-3.960747316393707251e+00,-2.791319112151533499e+00,-2.057248660344122015e+00,-5.544676009862268273e+00,-1.798374731993093789e+01,-9.018171106032241369e+00,-4.234533374194970001e+00,2.807516200105681605e+02
-1.963224355371409047e+00,-5.515827909317198241e+00,-4.348866553126935486e+00,-3.226031787222918723e+00,-3.793833767323125272e+00,-1.006881509147509135e+01,-8.533060240848502787e+00,-4.373346341373537172e+00,3.382417768884722591e+02
-5.837945370155375180e-01,-4.902981201445230752e+00,-2.799258188624806021e+00,-1.732308365826471963e+00,-6.965976110332872118e-01,-1.342413356254161982e+01,-7.766704505579859585e+00,-3.596839008646856239e+00,3.363409946444348861e+02
1.430453750497545862e+00,-4.446577635288830876e+00,-1.665186852877041712e+00,-2.036689911357043137e+00,-5.267245869436098182e+00,-1.942641860287199052e+01,-6.070938103342269798e+00,-1.519206742797130971e+00,3.933194228478330388e+02
1.046449504989500845e+00,-4.842134662989699301e+00,-2.382662921967568792e+00,-2.491917763445971268e+00,-8.188753715769742314e+00,-1.426460443776457510e+01,-6.111122501465179546e+00,-1.904052928930489497e+00,3.904992771795502904e+02
-9.774401775025864936e-01,-5.994343710258735136e+00,-3.249811620393446177e+00,-2.784527899413808960e+00,-5.112664918461348407e+00,-7.461729454631523595e+00,-4.873291191762927355e+00,-1.832406002761625796e+00,4.468376352547807073e+02
-2.095938496544302865e-02,-4.949228116291669366e+00,-1.293692101196953104e+00,-9.067375722028683249e-01,-6.224735190636039306e-01,-8.933984698388499623e+00,-3.952278266422075692e+00,-7.611870885202574044e-01,4.431598412481361038e+02
7.463028157813083041e-01,-4.846585173179633443e+00,-1.195447378518233794e+00,-1.785997566259079683e+00,-5.661882059622548091e+00,-1.174528839616619891e+01,-1.882144252337155210e+00,4.836583400036864600e-01,4.987496034714515076e+02
-8.451185795598856743e-01,-5.681525196052514382e+00,-2.612607848893410356e+00,-2.254535357250060379e+00,-8.936938441141027312e+00,-6.105776715932947241e+00,-1.490087842626781622e+00,-1.327825089600337405e+00,4.942699470136556670e+02
-3.085380015408601295e+00,-6.559305424025987818e+00,-2.797869287381277825e+00,-1.674745599066712387e+00,-4.199590300400203091e+00,2.729821091795692212e-01,1.393377295219264400e-01,-1.678860449056457593e+00,5.490194965899704584e+02
-2.081116657113774693e+00,-5.036099573676788843e+00,-3.596430854768244423e-01,6.249898341470196961e-01,2.093037902924806737e+00,1.788630739328797681e+00,7.159245727187935060e-01,-7.331340952839120462e-01,5.437875122100750787e+02
-1.892963067275655220e+00,-5.254521262942094317e+00,-1.062743908824118177e+00,-1.104685774294154932e+00,-3.618160254095908357e+00,2.860231940685675767e+00,2.525361880835382600e+00,-4.298536331972231395e-01,5.976175943192329214e+02
-3.271710353291273243e+00,-6.302908275800348292e+00,-2.600089010810880730e+00,-2.093025439417775413e+00,-8.105507003281182676e+00,8.848037635336455153e+00,3.193128765635258048e+00,-3.147621697014930220e+00,5.916737515474176234e+02
-3.910245981327017617e+00,-6.405174696429803305e+00,-1.532209300551048869e+00,-9.317673492461517881e-01,-2.614282171354920692e+00,1.449164458482873030e+01,5.273806809089244041e+00,-3.143325250985288033e+00,6.445161758439514870e+02
-1.517008414950099748e+00,-3.881750460780286183e+00,1.753775235401012544e+00,1.743575354524450560e+00,5.006918165159174094e+00,1.866926412175308769e+01,5.317765993185352258e+00,-1.485304381796659356e+00,6.378907803352319661e+02
-1.157207821278045223e+00,-3.853534162444220534e+00,6.452759987885259285e-01,-7.983377989499693683e-01,-1.010898718845814059e+00,2.403447730838446361e+01,6.475994715189075990e+00,-8.313410697082934675e-01,6.896897530876462952e+02
-1.887263531799446170e+00,-4.450831552854808137e+00,-6.782899047402182191e-01,-2.246504158543138452e+00,-5.748758542954572448e+00,3.207238673969744269e+01,6.983288207853375340e+00,-2.903451302889474839e+00,6.824067514545264430e+02
-9.273498904250834229e-01,-3.479981125838046196e+00,1.455616072335485178e+00,-5.280416598800110606e-01,7.971477327344729247e-01,3.714653077904245038e+01,8.994464217167994491e+00,-1.652658587520527966e+00,7.331187213507204206e+02
2.264162928114267892e+00,-3.021052222038251855e-01,4.850924912088073526e+00,2.229239268114574735e+00,8.722746781455736453e+00,4.059291666737548354e+01,7.849822328362836998e+00,8.314760882358767091e-01,7.252011434990228054e+02
1.891248032669268220e+00,-4.700156175451173368e-01,2.635605957253591924e+00,-1.486220664391156632e+00,1.250930800091730077e+00,4.582080821816334293e+01,7.703119288598924363e+00,1.754715668222762037e+00,7.747924070712135745e+02
5.876447783389400215e-01,-1.083448025727705044e+00,7.384772982201841529e-01,-3.903394367233021356e+00,-5.015855065400103285e+00,5.153735529488751865e+01,7.302424497007834248e+00,-1.019064363590409528e-01,7.662649947906070338e+02
1.370060797986570655e+00,-2.526954577269311386e-01,2.349781736745123695e+00,-2.601816592088109559e+00,-4.508985322328982193e-01,4.835185731201907799e+01,8.173865261898811241e+00,1.057865087285079220e+00,8.147104381615548618e+02
3.676468998210407513e+00,1.921265608684082693e+00,4.192945625230578344e+00,-5.947107371124715769e-01,4.377036867056006031e+00,4.007880818414461288e+01,4.885870872217255467e+00,2.608181168612734968e+00,8.055988346193175857e+02
1.800326819548395463e+00,7.469842367981307518e-01,6.550708537796854358e-01,-5.087226312290075825e+00,-4.844585484432791134e+00,3.487634881045682533e+01,3.088079655318682448e+00,2.435002791278059853e+00,8.528833346448043358e+02
-4.774429327956957181e-01,9.389051098931844308e-02,-1.190053731908207624e+00,-7.468527772472171478e+00,-1.098224816759246636e+01,3.050975511790168326e+01,1.594709045161628147e+00,-2.442559343996659749e-01,8.432114582879061118e+02
-2.443114501049699072e-01,7.178530575999930718e-01,2.980508546638276357e-01,-5.782597722489978054e+00,-7.071499163318698322e+00,1.494383239518482753e+01,1.391001541339147440e+00,1.285046281224255793e-02,8.893317386437311143e+02
1.763278685300680770e+00,2.085713981329235356e+00,1.783018422284996962e+00,-2.994336568088914241e+00,-2.029650663722650350e+00,-4.437794115600823375e+00,-2.756319984105781273e+00,4.259330191349492978e-01,8.791198795941842263e+02
-1.324172038325612810e-01,8.449656663790090505e-01,-5.799778788970177956e-01,-5.629743256862659528e+00,-6.784659398041164025e+00,-1.761848790621007765e+01,-4.163543177574577037e+00,-6.593676245529558333e-01,9.240848615344162909e+02
-2.441402658019900418e+00,1.156695782689851182e+00,-4.932921121960482935e-01,-6.210925890144190831e+00,-8.458156458373284892e+00,-2.717739631994263760e+01,-5.208400406981054331e+00,-3.971360330927578453e+00,9.133497304524198626e+02
-2.513165992345205879e+00,2.074035913251833563e+00,1.188883753763223083e+00,-4.224986731626884762e+00,-4.795790465079656784e+00,-4.149396135301008570e+01,-4.750839096328570044e+00,-4.089262085588012852e+00,9.571795606164898800e+02
-3.474811881313992767e-01,2.830952945107749752e+00,2.216463707714310338e+00,-1.350741691153085178e+00,2.707410074210514495e-02,-5.273059395450805198e+01,-7.113717294228759869e+00,-3.896220594693921235e+00,9.459356134377836725e+02
-1.647443599133255443e+00,1.596952046383561807e+00,9.609579182310832302e-01,-2.613899687674012373e+00,-5.022647893425409293e-01,-5.992469773794122290e+01,-6.116155771161716714e+00,-5.145356481124329306e+00,9.886599755125482716e+02
-3.766958785713646396e+00,2.765977743155350943e+00,2.208145711639336817e+00,-2.290899350202484364e+00,1.574456966763833066e-01,-6.527932335587516377e+01,-6.323915032584750406e+00,-8.413487132892825571e+00,9.769209609508829999e+02
-4.069721425690327798e+00,3.829115162207465950e+00,2.843135889598728205e+00,-1.291830560792081251e+00,2.598816102305523401e-01,-6.761951010377681826e+01,-5.189992950323198073e+00,-7.932668414071239127e+00,1.018577397140927474e+03
-1.401145603587265143e+00,3.732967750848970034e+00,2.349322139237161267e+00,5.540423712354660690e-01,2.295825712457643775e+00,-6.202313124023828550e+01,-5.505421574945606800e+00,-6.870352221404581350e+00,1.006356562311537004e+03
-1.525314495978273399e+00,1.937639273936425877e+00,1.006248676871859260e+00,-2.800798431812685507e-01,3.381594115922011312e+00,-5.932388972951548567e+01,-2.602825819973606514e+00,-7.149086484702912969e+00,1.046989645954436810e+03
-2.893557461590387625e+00,3.347819924041545381e+00,1.999082009456321529e+00,9.028698737110141259e-02,3.095711692402703719e+00,-5.774843419808237854e+01,-3.536153826608201989e+00,-9.105205744675483714e+00,1.034298276923629601e+03
-3.170668798064484761e+00,4.450553466098202904e+00,9.038149642239554638e-01,-2.613180130064116646e-01,-2.361235556057284413e+00,-4.797540955377722582e+01,-3.375272504120232053e+00,-7.142492818087893269e+00,1.073958227254593567e+03
-2.689161050319306412e-01,3.690143857172605735e+00,-9.990940189007098127e-01,3.942108288149508422e-01,-3.796782876704519083e+00,-3.133254526614038582e+01,-2.983734827745557538e+00,-5.016577698546102582e+00,1.060803552639581540e+03
1.942302629850516382e-01,1.308643398275320724e+00,-2.436592951378182548e+00,-4.090694082987089697e-01,-2.164358282260224087e+00,-2.582947279007910169e+01,4.074715546060732052e-01,-4.416506554106790716e+00,1.099542848983607428e+03
-1.073445434606920657e+00,2.889403187558491126e+00,-1.562256342595244263e+00,-1.449905801025579422e-01,-3.699886439316754760e+00,-2.325854486551186540e+01,-2.832794500940376992e+00,-5.453969873344136410e+00,1.085926073830596124e+03
-2.245361051546888920e+00,4.358921578746748793e+00,-3.062384977667509389e+00,-1.266393738733579077e+00,-1.218880092165410289e+01,-1.297129078184607209e+01,-5.120529418042110592e+00,-3.255083198826184798e+00,1.123796454021593490e+03
-3.931513756448548058e-01,3.407372266127204341e+00,-4.514370847805064813e+00,-1.216159807532291026e+00,-1.371322992022853704e+01,-2.199475849433724761e+00,-5.088271652280798918e+00,-1.756160820359611296e+00,1.109712209437716183e+03
-3.328345011112805452e-01,4.509341821451364751e-01,-4.979883376060711520e+00,-1.814318164251355059e+00,-9.123314030554649179e+00,-5.324290200032642417e+00,-1.516213456155552031e+00,-1.571596605547208814e+00,1.146765532488365352e+03
-1.665904971302577087e+00,1.582611878488314971e+00,-3.556816682811711594e+00,-1.214292454513508979e+00,-8.101111606471818050e+00,-6.334958031053382399e+00,-6.543097492655763681e+00,-2.812119134065055981e+00,1.132202695686118659e+03
-3.383172386658474640e+00,2.660250879708996763e+00,-4.408886883307880922e+00,-2.131438678643484685e+00,-1.379068591443800429e+01,-6.545844451338673764e-01,-1.030056197059399992e+01,-1.676534765249312553e+00,1.168495976054665789e+03
-2.214676233878293488e+00,1.191055665910539574e+00,-4.709829168045293279e+00,-2.038790778117547831e+00,-1.176489020079547387e+01,5.878063813755929345e-02,-9.505825502929518223e+00,-1.518328887612378608e+00,1.153437523001108275e+03
-2.177722240079227767e+00,-2.230624491056080849e+00,-4.407854693834134530e+00,-2.355037304171773371e+00,-4.189172651151185534e+00,-9.021084859048002613e+00,-4.562941620676913779e+00,-1.538990266128084095e+00,1.189038169014287632e+03
-3.042292122739712390e+00,-1.447453616304297697e+00,-2.792397751696786834e+00,-1.330760818827681158e+00,-1.124117575305675132e+00,-7.010567935342876922e+00,-1.029572412726018982e+01,-2.597884548603408561e+00,1.173459859601111475e+03
