# EMG1, EMG2, EMG3, EMG4, EMG5, EMG6, EMG7, EMG8, FORCE
3.855686859460348170e+00,-2.147958228476455567e+00,2.882265933364215993e+00,4.655734299214664418e-02,-4.970225661060814559e+01,-1.552585069378579696e+01,4.579836994133444961e+01,1.802479592418957921e+01,-9.377183698395185729e+00
5.423212339174627417e+00,-1.631290203513406478e+00,2.582142800587816645e+00,-1.710358991581327315e+00,-4.494229494582521056e+01,-1.797842618763048250e+01,4.113553025107985661e+01,1.802898366058398238e+01,5.680214293139465553e+01
3.971249591484426134e+00,-3.731531516293449258e-01,1.758915425346324390e+00,2.231721917461064741e-01,-2.698175555704653306e+01,-1.115717616616904451e+01,2.778883304536170584e+01,1.686576620684496675e+01,6.808333515186996010e+01
2.729327324386686904e+00,7.405421175453117399e-01,9.150204260406460399e-01,1.685588885397576675e+00,-1.293523988967317706e+01,2.399170245628212683e-01,1.659786556034081784e+01,1.517811152848436151e+01,1.332273576442225931e+02
4.266182903867129284e+00,1.425026673061750682e+00,8.952180381754386573e-01,3.692084596104903138e-01,-1.060358327403244871e+01,-2.488104552409300396e+00,1.027406794264502388e+01,1.373848633688523435e+01,1.452484120580843410e+02
5.080883304102089326e+00,7.416961546298868058e-01,-2.709846314636994435e-01,-2.075428399205351049e+00,-9.802937815783486997e+00,-6.560944597167690517e+00,9.092753139092845771e+00,1.213453404931838264e+01,2.092749550392304627e+02
2.825296194050438192e+00,4.983858102790090783e-01,-1.477450448393723192e+00,-5.606525537086630706e-01,1.384721775737673966e+00,-1.266105368583152924e+00,1.901182873039999777e+00,1.024414559221839127e+01,2.218414807395727166e+02
1.472481999095499816e+00,1.060960188580445163e+00,-1.470629426034726350e+00,1.087739136282388941e+00,7.243725288016520381e+00,1.356817866352773905e+01,-4.650247334178505554e+00,8.156393388190611660e+00,2.847181143208222807e+02
2.743936441986882357e+00,1.436398641905380913e+00,-1.260803217851676372e+00,-2.081171951006259846e-01,4.948760965004805001e+00,1.363569028319992782e+01,-1.022089844615466347e+01,4.806763058019481782e+00,2.976134981135082853e+02
2.371599860331699894e+00,-6.166764816638352631e-01,-3.421095725475701510e+00,-3.206437419692770963e+00,2.094883076520334342e+00,6.147859487640568332e+00,-9.034706305237264701e+00,6.881533085051070309e-01,3.593474512621091890e+02
-4.357099378883262375e-01,-1.815595706363807071e+00,-4.232995031640302663e+00,-1.642863124733704439e+00,8.106754069479913838e+00,6.641784113376847820e+00,-1.171014476254010717e+01,-1.196389919792278267e+00,3.723431267574092089e+02
-1.246162430710735514e+00,-5.544116721561214156e-01,-2.092169643855035233e+00,9.383985587157148700e-01,1.007084512208088967e+01,2.022072260502418217e+01,-1.581424930283922237e+01,-1.990148759289939839e+00,4.329666714602726643e+02
-1.772968907966725460e-01,4.050113115450644230e-01,-1.236974665125471162e+00,3.519558063597951758e-01,7.690780375247463496e+00,1.927598016777913870e+01,-2.254709431264840802e+01,-6.515838117398445206e+00,4.458357637308090489e+02
