# EMG1, EMG2, EMG3, EMG4, EMG5, EMG6, EMG7, EMG8, FORCE
3.002766123724054381e-02,4.132915323223137705e+00,1.992358625893715285e+01,6.666449464099233779e+00,-2.139555520902400865e+00,2.079151461516201671e+00,-5.057447586641256265e+00,-5.021019108506366457e+00,-1.598534557674836378e+02
5.420070789058712979e-01,2.016532876405843666e+00,1.691597569092305520e+00,1.101640704349183686e+01,-2.691364950739044914e+00,-5.594007344937894644e-01,-3.416597744817864157e+00,-3.751983936084993587e+00,-1.565964956650725526e+02
-7.906763061408295101e-02,2.439357873616876837e+00,5.042964753591732574e+00,8.257501029068819776e+00,-2.758030126103150792e+00,8.820176749937438387e-01,-2.573615267317542532e+00,-3.581774756327773090e+00,-1.108775519394064304e+02
-5.880334122037114142e-01,2.013798160448287966e+00,3.422819858819451611e+00,3.841642756070534404e+00,-2.685928610709275688e+00,1.937410630607592665e+00,-1.938589779740854446e+00,-3.343373682112073197e+00,-1.077437098124767090e+02
-3.723590659034647921e-02,-1.362013328351516783e-01,-1.231238379715171405e+01,4.048671143176996168e+00,-2.760342560518462385e+00,-1.165611910067879453e+00,-3.934412116147196770e-01,-2.749964623514193462e+00,-6.233791027370352822e+01
6.654616382225497784e-02,-1.235561766747932833e+00,-2.105061189806877309e+01,8.215983726951002097e+00,-2.074743742719967088e+00,-2.424213555765410533e+00,1.214910756937907621e+00,-2.125413753711325793e+00,-5.934427270218407102e+01
-8.574349108375272088e-01,2.876288242512776705e-01,-8.882114259611000762e+00,7.241413105028929209e+00,-1.579789022399047838e+00,5.791014215566736567e-01,1.297387196002066645e+00,-2.492286066705606373e+00,-1.439505295043340993e+01
-1.318437310193885992e+00,-1.186025401981489757e-01,-6.769545736893739729e+00,2.125439959080182462e+00,-1.392690093514689753e+00,2.055802747352736048e+00,6.822596267618123989e-01,-2.698368531721611063e+00,-1.154674046875334170e+01
-8.399175719955396247e-01,-2.356461445861449455e+00,-1.645573605640055348e+01,-4.857920779852094029e-01,-5.579607262420929192e-01,-9.296607725409664624e-01,1.488443126072385603e+00,-2.949049565943921536e+00,3.280517090830437610e+01
-9.623038028119953458e-01,-2.911477827580446043e+00,-1.708047228397919071e+01,4.313216001389733378e+00,8.129955730727127516e-01,-1.519268709315611199e+00,2.349164279214985385e+00,-3.031546377589286578e+00,3.551877529022499402e+01
-1.747127249412232963e+00,-8.356965875064233940e-01,-9.599839685908051479e-03,8.839196239410558320e+00,7.297365250309590934e-01,1.945806206812921157e+00,8.142111785548911129e-01,-3.605855664484224121e+00,7.913263179417617721e+01
-1.890798154570710654e+00,-1.275519728344658876e+00,6.790040252832987733e+00,9.335578558308574415e+00,5.943386236979639747e-01,3.249622302414606700e+00,-1.300837132984188571e+00,-3.845214397761445468e+00,8.173861119225330185e+01
-1.392695095010708206e+00,-3.745539235443993586e+00,3.434759193996390181e+00,6.927119713520706767e+00,1.822074618705480376e+00,-1.096644982321584028e-01,-9.634709303786674894e-01,-4.465283473248209845e+00,1.244735139813072919e+02
-1.429605107120724306e+00,-4.312907994435100534e+00,3.933787315047439392e+00,1.064711829182497738e+01,3.010674188242264293e+00,-1.051305741050389431e+00,-1.808169608336016587e-01,-4.601575086050695873e+00,1.270136491823652705e+02
-1.669641067712326343e+00,-1.958508268691436349e+00,1.808668452776610280e+01,1.831691528967670024e+01,2.193062731135770882e+00,1.913071421001555805e+00,-2.054721385277928913e+00,-4.753518259018300718e+00,1.687300462052143075e+02
-1.483289569728543089e+00,-2.143654574049615125e+00,2.732051636471953060e+01,2.265675126516590154e+01,1.715459098875136590e+00,2.874107963311882230e+00,-4.318936944816497814e+00,-4.497805797106424031e+00,1.712591136426631238e+02
-1.204115812197223079e+00,-4.558165466104526331e+00,2.789230063335237020e+01,1.694255265810736688e+01,2.282798138513422170e+00,-5.541062894244952464e-01,-3.669783936983243677e+00,-4.921083126751870651e+00,2.118186949073384540e+02
-1.226697370295439127e+00,-5.073888177892221130e+00,2.290825253684388940e+01,1.515122670897441282e+01,2.562782205980876693e+00,-1.797654869584853765e+00,-2.156660665476162642e+00,-4.699269927795942436e+00,2.144053462280635358e+02
-9.202488570974274307e-01,-2.239802873130141592e+00,2.754325148622289277e+01,2.230636294275528542e+01,1.699703094336425968e+00,4.919307777845687291e-01,-3.041740456583784447e+00,-4.440158261098431147e+00,2.536681534339423933e+02
-5.085455551819311193e-01,-1.637625019487746414e+00,3.421745121067004192e+01,2.732167451543826076e+01,1.589797396765198378e+00,1.384889208167694452e+00,-4.412290499152085488e+00,-3.824266108776791295e+00,2.563977456473916732e+02
