# EMG1, EMG2, EMG3, EMG4, EMG5, EMG6, EMG7, EMG8, FORCE
-3.919877306999470790e-01,-1.048159179388681306e+00,-4.576324687519037759e+00,-2.050290212643481880e+00,-8.054213877000627519e+00,2.932743328360547519e+00,-2.872039235181203409e+00,-1.369821703513912858e+00,1.492640998880451662e+02
8.942101756874959451e-02,-1.172497973582781183e+00,-4.933496082105872205e+00,-1.861379298770024837e+00,-7.169395509309815395e+00,2.781587644787864910e+00,-2.881515590041598518e+00,-5.553435619185872474e-01,9.964259344917718408e+01
-4.608442131443132306e-01,-1.210679095456060894e+00,-3.335249616220322455e+00,-5.202263513072247214e-01,-5.248501412660479204e+00,2.878714012898343277e+00,-3.150437552562562971e+00,-2.281046017020200267e+00,1.703310794283154337e+02
-1.034225189942181711e-01,-8.469990428998792620e-01,8.784307184390720558e-01,2.195553028552041930e-01,-3.036950780952444084e+00,2.834829682265619155e+00,-4.162869051896493922e+00,-3.008811488219718999e+00,1.170854911652767214e+02
-8.673181926494466509e-03,-1.118409818141749890e+00,-8.996224309859959245e-01,-2.095931581991519188e-01,-2.487213597053648861e+00,1.892690253318415561e+00,-3.294721802147233092e+00,-3.176048858439873612e+00,1.914998376556114295e+02
6.779035805103457157e-01,-1.244386302445912307e+00,-2.344108227621645835e+00,2.839610845809237283e-01,-2.173775082729573427e+00,2.351850470096975343e+00,-3.049880012161620080e+00,-1.911521566620007828e+00,1.345207051225348209e+02
-8.821125896779058451e-02,-1.120804695466124379e+00,-1.765257547056980902e+00,1.576823693419328265e+00,-1.307362637727194965e+00,3.056565951138071391e+00,-3.237205711282368448e+00,-3.381936867889901777e+00,2.126827427465625533e+02
3.659257674185290021e-02,-3.488843435079871380e-01,2.853863188836371911e+00,1.249931766683493040e+00,-7.998982613186988999e-03,2.604572960767820078e+00,-4.148296291239185862e+00,-4.151542661378130106e+00,1.518744336270610518e+02
2.613143232281921469e-01,-5.379652806172541268e-01,6.147797779467603085e-01,-5.416853864234560945e-02,1.556270879800569773e-02,1.048041403474917921e+00,-2.737886971654803769e+00,-4.096782972938309619e+00,2.337979656419796584e+02
1.403143422581633937e+00,-7.339066285176566451e-01,-2.323761130550501264e+00,5.438750475608691293e-01,-2.289587821281000579e-01,1.873029162782830603e+00,-2.125599032098469010e+00,-2.155261761775684626e+00,1.690741799467925830e+02
5.597917245680099629e-01,-4.750037250718512905e-01,-2.927630405125985824e+00,1.630118131917008828e+00,-3.287854276188100222e-01,2.831143165170095788e+00,-2.401843506168739761e+00,-3.005538428106963256e+00,2.547692223297179908e+02
5.876959944677424552e-01,5.681413658953186063e-01,1.997937452029943106e+00,6.724221491830633113e-01,2.210482265181328287e-01,1.779667223990783587e+00,-3.301278345292429250e+00,-3.080226924857696780e+00,1.860498972812451939e+02
1.162730065900977827e+00,2.366833637772509658e-01,-1.613133440572447341e-01,-7.657881499860543784e-01,2.369392736615516526e-02,-3.369192837572558830e-01,-1.465164501702983735e+00,-2.374851758751535868e+00,2.755271549648647351e+02
2.943831203093614679e+00,-1.625187423255670671e-01,-3.337738567710957227e+00,2.008577443655521488e-01,-3.437176962566265148e-01,7.867258359004739576e-01,-9.546173385975027514e-01,3.355194977049524852e-01,2.027394904010498067e+02
2.231699953613032861e+00,1.376668006955508172e-01,-4.092866862677901452e+00,1.338460129788686448e+00,-9.602129705947156646e-01,1.929755238829680586e+00,-1.758101970133809644e+00,1.553787708273488555e-01,2.960106251233113994e+02
2.387793588409687473e+00,1.267596470080044391e+00,1.969273645136826900e+00,7.407050212185948279e-01,-8.872095128657164764e-01,7.584130366363479592e-01,-2.672090972043718260e+00,1.938044461460690648e-01,2.190944216692837188e+02
3.049743530260472291e+00,5.946389736728998621e-01,1.468743880558133874e+00,-1.509892598924236218e-01,-1.185998158622880050e+00,-1.299324842095086252e+00,-6.581105400727494947e-01,3.629423399003108841e-01,3.161657937921055463e+02
4.790022037724952497e+00,-1.693523903714351242e-01,-5.079590155851576583e-01,6.727907875497276535e-01,-1.421563835197395154e+00,1.051993885211000845e-01,-7.981278108722522635e-01,3.068954035822226700e+00,2.350782089668618937e+02
3.674507616121790221e+00,-1.168537719621958182e-01,-2.085252508678021144e+00,1.259487951850098764e+00,-2.135909070393400278e+00,1.232891502658576943e+00,-2.037737583502282401e+00,2.964246609336261162e+00,3.359435354775847600e+02
3.137039419680560215e+00,6.890686211013817841e-01,2.939135584516844091e+00,8.730894748531934368e-01,-2.185510261066678339e+00,1.192680794808201328e-01,-2.339676619793038093e+00,1.870441117469585635e+00,2.506623094054423859e+02
2.473127645048417200e+00,-5.954033676121608387e-01,2.910187877919037547e+00,3.099109490861584604e-02,-2.377734023351255832e+00,-1.763847153945127921e+00,3.864783686410988572e-02,2.488089746476447317e-01,3.552974638973606147e+02
3.123830935461086256e+00,-1.788169870443312659e+00,1.863780727115100788e+00,5.813983993192994859e-03,-2.277382362695259399e+00,-3.327386713819571185e-01,-6.585305387410089750e-01,2.404663784413576089e+00,2.658246748725784983e+02
1.249408550187338207e+00,-2.021660031318663897e+00,-1.718639819159113458e+00,-1.953990995450021195e-01,-2.842232997250592863e+00,5.962519546542957016e-01,-1.794941717425613703e+00,2.022506797590643224e+00,3.741839375191366344e+02
1.971018484773390256e-02,-1.564623605684923868e+00,8.820121217413188219e-01,-3.580102169935803769e-01,-2.788246131888873602e+00,-3.597099429366474865e-01,-1.135197147628895564e+00,-2.865206278571150733e-01,2.805484145895443362e+02
-1.208713235069881264e+00,-3.292316017194039102e+00,1.926088068512217255e+00,-1.054522158218501593e+00,-2.720151169339035668e+00,-1.925085459266597354e+00,1.448309985938779576e+00,-2.816753799084779075e+00,3.925631208536608483e+02
-2.681756640821095772e-01,-4.547827164058421801e+00,3.407588528111053616e+00,-1.501843039280500891e+00,-2.187765081692870428e+00,-3.848277680223515240e-01,1.424223351574616103e-01,4.986519347992768303e-02,2.948199853267457797e+02
-1.664827792817183294e+00,-4.711020597270665355e+00,-1.978459217337476872e+00,-2.033012343044545922e+00,-2.518283600881415563e+00,6.501674067010352331e-01,-1.142757773362818696e+00,6.616258179320855248e-01,4.103996145899105272e+02
-2.133191582715108225e+00,-4.320382492671410724e+00,-2.380251341257802800e+00,-1.888791888600130919e+00,-2.232743601209455697e+00,4.642562035926571795e-01,-7.205010994000433655e-01,-5.142368359627482732e-01,3.086286043713993195e+02
-2.102637155949249603e+00,-6.160831987569274304e+00,3.348890425154746886e-01,-2.379797861286555349e+00,-1.845586467231494998e+00,-2.821547333754246267e-01,6.769131706583273456e-01,-1.094925830934482036e+00,4.276613102760590550e+02
3.709027537895881466e-02,-7.065903643904476894e+00,5.268356546490849723e+00,-2.881193340526527980e+00,-1.010439014296343530e+00,1.422531696373940058e+00,-1.639246768281299005e+00,3.610494241383263692e+00,3.219665915951658803e+02
-1.079626840860159476e+00,-6.746122792081301611e+00,-2.003852833465278760e+00,-3.445803942657632568e+00,-1.289573536184715818e+00,2.445875003922899360e+00,-3.101793077406250987e+00,4.936285061461310519e+00,4.443165266717739428e+02
-1.037265802368913192e+00,-6.005478040412046248e+00,-5.471704950941529866e+00,-2.976430570745673965e+00,-8.802338729272852769e-01,2.745564371878399967e+00,-3.089423570560029475e+00,4.613026179805653548e+00,3.348297467089477664e+02
-2.904774333367603489e-01,-7.440151471686073492e+00,-1.978585468261790936e-01,-3.062057251210019260e+00,-3.928366761008621477e-01,1.920290108020189290e+00,-2.169044214405179360e+00,4.562532223067891302e+00,4.603321674767259424e+02
1.507275948603766125e+00,-7.452038160362186581e+00,8.800562225758035595e+00,-3.088561648578923347e+00,3.678990989673852630e-01,2.496809155621541265e+00,-3.744617631559988613e+00,7.859732716953647724e+00,3.472178357358299081e+02
-9.468336110055703969e-01,-6.227261919761533981e+00,-1.234107534296917663e-01,-3.298228474656007769e+00,-1.284743511506661884e-01,2.525864699005931691e+00,-4.024422628471646668e+00,6.903278885017177124e+00,4.756745469637074848e+02
