# EMG1, EMG2, EMG3, EMG4, EMG5, EMG6, EMG7, EMG8, FORCE
6.170772058767565182e-02,2.369171535229064318e-02,2.681289857840269963e+00,3.001339367386467227e+00,-1.855086896163175236e+00,-1.734759907914781962e+01,-4.007858234453437696e+00,-2.868132337560063583e+00,-6.344900279572675572e+01
5.052330274428362689e-03,7.302932261447977469e-01,2.253456063514856833e+00,2.765977619168312529e+00,-1.914561542263157001e+00,-1.558133407898760936e+01,-5.905570762537429630e+00,-2.699439729928834186e+00,-4.427073717262715036e+00
4.168137983668658286e-01,-9.051904215509587459e-01,1.620843764423416822e+00,1.495455365404096515e+00,-5.050980667755964326e-01,-7.448431851734923725e+00,2.018170896198984821e+00,-1.957639656170615972e+00,-1.147007602145777128e+01
7.367457677187805309e-01,-2.019384982131795070e+00,1.035546474515004700e+00,7.435599653495833516e-01,4.797000643590370039e-01,5.769375775133713802e-01,7.922675285350061714e+00,-1.493160284175725883e+00,4.890948845828074809e+01
9.241576990425570681e-01,-9.072272379846113566e-01,-1.051525896738648158e-01,4.040921709170641196e-01,2.906028684379893257e-01,-1.411850417542353853e+00,4.109122067111838916e+00,-1.054123579143207312e+00,4.020328112373840668e+01
5.993990784692113660e-01,-2.100828763890696393e-01,3.571997746016456476e-01,6.736972178146394263e-02,-5.659746247487627002e-01,-1.526010780510992149e+00,9.384934516235396984e-01,-1.246865944759415479e+00,1.018309089174656492e+02
6.381967790707727683e-01,-1.546541359634035828e+00,3.584012202652093748e-01,-9.748416552262513246e-01,4.234767054464683156e-02,2.539426122699115496e+00,6.049731452985980695e+00,-9.217721032612072873e-01,9.138641471533992444e+01
6.749042242521290369e-01,-1.748179635194194503e+00,-2.903815194687613399e-01,-1.222082635893991576e+00,2.755674373336574057e-01,5.397129496427208295e+00,7.328248596086279321e+00,-7.735296621868186229e-01,1.541544070099564578e+02
6.648954937511024621e-01,-1.404042185964442524e-01,-1.139220636975701417e+00,-1.547413631849836602e+00,-7.772561387923242471e-01,2.424537558384507463e-01,5.101070370815978805e-01,-5.901283892164830291e-01,1.419121310998450554e+02
4.015809691271210458e-02,3.788758530540077274e-01,7.112111230538342710e-01,-2.090925877984441961e+00,-2.597250914750595996e+00,-1.667256137510685576e+00,-3.623660102123119842e+00,-1.199432546376590469e+00,2.057163894570946923e+02
-2.226163449235749603e-01,-8.231535453597709218e-01,1.316370107930273203e+00,-2.763243678024869254e+00,-2.440188902177173880e+00,-8.438837117118893616e-01,-3.845182401418814067e-01,-1.075150915241105842e+00,1.916316081722579838e+02
-3.489179318887203340e-01,-7.011959601531008168e-01,2.902223866230526639e-01,-2.368342644713692380e+00,-2.092138633134467796e+00,-1.938357808235622315e-01,-6.262718056140172962e-01,-8.749927218896003112e-01,2.563703581874344763e+02
-2.949669977586202307e-01,4.740856781529853015e-01,-2.337384650235252437e-01,-2.603221888196281419e+00,-3.032033082916997913e+00,-4.614342516086129109e+00,-5.768859703839732234e+00,-5.993685619766839778e-01,2.404148092220989383e+02
-8.070275344979302989e-01,3.066259626960079476e-01,2.981502695802495939e+00,-3.166134086207610387e+00,-4.860461768206558730e+00,-5.280709576331858557e+00,-7.453360541110676252e+00,-1.212110444778152107e+00,3.059855113164912837e+02
-9.662584209398820123e-01,-9.031848076109754153e-01,3.782630818848206289e+00,-3.312066777560243480e+00,-4.201698772011429384e+00,-4.928325762633549267e+00,-3.830519091668638687e+00,-8.681416382621627292e-01,2.881496347655204318e+02
-1.012465256537900204e+00,-7.571071587572739681e-01,2.187615111533279588e+00,-2.331158884198359260e+00,-2.997660597740576804e+00,-3.712769189131670089e+00,-3.061707492744373926e+00,-4.509684006849470350e-01,3.544467373653637878e+02
-7.897304142683458927e-01,-1.855861228984267974e-01,2.144386222469362835e+00,-2.612228397195520913e+00,-3.488815840519276179e+00,-6.006326319887339338e+00,-5.178174648796455060e+00,-2.512012692379457235e-01,3.347399310672356023e+02
-1.167348343959805135e+00,-7.858589606303443276e-01,6.736705692673919721e+00,-3.508531092364785664e+00,-5.443736847861050165e+00,-5.257364070448867110e+00,-5.341919023913734854e+00,-1.327268346069628180e+00,4.016551046880026661e+02
-1.279185122957292142e+00,-1.761227583295414290e+00,7.520500186649520913e+00,-3.736347206234331253e+00,-4.719884762995321559e+00,-4.828050375131455851e+00,-2.542826753002538354e+00,-1.358767928835976635e+00,3.801040229994218862e+02
-1.332569339588819846e+00,-1.458255160728275879e+00,4.910117071858532967e+00,-2.551887475756799528e+00,-2.896764009942839557e+00,-2.562697988606535304e+00,-1.307526725690205893e+00,-1.116485950124338711e+00,4.475270269714886808e+02
-9.727056194305199188e-01,-1.011897181251874889e+00,3.995394615955483175e+00,-2.598203509239268350e+00,-2.672887152576604919e+00,-3.446991090749900621e+00,-1.980905357272455092e+00,-1.037994592434944519e+00,4.241746683752239733e+02
-1.167326924727891679e+00,-1.371533275690487663e+00,7.588575359288618927e+00,-3.334758333589166401e+00,-4.380379906886869179e+00,-1.974322162660887336e+00,-3.166443465345274433e+00,-2.347885961274323474e+00,4.919923599484191072e+02
-1.169719545288495421e+00,-1.817137139815441671e+00,6.431460662289875785e+00,-3.413476240443934273e+00,-3.532923823526719520e+00,-1.053824576019378512e+00,-2.442629805789132469e+00,-2.355320459616129902e+00,4.668995858703508475e+02
-1.212852480618101136e+00,-1.297907602993502385e+00,2.255711833023649859e+00,-1.834587851760890675e+00,-1.142856457747788212e+00,2.194846596119980120e+00,-8.057144446152717521e-01,-1.869808862419091389e+00,5.349930430540593989e+02
-7.059224640135510764e-01,-7.386262842419749619e-01,1.837937820260329147e-01,-1.280871137508518443e+00,-1.476212173416857620e-01,1.401156484570658556e+00,-7.551434224694006936e-01,-1.555770544206739325e+00,5.082404931828166355e+02
-7.490256953417824271e-01,-7.653862643083236827e-01,2.671961093851578539e+00,-1.693595169077298568e+00,-1.750081923044475740e+00,2.349812926840767702e+00,-3.580236641460673219e+00,-2.769842690695267784e+00,5.764828973602232054e+02
-8.113116767119135098e-01,-1.095578021258119650e+00,1.382115523596721296e+00,-1.915259124070871621e+00,-1.463659542464009533e+00,2.801776316943492162e+00,-3.907573381995734341e+00,-2.575612973923526283e+00,5.481710217716124589e+02
-1.036945151305605606e+00,-8.381801381100797421e-01,-1.258225352650808482e+00,-4.103948002148632979e-01,5.615752578121182559e-01,5.471576130595601661e+00,-5.709324911878210784e-01,-1.922459717273100832e+00,6.164279264489657635e+02
-4.554874438033240658e-01,-3.434745321869899781e-01,-2.692237657214475277e+00,3.677695809895091816e-01,1.671430283991310661e+00,3.033342390114666998e+00,4.838695738582625694e-01,-1.479553217956778521e+00,5.866753593314639375e+02
-3.920958778579676229e-01,-2.518485771322076516e-01,-6.106926398715897264e-01,-6.855416363101290989e-02,-1.385266875571646850e-01,2.301804654232095793e+00,-3.205033349136410692e+00,-2.514056552923156218e+00,6.548062229026864998e+02
-5.428410952476719897e-01,-7.897615945973185392e-01,-8.234908037789350210e-01,-7.581050711955696908e-01,-6.819366978248520006e-01,1.710610403704857063e+00,-3.183743911950143612e+00,-2.093072518438344520e+00,6.237476415880887544e+02
-8.325079518924427546e-01,-8.599716052287313950e-01,-1.231969554039111348e+00,3.713944228126754288e-01,6.934789978633548735e-01,3.708095366072529320e+00,1.860606426191713680e+00,-1.460524227736895941e+00,6.916070964322072996e+02
-5.991532002469956986e-02,-3.574097898133462570e-01,-2.999216063695684831e+00,1.036036117050088023e+00,1.846451342692001285e+00,-1.353257012585871166e-01,3.250700490194292858e+00,-9.183115373785257773e-01,6.593898588421325258e+02
8.545508737761320361e-02,-2.291445698646323026e-01,-2.479644532567104598e+00,3.241543503829980022e-01,6.298112188798299371e-02,-2.319294140505710811e+00,-8.312166697315568342e-01,-1.545690219801157061e+00,7.268279540461401211e+02
-1.783729431687119948e-01,-9.654862139921169817e-01,-1.836538510737669494e+00,-8.045880320316880496e-01,-1.115438281869337356e+00,-3.483781235596451253e+00,-5.944221613093780832e-01,-9.384659633167378168e-01,6.936074543747552070e+02
-6.046813073477330658e-01,-1.208231974878543724e+00,-3.729947235022843532e-01,-1.257100452960591142e-02,-5.142287906006686171e-01,-1.131192414861809326e+00,4.065401934031739550e+00,-6.297419465792323257e-01,7.604691186084586434e+02
8.283102370180062124e-02,-7.432911065005938234e-01,-3.304967388522382254e+00,3.450112923827208800e-01,4.642940780452406990e-01,-5.079870114510204537e+00,4.007435849873619560e+00,-7.708849093593417301e-02,7.264071453346433600e+02
5.144208996383303756e-02,-6.962275399944590770e-01,-4.570134853805846831e+00,-6.359185791153496581e-01,-1.173633233960504452e+00,-7.476464037440334387e+00,-7.559393238519001024e-01,-3.184538549855293610e-01,7.925314813821053122e+02
-4.346970771043026094e-01,-1.457112965812356054e+00,-2.688469745044710812e+00,-1.609609720317718207e+00,-2.577428782868785184e+00,-7.967676813925796964e+00,-6.911709588412291438e-01,1.515855734607614025e-01,7.577994234175470183e+02
-1.077126158198631778e+00,-1.629546716806506979e+00,6.904174676682914846e-01,-5.929440927101836678e-01,-2.374310948800533616e+00,-4.031018204968534135e+00,2.849196672254104445e+00,-1.599394610869060429e-01,8.230196839740863197e+02
-4.751326722739135366e-01,-1.098834059809377983e+00,-3.313995705573333339e+00,-3.165374640794240690e-01,-1.141361485301987777e+00,-6.684859183631321145e+00,1.538894681173029078e+00,3.013884546502110240e-01,7.878013475418505323e+02
-5.312376271260482730e-01,-8.530893733905733356e-01,-5.684330402939067994e+00,-9.278388129845041021e-01,-1.804135041778535786e+00,-7.743960094456951992e+00,-3.028345527052641817e+00,1.429791200225367653e-01,8.519460372372664096e+02
-1.111604730792274731e+00,-1.148210003890558717e+00,-2.057170825923547053e+00,-7.579304265267934326e-01,-2.538346757516577679e+00,-6.784185702714618849e+00,-2.672931430058754110e+00,5.559459820768375415e-02,8.164372074193015578e+02
-1.914935466831753086e+00,-1.022111097543797698e+00,3.309823200653852826e+00,6.821236060206778973e-01,-2.394147031103591061e+00,-1.732778104766298455e+00,1.540924326295458613e-01,-8.747640744843243610e-01,8.793306758306902111e+02
