# EMG1, EMG2, EMG3, EMG4, EMG5, EMG6, EMG7, EMG8, FORCE
-5.120695107858576733e+00,2.278303181164935509e+01,1.496073808097199453e+01,7.723804283975608698e+00,-3.848556617110033606e+00,3.644902822153455446e+01,-2.813206818160115574e+01,-1.240032674580838101e+00,1.574120649750301482e+01
-5.270977642186080558e+00,2.105838432092158641e+01,1.285296374914142703e+01,7.469270089787120703e+00,-3.480202131764311257e+00,3.569342940870818381e+01,-2.218906700773242591e+01,-3.370785731211537462e-01,3.048326122195021526e+01
-2.795868015951726182e+00,1.348181332647375363e+01,7.446676678849867947e+00,4.724369328234891974e+00,1.223316101137047696e+00,2.116512194265325775e+01,-1.705523353633484618e+01,-6.556297683342177107e-01,8.532146660201283339e+01
7.966864592242739462e-02,6.364483912152262945e+00,1.467479220636124460e+00,2.506759866804340042e+00,5.995730114887416029e+00,7.601632277362075030e+00,-8.338170182734558011e+00,-2.819162752896515745e-01,9.913940707845858924e+01
-2.020683762375758974e-01,3.436405788267260064e+00,2.958018253151397658e-01,1.258678441881925458e+00,6.299270643785561674e+00,2.750365129661140884e-01,-1.562273566575597883e+01,-1.187642880785644728e+00,1.546855421052484871e+02
-1.410264954340791910e+00,2.976653552010221304e+00,-7.702196368686777816e-01,1.957701654959207005e+00,5.182761283354665238e+00,4.926075785818014197e+00,-9.094978066157908714e+00,-1.032958399191219456e-02,1.674489678470397394e+02
-7.079461072766548568e-01,-2.033501457432271842e+00,-4.501302813169970385e+00,2.218748755059758437e-01,7.821315013339616762e+00,-3.253826094468617924e+00,-6.166692129772908260e+00,-3.195241176432550567e-02,2.235816067415710222e+02
8.557195167219280307e-01,-6.331479772116945348e+00,-8.573583178064422938e+00,-1.561575325567876149e+00,1.071137890110055579e+01,-1.404318980604087130e+01,-2.787177780025873020e+00,4.469529489075814155e-01,2.351760052590093437e+02
-3.670982111889031785e-02,-7.608792245149359701e+00,-8.056485209650457335e+00,-2.390327752110086301e+00,9.489817175576726882e+00,-1.830293793176115713e+01,-1.313979013392701134e+01,-5.419752059825861945e-01,2.917822308425177198e+02
-2.045054782389430947e+00,-6.820856314958355426e+00,-7.630635796161617357e+00,-2.839412599599826503e-01,6.712166857109034268e+00,-6.002826305161672593e+00,-4.679323050179708510e+00,7.722040645201366793e-01,3.021084844070949202e+02
-2.717779872301231858e+00,-9.383328175440137642e+00,-9.352202876324177794e+00,-8.146910147727213225e-01,7.312976572577129630e+00,-7.151626261617579416e+00,-3.633782964489926215e+00,7.199255920388356600e-01,3.590854172956971979e+02
