# EMG1, EMG2, EMG3, EMG4, EMG5, EMG6, EMG7, EMG8, FORCE
2.731944878510825347e+00,-7.167093578022576850e+00,2.978737301175741425e+00,7.010875325606473751e+00,-1.213005672447808792e+01,-3.162646505068431679e+01,-9.995855690241407743e+00,5.828410989872878645e-02,-7.151465624822620271e+00
2.299912950737713402e+00,-7.275096127834546067e+00,2.391708502354473076e+00,5.645577303887863607e+00,-1.265354773510974340e+01,-3.145217636177944343e+01,-9.003546536191167959e+00,-5.926327128555415324e-01,1.411037281351912043e+01
1.569976166294839715e-01,-7.001562057306823128e+00,6.168250358226592400e-01,2.147625906738474200e+00,-1.208227082246115813e+01,-2.212769118473751462e+01,-4.501317911996861376e+00,-1.660733855897666089e+00,1.910198911716918246e+01
6.989230955970562320e-01,-5.016619700767741996e+00,3.750901953008827228e-01,6.340435949514784397e-01,-1.021552854248660047e+01,-1.729531081188732955e+01,-1.370173694620700822e+00,-2.131604122628667497e+00,4.091169380997473581e+01
1.580666118467949133e+00,-4.042443010668628212e+00,-4.081801572981034187e-01,-1.040533095777792516e+00,-7.229927940871175629e+00,-7.081648578392989002e+00,4.355901339484617552e+00,-2.219662454887494363e+00,4.523804058232008174e+01
5.570341717873290577e-01,-5.021371253525703793e+00,-1.721328614751515218e+00,-2.754037938903233673e+00,-8.760407403319824482e+00,-8.771486965030440786e+00,4.907826271480288938e+00,-2.984356478705460169e+00,6.756592826236771998e+01
-2.284875105919690341e+00,-6.026047690503288479e+00,-3.723922250150825786e+00,-5.358319638360835135e+00,-1.006737922487272918e+01,-5.091794069120549437e+00,6.833803026010873083e+00,-3.719061690093004025e+00,7.116684596360738624e+01
9.022317773067101143e-02,-3.346663707694059298e+00,-2.647205610469241410e+00,-4.419041119002748985e+00,-7.819381285778087332e+00,-4.206109518796225188e+00,8.139611766996043940e+00,-3.042367014101826861e+00,9.398721018857443710e+01
2.175420519323475688e+00,-1.429866947334796023e+00,-2.761666970238891849e+00,-5.239935860082793440e+00,-3.321544742894720237e+00,8.560003574196175080e+00,1.444527918780687514e+01,-2.601365705180821664e+00,9.680600934022652382e+01
-1.679529541269886295e-02,-3.222817907852677521e+00,-4.292577593943507352e+00,-6.821737825074930761e+00,-5.169152846446310789e+00,7.116621532304807651e+00,1.344420179974602902e+01,-3.534808557100988402e+00,1.200964024440045250e+02
-4.454128552881628345e+00,-5.849781960953061244e+00,-5.889470398298486842e+00,-7.594631172717404510e+00,-7.823691194679270211e+00,5.263812115354503440e+00,1.024946680360341844e+01,-3.978661141849138883e+00,1.220817785471967909e+02
-1.891186780334660256e+00,-3.436705472504172576e+00,-3.541871634056649398e+00,-4.089626714576285238e+00,-5.595867778912041679e+00,7.904333553244065058e-01,6.742633058031699989e+00,-2.685734739623482525e+00,1.458203080782723191e+02
9.152158248901720583e-01,-4.928110675085406456e-01,-2.808528439999298243e+00,-4.174696864035372101e+00,6.760572717430548551e-01,1.646678440573172253e+01,1.232018681559604545e+01,-2.194096267839209968e+00,1.469282860679564351e+02
-4.011224161039912417e-01,-1.321078740199535417e+00,-3.659384414485510995e+00,-5.088808382707894928e+00,9.038116325131060336e-01,1.781035145584609936e+01,1.094723726851042045e+01,-3.145316862154391213e+00,1.710924805972578042e+02
-3.903436075161485164e+00,-3.923580275735104372e+00,-4.661211850035451576e+00,-4.223059495196206825e+00,-4.148034029387090982e-01,1.342742333764386586e+01,5.793172982299529927e+00,-3.111516221380652425e+00,1.712859174280497427e+02
-2.086152832600216556e-01,-1.381105789366766423e+00,-1.902985331043776540e+00,2.246882267437477765e-01,2.219076149248445873e+00,5.854470710224887853e+00,9.679510071082546574e-01,-1.487751384177251168e+00,1.958539677825069703e+02
3.960766193446808359e+00,3.075460537107228554e+00,-5.087431178618442296e-01,-1.170826177333228468e-01,9.487675931744977476e+00,2.496294064784094857e+01,7.878286641848625038e+00,-1.100840932054795607e+00,1.951005940194107779e+02
4.603014682642260880e+00,4.018616920122121350e+00,-5.441396680617162085e-01,-7.383708356766758296e-01,1.197018160237181128e+01,2.980766160462260217e+01,8.135102787051987860e+00,-1.987366067444177986e+00,2.200525586526240147e+02
1.475905603103731423e+00,7.802666680883927341e-01,-2.446155960238392879e+00,-5.188661200751674141e-01,1.153406586384317656e+01,2.589017280649018460e+01,4.946859491347177951e+00,-1.895137243498164370e+00,2.183241474777705662e+02
