# EMG1, EMG2, EMG3, EMG4, EMG5, EMG6, EMG7, EMG8, FORCE
3.218871114468868644e-02,-9.881631466042271050e-01,9.982798053536716676e-01,3.939628526899427108e+00,-1.141249666655290929e+00,1.751995505952624654e+00,-5.001993811283480085e+00,3.552949742953026568e-02,4.017535110766522166e+01
-2.191028997412414747e-01,-6.400000545210201564e-01,6.717977743754751652e-01,2.930712010590240890e+00,-1.950087101888343888e+00,1.733882763820908668e-01,-3.287561406103327144e+00,6.818066467473029579e-01,6.059197187677136753e+01
2.811698496100998312e-01,-1.636559574605978007e-01,9.321964700979750162e-01,2.661520987427280716e+00,-5.848545841613908003e-01,-2.255782316560421830e+00,-3.017012197277480379e+00,2.181239148196887911e-01,1.021392559349144449e+02
6.137233890937926484e-01,3.001404096695438062e-01,1.388049597308635752e+00,2.899219293197224268e+00,1.506782577018867197e+00,-3.434229930141607490e+00,-2.481593553525602402e+00,-3.107313290973148234e-01,1.219554082163995190e+02
4.220554090082033749e-01,6.107187773351956395e-01,1.242570564710166581e+00,2.041154570861787754e+00,1.733764083571203152e-01,-5.778889314651222797e+00,-9.713393287007883181e-01,4.064309698516851421e-01,1.639898802133066056e+02
-6.704713726295219445e-03,4.877901620797266968e-01,6.343098021841986345e-01,1.084279145971214886e+00,-1.155520224060907708e+00,-6.842308181318037086e+00,-1.795970849463524033e-02,9.933731162118311087e-01,1.830715301204575098e+02
3.988957918813252901e-01,4.616501700862920554e-01,6.573197675271016394e-01,1.200183401940929651e+00,-4.107206975337494015e-01,-8.493934943168257590e+00,-1.857496800486915234e-01,7.035229143239447591e-01,2.254923090746938215e+02
6.785066298328640277e-01,5.871848185360146744e-01,1.088814006280595326e+00,2.103172434537908586e+00,1.434556600687147299e+00,-8.455382449896651664e+00,3.091069429552575354e-01,3.086577278254681866e-01,2.437189109534574527e+02
3.660208063196163097e-01,5.163292094843994207e-01,8.676126705174949105e-01,1.516379306641024716e+00,-1.097506181291674210e-01,-9.727815224178646858e+00,1.081871845048717917e+00,7.834713753530097025e-01,2.864372894160312626e+02
-2.521035141820240355e-01,-1.451765523751755715e-01,3.506424485521364431e-02,6.997574169924405396e-01,-1.576092331169840044e+00,-9.452452710824069015e+00,1.013854782526572684e+00,1.061963757258066465e+00,3.037010183995193984e+02
1.100597055917069134e-01,-5.084429286288942862e-01,-1.198567615763568295e-02,1.300650222081718876e+00,-8.481420611861674175e-01,-9.430252073115706679e+00,7.852266775979002134e-01,8.157438728413174411e-01,3.466417917325860572e+02
4.193077796544825153e-01,-4.865575153960048915e-01,4.111809912866108974e-01,2.650846808095782769e+00,1.123036126694564985e+00,-7.718154414909808914e+00,1.562047930308524180e+00,3.850901191475696317e-01,3.628462145123830851e+02
1.592381711432739599e-01,-5.778801864080582718e-01,2.726262544614743710e-01,2.168882787658812816e+00,-2.824472322688897918e-02,-7.933375865975684782e+00,1.815643563200799449e+00,4.332353728992088815e-01,4.059468344079896269e+02
-5.046253158819681284e-01,-1.206679954254127995e+00,-3.370993674263665918e-01,1.423210069627745433e+00,-5.749873657125061932e-01,-5.974107741719949516e+00,1.374427786205520974e+00,2.493083274714044117e-01,4.210080292111333620e+02
-2.358461473822577592e-01,-1.378661746677637190e+00,-9.524042419533840231e-02,2.136608603805207451e+00,8.781559772724500945e-01,-3.784914840350712240e+00,1.763226642092593277e+00,-1.501977368492353193e-01,4.642159381482454137e+02
1.863847814588218132e-02,-1.186591301062136061e+00,3.546788613612184005e-01,3.364902868697624783e+00,2.937897483999729609e+00,-9.820949019728004714e-01,2.843184275988948073e+00,-7.480133222224922829e-01,4.780642330392120130e+02
-2.073171490854962273e-01,-1.134108766308423943e+00,2.687228474237333131e-01,2.514828926705294343e+00,1.899970376778790104e+00,-1.229612984280837651e+00,2.366927868412396663e+00,-1.102379972775004546e+00,5.213335721141427257e+02
-1.025943821410296497e+00,-1.595050502589000718e+00,-1.219165375700057563e-01,1.337176594872554247e+00,1.965295410468121950e+00,1.587459108710057798e+00,1.371831487531744109e+00,-1.720453571728758790e+00,5.339127720075102843e+02
-1.036255545185736038e+00,-1.606528111123687541e+00,2.516400197202635081e-01,1.578472129831922643e+00,3.423384511867632263e+00,4.331111738381995480e+00,1.575855715923911049e+00,-2.283331747981420357e+00,5.772000987900896689e+02
-9.133509731897205830e-01,-1.442934574318315288e+00,4.225911601487056801e-01,2.231404398964536906e+00,4.580462314915354050e+00,5.791292318418505225e+00,1.810263838219469790e+00,-2.888226728508464625e+00,5.884644546270221781e+02
-1.089274111640678111e+00,-1.429335797706962508e+00,1.555531391014686182e-01,7.653499771221907721e-01,2.916506226143934732e+00,3.996780056805192771e+00,2.570504325885849539e-01,-3.263060201007918160e+00,6.317271127454860107e+02
-2.036539853405346712e+00,-1.839891667208264581e+00,-1.823029425604035247e-01,-9.594802663880450666e-01,2.996010520700450375e+00,6.792212542655825303e+00,-1.099663733315256131e+00,-3.897724503146162256e+00,6.416392623727629143e+02
-2.230094318837913647e+00,-1.799032387050397253e+00,2.024257491518013652e-01,-1.072763175702875493e+00,4.098508668306386937e+00,9.039382313690369486e+00,-1.023609922093072111e+00,-4.258807319550072634e+00,6.848386336445003053e+02
-2.012843369525013415e+00,-1.729714323210520099e+00,1.044464694149761785e-01,-5.501627554158008415e-01,4.614062475325360957e+00,8.887918483948046955e+00,-9.823784296568245367e-01,-4.382077485149397766e+00,6.933703904947396950e+02
-1.862655419422736269e+00,-1.735519430405105812e+00,-2.718360046790581075e-01,-2.073186634981403653e+00,2.586623668707436430e+00,5.956243028478187540e+00,-2.032895870616297174e+00,-4.079387932301649755e+00,7.364741085269677114e+02
-2.676966188820601555e+00,-2.068889832099122028e+00,-6.108148987586570211e-01,-3.928967864114358832e+00,2.260683615435381988e+00,8.247126044078507690e+00,-2.436511516834676261e+00,-4.045336168562497114e+00,7.436091358343430784e+02
-2.818728153628921262e+00,-1.962385032307790267e+00,-2.579584988676915658e-01,-4.010333671016265811e+00,2.740852462337707962e+00,9.244765210908253650e+00,-1.874258131863024701e+00,-3.758437895872670076e+00,7.865892534682993755e+02
-2.378486485123627592e+00,-1.917992473853882052e+00,-5.146097839767964643e-01,-3.199806147171117221e+00,2.962884151438158753e+00,7.718303360684120484e+00,-1.446430056313458223e+00,-3.202452109551820580e+00,7.923253613972328822e+02
-1.950186614014808084e+00,-1.872990447399742298e+00,-8.926592376099207193e-01,-4.626738227844883866e+00,6.604100790800604415e-01,4.372290081145086660e+00,-1.482461027738607662e+00,-2.268267746581659861e+00,8.351548860235700431e+02
-2.712796214700291308e+00,-2.187271129476909604e+00,-1.280869920374417603e+00,-6.794316692720170359e+00,-4.757187897342223248e-01,6.583464344906275301e+00,-1.023544454979050666e+00,-1.817551813259040028e+00,8.395047971017993405e+02
-2.853002370616720462e+00,-2.101782801510613474e+00,-9.589125702458806133e-01,-6.925648385782558591e+00,-6.196035253138536536e-01,6.949379760904331960e+00,-5.012072813121877246e-01,-1.314412081585230929e+00,8.821506495256553535e+02
-2.379090864414108442e+00,-2.057335917504437894e+00,-1.184122360408068841e+00,-5.684503641932376006e+00,-1.444279519067994677e-01,5.321884715724870318e+00,-2.844375367485008077e-01,-8.249801590305438914e-01,8.851421429132452658e+02
-1.941322881211539286e+00,-1.931306623012107648e+00,-1.357200183490206769e+00,-6.904649409569342922e+00,-2.231091953335766043e+00,3.089987851682439945e+00,2.180893034493203153e-02,-2.731926359984997443e-01,9.275555417761952413e+02
-2.684443686457535172e+00,-2.286257336800881390e+00,-1.741444829816026552e+00,-9.240391488289683153e+00,-3.801429438157291507e+00,6.118414070743471100e+00,5.837525115676297505e-01,-2.594548120274091652e-01,9.292322750693126636e+02
-2.677809098294170909e+00,-2.224155881445733840e+00,-1.401611877382906712e+00,-9.009786418099496430e+00,-3.965048768932301293e+00,6.065734315104048591e+00,4.147193111331830551e-01,-7.018583179821402673e-02,9.713461368284125683e+02
-2.109085999242148457e+00,-2.025508675286040727e+00,-1.447141354055167639e+00,-6.757570433451309810e+00,-2.513673860427984685e+00,4.173448464667254498e+00,2.342555137713087099e-02,-5.783612812513494461e-02,9.717672576017837400e+02
-1.601660936836773574e+00,-1.558571338686060237e+00,-1.240743771545786300e+00,-6.970932860030385925e+00,-3.546847008356722064e+00,2.317044051138315908e+00,4.820790764036574361e-01,-1.805928910615066663e-01,1.013501821907510816e+03
-2.097026590011233260e+00,-1.671407088632268501e+00,-1.519505471629822413e+00,-8.462148683641741442e+00,-4.546111830142326227e+00,4.779248399862876084e+00,9.829522385283564478e-01,-6.529798541851705718e-01,1.012737222869370953e+03
-1.735027928545073150e+00,-1.426084654981533362e+00,-1.135854041986704033e+00,-7.263974871721782023e+00,-4.066703036802284288e+00,3.161885751339722717e+00,2.535855675574028023e-02,-6.886760033783447810e-01,1.054005655851111442e+03
-1.087266534095009618e+00,-1.001260818650419049e+00,-1.031211414537061888e+00,-4.142539656432669304e+00,-1.684141430507422044e+00,4.771808616640873524e-01,-7.626408039361929347e-01,-9.709848879772360331e-01,1.052129614927657940e+03
-6.281473204328495985e-01,-1.930013064849465110e-01,-4.733498421120632682e-01,-3.627848293662996326e+00,-1.864030742917296202e+00,-1.331050392340939581e+00,2.563030265159684240e-01,-1.436612222324110677e+00,1.092842945034770082e+03
-9.661991787795758402e-01,-1.301677259460105596e-01,-7.258349323804010877e-01,-4.624816600855110593e+00,-2.461477224004707143e+00,5.241428510213657077e-01,9.213691364599949640e-01,-2.072188292908895058e+00,1.089931318812674590e+03
-4.692805523378937860e-01,3.211164061852445073e-02,-5.065274976105449412e-01,-3.615978356051778420e+00,-2.073372644627569539e+00,-1.731629369851537259e+00,-6.667959087265645790e-01,-2.103702594657120173e+00,1.130004939098884961e+03
