# EMG1, EMG2, EMG3, EMG4, EMG5, EMG6, EMG7, EMG8, FORCE
-7.021072274008419711e+00,-3.014693758284742398e+00,-9.564778675141303310e-01,-1.786049080232322339e+01,3.859561505709075302e+00,1.186187552559628600e+01,-2.303119358614956624e+01,2.949234381597891197e+00,5.529661901289526327e+01
-5.179762239454177575e+00,-1.765093979627113008e+00,-1.785814624473042844e+00,-1.076481006094012294e+01,2.830692562532591161e+00,7.617422300094268905e+00,-1.871163418960426483e+01,-1.935318259123659068e+00,1.109365504695809932e+02
-5.075573980641525651e+00,-2.823092445942887441e+00,-1.435367473016885054e+00,-1.340931040658508699e+01,7.041555947593378662e-01,7.057816945766866468e+00,-1.209952817273837411e+01,2.319477712557334037e+00,1.006448668809421179e+02
-5.248717572206016868e+00,-3.809658596530141494e+00,-1.362307318793607003e+00,-1.644013589341446746e+01,-1.801637803764269741e+00,4.258637924320612278e+00,-5.459494421030218092e+00,8.429860190630565242e+00,1.560514580121819108e+02
-3.356729446390577909e+00,-2.562041002725508498e+00,-1.997664182812173284e+00,-9.561049322583100363e+00,-3.102036205511298661e+00,3.637073273333864876e+00,-2.197595054218349553e+00,3.657133032121372640e+00,1.460756698016937207e+02
-1.701932520311620678e+00,-1.486740208042002909e+00,-2.633393290299279155e+00,-2.974937246245051625e+00,-3.019919218482391088e+00,6.854284404916732854e-01,1.861979992073607093e+00,-2.378454764130900401e+00,2.010428523681796378e+02
-1.937721308854148283e+00,-2.727541087073349857e+00,-2.268816084998442228e+00,-5.589020862051042648e+00,-4.891805754012324314e+00,3.483572183005669842e-01,7.732185678250441896e+00,8.944321476735286325e-01,1.914317229055347980e+02
-2.685909209726377256e+00,-3.754188010525440156e+00,-2.283612738738009185e+00,-8.850786804933077789e+00,-7.549778608986943418e+00,-1.372569544247156159e+00,1.217982151463640506e+01,7.205622446951170268e+00,2.457515378532066279e+02
-1.446758651863745193e+00,-2.658480884632103081e+00,-2.657596864397331782e+00,-3.886700821524909699e+00,-7.646956627322996525e+00,1.975110010041586150e+00,1.252273120371505399e+01,2.430466394316367129e+00,2.365709701719358691e+02
-3.392690843683920932e-01,-1.705354705532836412e+00,-2.985568424874638360e+00,5.311860956356122543e-01,-5.850932000921455156e+00,4.216471826662729683e+00,1.418456507536687639e+01,-5.488250129823326162e+00,2.900334415980607901e+02
-9.296591474575306435e-01,-2.794251062477522307e+00,-2.724249574585026146e+00,-2.244331632497871265e+00,-7.453380076889828842e+00,5.438561137411046076e+00,1.744791336963255901e+01,-4.341781122366609402e+00,2.813657862031666355e+02
-2.178518727667793087e+00,-3.634071865324966399e+00,-2.895898357339805163e+00,-5.384862217742977464e+00,-1.011556510461258540e+01,3.234106754005239281e+00,1.829074666184223119e+01,1.733426504822807246e+00,3.337600904055893807e+02
-1.300087080922784688e+00,-2.650555041089438291e+00,-2.932156133327565861e+00,-2.688845859533648408e+00,-9.139618837920837180e+00,8.162590124107964584e+00,1.630922893163981513e+01,-2.338980542662503659e+00,3.257021529425940116e+02
-2.296489742453911020e-02,-1.667820410331184666e+00,-2.930502739348941343e+00,-6.544057801475697822e-01,-5.916771886261337876e+00,1.207195115682300646e+01,1.698839343011695746e+01,-1.104830236061248350e+01,3.768173183675784230e+02
-9.886878593270953530e-02,-2.336661822523999010e+00,-2.828526302172822859e+00,-3.035908499916944336e+00,-6.720683251409115933e+00,9.873046254194246529e+00,1.769426137530847143e+01,-1.110914204014044060e+01,3.694800068697073812e+02
-1.195251429353259454e+00,-2.842078793855223662e+00,-3.156019116390400114e+00,-5.386293783404131119e+00,-8.666426559680056485e+00,2.934398744905029943e+00,1.495791498139719167e+01,-4.508381837424090932e+00,4.191031388843383638e+02
-2.643815982524153618e-01,-1.941374982095522617e+00,-2.853483475126603608e+00,-4.276498365348444963e+00,-6.799166903181426136e+00,6.206682626513261525e+00,1.169928990814508829e+01,-6.837375599093224565e+00,4.126137030212269110e+02
1.358646083478314281e+00,-9.064282081783560097e-01,-2.586311367141897577e+00,-3.864899570249743732e+00,-2.741613643117147170e+00,8.909764932299523821e+00,1.194077597536753288e+01,-1.445809964806896630e+01,4.605264843044553800e+02
1.768508492248023423e+00,-1.160392732857782327e+00,-2.644159797400680745e+00,-5.477349180813965823e+00,-2.935917691198132395e+00,1.866660538515262147e+00,1.043373863633442156e+01,-1.365580368126046196e+01,4.550298270428186811e+02
5.849207431576337601e-01,-1.426420469848063810e+00,-3.066902845046473924e+00,-6.705735891157011075e+00,-4.540298973614675937e+00,-8.617222242570008461e+00,5.698057362918881097e+00,-5.567413743703449214e+00,5.010075186780849208e+02
9.169180827053677874e-01,-8.360693814959163639e-01,-2.521763542751540577e+00,-6.057282018651326538e+00,-3.211494778249212700e+00,-5.546240440520152859e+00,2.779607981992143095e+00,-5.421768308344022458e+00,4.966617307285216611e+02
1.914662214191336531e+00,-7.571568562235109212e-02,-2.135807848123528530e+00,-6.094596848820569512e+00,-1.911462220558464153e-01,-3.034447671577872541e+00,3.884453979434933757e+00,-1.029638491277117396e+01,5.404785071755911758e+02
2.067003355284383836e+00,-2.371253228034764238e-01,-2.273730637961838053e+00,-6.706333340890325623e+00,-8.137038149638624596e-01,-1.209612720979999168e+01,3.403266035853397042e+00,-7.897996381864317073e+00,5.374460923696021837e+02
3.767312348286404600e-01,-5.787239540702597829e-01,-2.683561455735453904e+00,-6.666044667555393488e+00,-2.512045624319649395e+00,-2.169510035633530620e+01,9.113922486480792173e-01,-3.616121414991182448e-01,5.788830892475666587e+02
-2.549765350841020073e-01,-6.142331460265113563e-01,-2.045709263617485174e+00,-5.569417651224528143e+00,-2.300017592310749759e+00,-1.589659439649729933e+01,-1.915723932788981898e-02,-1.089722932447036996e+00,5.773256362433700133e+02
-2.089527233341064161e-01,-3.770303219702557662e-01,-1.684646290194747653e+00,-5.399472219554184882e+00,-7.343983561970146567e-01,-1.136453889859726729e+01,1.854222640426412383e+00,-5.904477441222832468e+00,6.161747828718201845e+02
-4.377599886079250879e-01,-6.124181449714414249e-01,-1.829402539556063134e+00,-5.357470365022500403e+00,-1.613222630257281853e+00,-1.889217194688879431e+01,3.121888531083084395e+00,-4.018273513119867246e+00,6.162523841356460252e+02
-2.340268730169589695e+00,-1.044597876982044315e+00,-2.166775511301820334e+00,-4.595896164491079183e+00,-2.859952276213361788e+00,-2.255736954093983826e+01,2.457893369019636509e+00,2.127979622441795726e-01,6.523160588611837056e+02
-3.214544173686228135e+00,-1.508429447570675430e+00,-1.494516917663778699e+00,-3.178786556270287278e+00,-3.002471243979323745e+00,-8.866274172110507834e+00,2.731517495350246350e-01,-4.822048352853153474e+00,6.541841830651991359e+02
-3.567767537444749060e+00,-1.608207115680618360e+00,-1.149076897620934012e+00,-2.964005801124732109e+00,-2.127259341638071177e+00,2.283026889546910354e+00,-3.596192922482863708e-01,-1.224466207613627944e+01,6.872766259685547539e+02
-4.073360966650742654e+00,-1.890868998817462510e+00,-1.217457359484745760e+00,-2.742729247267284620e+00,-2.762599982882816718e+00,-4.092094472315181974e-01,1.163692319272362496e+00,-1.161474398313651690e+01,6.910780947655402997e+02
-5.892918180158710939e+00,-2.281836121976489995e+00,-1.475126876152282662e+00,-1.689976848252707775e+00,-3.180915072991801651e+00,2.846557126694911233e+00,1.100750921116123493e+00,-9.892917020227127267e+00,7.210317831646281093e+02
-6.175322617300583516e+00,-2.809016959561764892e+00,-8.500399131731835034e-01,-1.737679245796561744e-01,-3.091369974838523937e+00,2.208087585976435463e+01,-3.644608129566265120e+00,-1.763355226455229285e+01,7.268893157869855486e+02
-6.192956122415807840e+00,-2.953813840892696607e+00,-6.017446474881276153e-01,-1.611634402087722684e-01,-2.315187338603435396e+00,3.601959055182901182e+01,-7.060150633825044153e+00,-2.551992640416133185e+01,7.535627571688881972e+02
-6.578150166438611279e+00,-3.146665920060756960e+00,-7.111164476684490587e-01,-1.116542642778490801e-01,-2.469005685281352225e+00,3.280650598674871787e+01,-4.546024561108751527e+00,-2.258746369292758871e+01,7.615763925845868698e+02
-7.590749275838488686e+00,-3.174947197451488456e+00,-1.106054688549654497e+00,8.179805562999205026e-01,-2.032543531229459077e+00,3.293393636289318493e+01,-2.712126845035491840e+00,-1.756350345795013368e+01,7.848575657998492261e+02
-6.106951571090455388e+00,-3.239473165337845018e+00,-7.816247408696666010e-01,1.955332056604370816e+00,-1.481604215994614338e+00,4.432633185322072222e+01,-8.089971291008982490e+00,-2.129827948033452856e+01,7.951059451402899185e+02
-4.820355152373389629e+00,-3.064949797767345885e+00,-8.115322621557033989e-01,1.348028919906814949e+00,-4.255126275719116613e-01,5.141123988656416088e+01,-1.270369549390380470e+01,-2.482925331864533547e+01,8.149111239890573870e+02
-4.487794447885640636e+00,-3.010442916205556596e+00,-1.051238633490304109e+00,1.056310129189184099e+00,5.222634020191874171e-02,4.271627416977528924e+01,-9.071828689970468318e+00,-1.740623224127376290e+01,8.274530049102161229e+02
-4.430102778078971681e+00,-2.548336096101853521e+00,-1.560708125836598015e+00,1.955473009305789267e+00,1.093461013271387561e+00,3.534876787179786817e+01,-5.777897176943060487e+00,-8.579384233459567355e+00,8.437257835530908778e+02
-1.528324427480303171e+00,-2.127065975014339028e+00,-1.409674377403555612e+00,2.912158312037790520e+00,1.697424484108876364e+00,3.476015845734033149e+01,-1.116522624508812456e+01,-8.645788212560933772e+00,8.585993364814910365e+02
3.869650006567191269e-01,-1.775332604697206218e+00,-1.526112916922040874e+00,1.892372655470705212e+00,2.672181360347606116e+00,3.470375200194628462e+01,-1.664429691876697959e+01,-9.898071783885541208e+00,8.713120181740848693e+02
