# EMG1, EMG2, EMG3, EMG4, EMG5, EMG6, EMG7, EMG8, FORCE
-6.092857232152875113e+00,1.281015350481612458e+01,7.239845607921566284e+00,4.455799233669732740e-02,-1.256553986303532433e-03,-5.900400588726357753e+00,1.765449236040033121e+00,-2.981508007579226849e+00,5.648517717355912282e+01
-4.591280298861562414e+00,4.519874780479987919e+00,1.173461809727560379e+01,1.581398563988455575e+00,-8.186036371742022588e-01,-4.447037562601970251e+00,1.550237052785637282e+00,-2.328452145203327994e+00,5.111262187769762022e+01
-5.234908875563426989e+00,6.803413367971059778e+00,1.178692185411371796e+01,-8.910444681775389064e-01,-5.264578876531137430e-01,-4.316108295494736069e+00,3.584591986248937268e-01,-3.086642915683951216e+00,8.970372954214076344e+01
-5.635621309692441017e+00,1.033806879349993579e+01,1.141388377296431500e+01,-4.577339050379285901e+00,-2.775381906226849216e-01,-4.703732429462220921e+00,-3.140775238472364173e-01,-4.329432526417846816e+00,8.360584588135725426e+01
-4.765634412242171436e+00,2.440283170385043832e+00,1.659227735129385195e+01,-3.904982356591841786e+00,-1.089243773518664860e+00,-3.131207565172696050e+00,-1.942011776061867812e+00,-3.739109072702857972e+00,1.228745493826371558e+02
-2.920660858462094112e+00,-4.591133188959069855e+00,1.758140194222498565e+01,-1.195638572503328723e+00,-1.639605314034001227e+00,-1.613207472778780183e+00,-1.113203369341091875e+00,-1.808051732946839962e+00,1.159942421790290155e+02
-2.968236289511846593e+00,-1.531370139657518337e+00,1.476447919702043521e+01,-2.465259860049776375e+00,-1.142401526474036366e+00,-1.258641807277211200e+00,-1.461985682494771233e+00,-1.057687418879384111e+00,1.558744258182177873e+02
-3.089848870804340564e+00,3.538302949933717301e+00,1.228950766626490676e+01,-6.647125297245127129e+00,-8.700091068816604434e-01,-1.816256348668559895e+00,-2.321651856605569275e+00,-1.655197585985922260e+00,1.481633558319019812e+02
-2.383197312667051371e+00,-1.392452081137788511e+00,1.360526433389386547e+01,-6.103795877990673802e+00,-1.371907791412126709e+00,-6.916183501256578658e-01,-3.670831664096204427e+00,-4.797011900661640738e-01,1.885915645265887406e+02
-4.886762410569205350e-01,-5.756389818155791538e+00,9.429700365884249535e+00,-1.819423591726825329e+00,-1.164887736955025233e+00,6.796153243642827357e-01,-9.289967488088066716e-01,2.516946503977479210e+00,1.800101159275665168e+02
